"ACCOUNT_ID","COA_ID","ACCOUNT_TYPE","IS_ENABLED","IS_PARENT","START_DATE","END_DATE","DESCRIPTION","SEGMENT1","SEGMENT2","SEGMENT3","SEGMENT4","SEGMENT5","SEGMENT6","SEGMENT7","SEGMENT8","SEGMENT9","SEGMENT10","ATTRIBUTE1","ATTRIBUTE2","ATTRIBUTE3","ATTRIBUTE4","ATTRIBUTE5","ATTRIBUTE6","ATTRIBUTE7","ATTRIBUTE8","ATTRIBUTE9","ATTRIBUTE10","REFERENCE1","REFERENCE2","REFERENCE3","REFERENCE4"
12964,101,"E","Y","N",,,"","01","440","5300","0000","000","","","","","","","","","","","","","","","","","","N",""
12967,101,"E","Y","N",,,"","01","470","5300","0000","000","","","","","","","","","","","","","","","","","","N",""
12970,101,"E","Y","N",,,"","01","520","5300","0000","000","","","","","","","","","","","","","","","","","","N",""
12973,101,"E","Y","N",,,"","01","550","5300","0000","000","","","","","","","","","","","","","","","","","","N",""
12976,101,"E","Y","N",,,"","01","120","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
12919,101,"R","Y","N",,,"","01","550","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12923,101,"R","Y","N",,,"","01","130","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12926,101,"R","Y","N",,,"","01","420","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12928,101,"R","Y","N",,,"","01","440","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12931,101,"R","Y","N",,,"","01","470","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12934,101,"R","Y","N",,,"","01","520","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12937,101,"R","Y","N",,,"","01","550","4140","0000","000","","","","","","","","","","","","","","","","","","N",""
12939,101,"E","Y","N",,,"","01","110","5110","0000","000","","","","","","","","","","","","","","","","","","N",""
12942,101,"E","Y","N",,,"","01","140","5110","0000","000","","","","","","","","","","","","","","","","","","N",""
12945,101,"E","Y","N",,,"","01","430","5110","0000","000","","","","","","","","","","","","","","","","","","N",""
12889,101,"R","Y","N",,,"","01","410","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12892,101,"R","Y","N",,,"","01","440","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12895,101,"R","Y","N",,,"","01","470","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12898,101,"R","Y","N",,,"","01","520","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12901,101,"R","Y","N",,,"","01","550","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12904,101,"R","Y","N",,,"","01","120","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12907,101,"R","Y","N",,,"","01","410","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12910,101,"R","Y","N",,,"","01","440","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12913,101,"R","Y","N",,,"","01","470","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12916,101,"R","Y","N",,,"","01","520","4130","0000","000","","","","","","","","","","","","","","","","","","N",""
12857,101,"L","Y","N",,,"","01","000","2340","0000","000","","","","","","","","","","","","","","","","","","N",""
12858,101,"L","Y","N",,,"","01","000","2350","0000","000","","","","","","","","","","","","","","","","","","N",""
12859,101,"L","Y","N",,,"","01","000","2530","0000","000","","","","","","","","","","","","","","","","","","N",""
12862,101,"L","Y","N",,,"","01","000","2600","0000","000","","","","","","","","","","","","","","","","","","N",""
12866,101,"O","Y","N",,,"","01","000","3200","0000","000","","","","","","","","","","","","","","","","","","N",""
12867,101,"R","Y","N",,,"","01","110","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12870,101,"R","Y","N",,,"","01","140","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12873,101,"R","Y","N",,,"","01","430","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12876,101,"R","Y","N",,,"","01","460","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12879,101,"R","Y","N",,,"","01","510","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12882,101,"R","Y","N",,,"","01","540","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12884,101,"R","Y","N",,,"","01","560","4110","0000","000","","","","","","","","","","","","","","","","","","N",""
12886,101,"R","Y","N",,,"","01","120","4120","0000","000","","","","","","","","","","","","","","","","","","N",""
12830,101,"L","Y","N",,,"","01","000","2980","0000","000","","","","","","","","","","","","","","","","","","N",""
12831,101,"A","Y","N",,,"","01","000","1110","0000","000","","","","","","","","","","","","","","","","","","N",""
12832,101,"A","Y","N",,,"","01","000","1130","0000","000","","","","","","","","","","","","","","","","","","N",""
12833,101,"A","Y","N",,,"","01","000","1210","0000","000","","","","","","","","","","","","","","","","","","N",""
12834,101,"A","Y","N",,,"","01","000","1212","0000","000","","","","","","","","","","","","","","","","","","N",""
12835,101,"A","Y","N",,,"","01","000","1220","0000","000","","","","","","","","","","","","","","","","","","N",""
12836,101,"A","Y","N",,,"","01","000","1230","0000","000","","","","","","","","","","","","","","","","","","N",""
12837,101,"A","Y","N",,,"","01","000","1232","0000","000","","","","","","","","","","","","","","","","","","N",""
12838,101,"A","Y","N",,,"","01","000","1240","0000","000","","","","","","","","","","","","","","","","","","N",""
12839,101,"A","Y","N",,,"","01","000","1247","0000","000","","","","","","","","","","","","","","","","","","N",""
12840,101,"A","Y","N",,,"","01","000","1260","0000","000","","","","","","","","","","","","","","","","","","N",""
12841,101,"A","Y","N",,,"","01","000","1270","0000","000","","","","","","","","","","","","","","","","","","N",""
12842,101,"A","Y","N",,,"","01","000","1310","0000","000","","","","","","","","","","","","","","","","","","N",""
12843,101,"A","Y","N",,,"","01","000","1340","0000","000","","","","","","","","","","","","","","","","","","N",""
12844,101,"A","Y","N",,,"","01","000","1510","0000","000","","","","","","","","","","","","","","","","","","N",""
12845,101,"A","Y","N",,,"","01","000","1520","0000","000","","","","","","","","","","","","","","","","","","N",""
12848,101,"A","Y","N",,,"","01","000","1550","0000","000","","","","","","","","","","","","","","","","","","N",""
12851,101,"A","Y","N",,,"","01","000","1770","0000","000","","","","","","","","","","","","","","","","","","N",""
12854,101,"L","Y","N",,,"","01","000","2210","0000","000","","","","","","","","","","","","","","","","","","N",""
17264,101,"E","Y","N",,,"","01","520","5260","0000","000","","","","","","","","","","","","","","","","","","N",""
17302,101,"E","Y","N",,,"","01","410","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
17323,101,"E","Y","N",,,"","01","810","6160","1400","000","","","","","","","","","","","","","","","","","","N",""
17324,101,"E","Y","N",,,"","01","810","6175","1400","000","","","","","","","","","","","","","","","","","","N",""
17366,101,"A","Y","N",,,"","01","510","1570","0000","000","","","","","","","","","","","","","","","","","","N",""
17367,101,"A","Y","N",,,"","01","110","8100","0000","000","","","","","","","","","","","","","","","","","","N",""
17369,101,"A","Y","N",,,"","01","130","8100","0000","000","","","","","","","","","","","","","","","","","","N",""
17372,101,"A","Y","N",,,"","02","110","8100","0000","000","","","","","","","","","","","","","","","","","","N",""
17374,101,"A","Y","N",,,"","02","130","8100","0000","000","","","","","","","","","","","","","","","","","","N",""
17377,101,"A","Y","N",,,"","01","740","8200","0000","000","","","","","","","","","","","","","","","","","","N",""
17485,101,"E","Y","N",,,"","01","510","7430","0000","000","","","","","","","","","","","","","","","","","","N",""
17513,101,"E","Y","N",,,"","01","130","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
17531,101,"E","Y","N",,,"","01","830","7640","0000","000","","","","","","","","","","","","","","","","","","N",""
17532,101,"E","Y","N",,,"","01","830","7670","0000","000","","","","","","","","","","","","","","","","","","N",""
17534,101,"E","Y","N",,,"","01","830","7450","0000","000","","","","","","","","","","","","","","","","","","N",""
17540,101,"L","Y","N",,,"","02","000","2980","0000","000","","","","","","","","","","","","","","","","","","N",""
17543,101,"E","Y","N",,,"","01","830","7650","0000","000","","","","","","","","","","","","","","","","","","N",""
17544,101,"E","Y","N",,,"","01","830","7695","0000","000","","","","","","","","","","","","","","","","","","N",""
17545,101,"E","Y","N",,,"","01","830","7680","0000","000","","","","","","","","","","","","","","","","","","N",""
17644,101,"E","Y","N",,,"","01","410","7330","0000","000","","","","","","","","","","","","","","","","","","N",""
17645,101,"E","Y","N",,,"","01","420","7360","0000","000","","","","","","","","","","","","","","","","","","N",""
17652,101,"O","Y","N",,,"","02","000","3310","0000","000","","","","","","","","","","","","","","","","","","N",""
17787,101,"A","Y","N",,,"","01","000","1814","0000","000","","","","","","","","","","","","","","","","","","N",""
17788,101,"R","Y","N",,,"","01","430","4164","0000","000","","","","","","","","","","","","","","","","","","N",""
17791,101,"R","Y","N",,,"","01","402","4164","0000","000","","","","","","","","","","","","","","","","","","N",""
17794,101,"E","Y","N",,,"","01","430","7751","0000","000","","","","","","","","","","","","","","","","","","N",""
17797,101,"E","Y","N",,,"","01","430","7750","0000","000","","","","","","","","","","","","","","","","","","N",""
17807,101,"E","Y","N",,,"","01","430","7752","0000","000","","","","","","","","","","","","","","","","","","N",""
17816,101,"L","Y","N",,,"","01","000","2372","0000","000","","","","","","","","","","","","","","","","","","N",""
17985,101,"E","Y","N",,,"","01","120","7340","0000","000","","","","","","","","","","","","","","","","","","N",""
17986,101,"E","Y","N",,,"","01","730","7740","0000","000","","","","","","","","","","","","","","","","","","N",""
18005,101,"E","Y","N",,,"","01","730","7320","0000","000","","","","","","","","","","","","","","","","","","N",""
18068,101,"A","Y","N",,,"","03","000","1110","0000","000","","","","","","","","","","","","","","","","","","N",""
18069,101,"A","Y","N",,,"","03","000","1210","0000","000","","","","","","","","","","","","","","","","","","N",""
18070,101,"L","Y","N",,,"","03","000","2520","0000","000","","","","","","","","","","","","","","","","","","N",""
18074,101,"R","Y","N",,,"","01","402","4163","0000","000","","","","","","","","","","","","","","","","","","N",""
18075,101,"A","Y","N",,,"","01","000","1813","0000","000","","","","","","","","","","","","","","","","","","N",""
18167,101,"L","Y","N",,,"","01","000","2520","1400","000","","","","","","","","","","","","","","","","","","N",""
18169,101,"L","Y","N",,,"","01","000","2520","2102","000","","","","","","","","","","","","","","","","","","N",""
18172,101,"L","Y","N",,,"","01","000","2520","2105","000","","","","","","","","","","","","","","","","","","N",""
18175,101,"L","Y","N",,,"","01","000","2520","2108","000","","","","","","","","","","","","","","","","","","N",""
18178,101,"L","Y","N",,,"","01","000","2520","2111","000","","","","","","","","","","","","","","","","","","N",""
18181,101,"L","Y","N",,,"","01","000","2520","2114","000","","","","","","","","","","","","","","","","","","N",""
18184,101,"L","Y","N",,,"","01","000","2520","2118","000","","","","","","","","","","","","","","","","","","N",""
18187,101,"E","Y","N",,,"","01","535","7530","0000","000","","","","","","","","","","","","","","","","","","N",""
18189,101,"E","Y","N",,,"","01","535","5210","0000","000","","","","","","","","","","","","","","","","","","N",""
18191,101,"R","Y","N",,,"","01","535","4150","0000","000","","","","","","","","","","","","","","","","","","N",""
18197,101,"E","Y","N",,,"","01","535","5380","0000","000","","","","","","","","","","","","","","","","","","N",""
18262,101,"E","Y","N",,,"","01","535","5310","0000","000","","","","","","","","","","","","","","","","","","N",""
18263,101,"E","Y","N",,,"","01","535","5312","0000","000","","","","","","","","","","","","","","","","","","N",""
18264,101,"E","Y","N",,,"","01","535","5370","0000","000","","","","","","","","","","","","","","","","","","N",""
18265,101,"E","Y","N",,,"","01","535","5360","0000","000","","","","","","","","","","","","","","","","","","N",""
18266,101,"E","Y","N",,,"","01","535","5330","0000","000","","","","","","","","","","","","","","","","","","N",""
18301,101,"R","Y","N",,,"","01","404","4164","0000","000","","","","","","","","","","","","","","","","","","N",""
18329,101,"E","Y","N",,,"","01","404","7753","0000","000","","","","","","","","","","","","","","","","","","N",""
18511,101,"A","Y","N",,,"","03","000","1570","0000","110","","","","","","","","","","","","","","","","","","N",""
18512,101,"L","Y","N",,,"","03","000","2210","0000","110","","","","","","","","","","","","","","","","","","N",""
18513,101,"O","Y","N",,,"","03","000","3310","0000","110","","","","","","","","","","","","","","","","","","N",""
18514,101,"R","Y","N",,,"","03","402","4150","0000","110","","","","","","","","","","","","","","","","","","N",""
18515,101,"R","Y","N",,,"","03","402","4150","0000","120","","","","","","","","","","","","","","","","","","N",""
