RECORD_TYPE:PURCHASE_ORDER_RECEIPT_LINES,RECEIPT_LINE,RECEIPT_ID,RECEIPT_DATE,DEVICE,RCV_QTY,UOM,GEOGRAPHY_ID,PO_ID,PO_RELEASE_ID,PO_REVISION_NUM,PO_LINE_ID,PO_SHIPMENT_ID,P_ACCOUNTING_ID,DELIVER_TO_GEOGRAPHY_ID,DELIVER_TO_PERSON_ID,RECEIPT_LINE_NOTES,SUPPLIER_LOT_BATCH_REF,INITIAL_QTY,CORRECTED_QTY,CORRECTIONS,LAST_CORRECTION_DATE
PURCHASE_ORDER_RECEIPT_LINES,5878383,5814864,17-Feb-16,PC,4.5,WK,20795,120443,,0,186835,292841,299540,20795,31,,,4.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2905254,2754397,30-Oct-13,PC,30,HRS,20795,84315,,0,135557,203337,208737,20795,25,,,30,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3134243,3006836,5-Feb-14,PC,175,HRS,20795,88553,,0,142783,212190,217856,20795,31,,,175,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2796326,2636280,15-Sep-13,PC,1,EA,204,81475,,,104333,195210,200597,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3937689,3816585,20-Nov-14,PC,31,Ea,20795,99860,,0,159393,237732,243917,20795,25,,,31,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638168,2481304,12-Jul-13,PC,534,Ea,209,32838,91323,1,38297,191074,196305,209,57,,,534,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3107053,2978809,24-Jan-14,PC,20,HRS,20795,87964,,0,142094,211200,216830,20795,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3067931,2937810,11-Jan-14,PC,29,HRS,20795,87296,,,141231,209927,215524,20795,25,,,29,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847882,5787015,19-Dec-15,PC,1000,Ea,209,118616,,0,183249,286270,293059,209,57,,,1000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3194782,3063900,20-Feb-14,PC,34,Ea,20795,89496,,0,144048,213821,219521,20795,25,,,34,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4012727,3897594,7-Dec-14,PC,10,Ea,207,32987,115875,1,38535,240183,246400,207,25,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066983,2936808,11-Jan-14,PC,4.1,WK,20795,87297,,0,141232,209928,215531,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3435039,3303281,20-Jun-14,PC,40,Ea,20795,93665,,0,150462,222602,228516,20795,25,,,40,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684074,2527255,27-Jul-13,PC,188,Ea,209,32985,91332,1,38532,191125,196356,209,57,,,188,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660222,2503331,19-Jul-13,PC,160,Ea,207,60121,91703,0,74882,191748,197015,207,57,,,160,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5732592,5667962,20-Nov-15,PC,23,HRS,20795,118480,,0,183096,285619,292379,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5494556,5426946,17-Oct-15,PC,4.8,WK,20795,116489,,0,180831,280513,287195,20795,31,,,4.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5494554,5426946,2-Oct-15,PC,4.8,WK,20795,116489,,0,180830,280512,287191,20795,31,,,4.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2791324,2630276,14-Sep-13,PC,208,HRS,20795,82054,,0,105190,196849,202271,20795,31,,,208,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4681007,4589843,16-May-15,PC,50,Ea,,108211,,,170581,259232,265701,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011889,3896630,1-Oct-13,PC,1100,Ea,209,100731,,0,160502,239919,246146,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3393585,3263216,4-Jun-14,PC,100,Ea,,93053,,,149522,221136,227022,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684150,2527293,27-Jul-13,PC,872,Ea,209,32843,91710,2,38329,191789,197056,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3293971,3165094,20-Apr-14,PC,37,Ea,20795,91461,,0,147229,217964,223796,20795,25,,,37,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562582,5494956,25-Oct-15,PC,34,HRS,20795,117030,,0,181397,281738,288412,20795,25,,,34,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660016,2503228,19-Jul-13,PC,104,Ea,209,32837,91322,2,38291,191064,196295,209,57,,,104,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3061731,2932781,10-Jan-14,PC,1,Ea,204,87212,,,141027,209549,215094,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735124,2574282,10-Aug-13,PC,49,Ea,207,32986,92220,1,38534,192671,197978,207,57,,,49,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2679090,2522260,26-Jul-13,PC,3.9,WK,20795,80566,,0,101090,192511,197819,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011895,3896633,1-Sep-13,PC,1100,Ea,209,100748,,0,160488,239905,246132,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2621920,2465187,7-Jul-13,PC,100,Ea,,79573,,,99697,190360,195603,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011993,3896666,1-Dec-14,PC,800,Ea,209,100812,,0,160699,240126,246343,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2753262,2592273,28-Aug-13,PC,17,Ea,209,32842,93393,,38323,194986,200373,209,57,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4098809,3987611,20-Dec-14,PC,31,Ea,20795,101593,,0,161774,242461,248647,20795,25,,,31,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3326077,3197114,4-May-14,PC,155,HRS,20795,91953,,0,147892,218843,224719,20795,31,,,155,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4733995,4643841,2-Jun-15,PC,1400,Ea,209,108792,,0,171245,260517,266986,209,57,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848910,5787235,20-Dec-15,PC,32,Ea,209,32987,146482,1,38536,289766,296645,209,25,,,32,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4654039,4562846,12-May-15,PC,1,EA,204,107909,,0,170154,258499,264948,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2627934,2471189,10-Jul-13,PC,20,Ea,,79714,,,99965,190628,195871,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2602964,2446189,4-Jul-13,PC,3.9,WK,20795,79326,,0,99390,189853,195092,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4777329,4692886,3-Jun-15,PC,600,Ea,,108795,,,171254,260526,266995,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684162,2527299,27-Jul-13,PC,350,Ea,209,32843,91710,2,38339,191801,197068,209,57,,,350,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3224387,3094944,19-Mar-14,PC,3.5,WK,20795,90150,,0,144987,214829,220615,20795,25,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3218939,3089918,2-Mar-14,PC,3.5,WK,20795,89988,,0,144687,214503,220281,20795,31,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2932481,2782461,10-Nov-13,PC,1,Ea,18168,38394,96295,,46160,204653,210065,18168,8924,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2971108,2819539,27-Nov-13,PC,3.9,WK,20795,85540,,0,138588,205936,211420,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3309987,3182102,30-Apr-14,PC,21,HRS,20795,91682,,0,147498,218309,224154,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4345971,4243632,13-Feb-15,PC,1,Ea,204,104190,,0,165115,248600,254966,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735186,2574313,10-Aug-13,PC,7,Ea,209,32984,92237,1,38531,192772,198079,209,57,,,7,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3365401,3236176,22-May-14,PC,27,Ea,20795,92597,,0,148843,220172,226043,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3236949,3107091,23-Mar-14,PC,24,HRS,20795,90395,,0,145576,215738,221575,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684210,2527323,27-Jul-13,PC,10,Ea,207,32840,92212,1,38309,192639,197946,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684274,2527355,27-Jul-13,PC,373,Ea,209,32838,92229,1,38294,192711,198018,209,57,,,373,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3302991,3174103,27-Apr-14,PC,4.1,WK,20795,91684,,0,147500,218311,224171,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858091,5795473,20-Jan-16,PC,35,Ea,20795,120058,,0,185776,291068,297836,20795,25,,,35,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735112,2574276,10-Aug-13,PC,255,Ea,207,32845,92217,1,38349,192662,197969,207,57,,,255,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3619239,3488506,10-Sep-14,PC,50,Ea,,96567,,,154994,229715,235695,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4114803,4003611,20-Dec-14,PC,21,Ea,20795,101593,,0,161774,242461,248645,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4723011,4632843,23-May-15,PC,500,Ea,,107507,,,169632,257460,263905,,,,,500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2908264,2760433,28-Sep-13,PC,11000,Lbs,,83125,,,131423,200869,206247,,,,,11000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011831,3896619,1-Mar-14,PC,800,Ea,209,100764,,0,160569,239996,246213,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3638343,3505534,20-Sep-14,PC,23,Ea,20795,96792,,0,155404,230394,236395,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2685064,2528250,27-Jul-13,PC,20,HRS,20795,80604,,0,101128,192606,197915,20795,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2777306,2616274,11-Sep-13,PC,1,EA,204,81839,,,104962,196481,201868,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3435037,3303281,20-Jun-14,PC,32,Ea,20795,93665,,0,150462,222602,228519,20795,25,,,32,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2882208,2731384,18-Oct-13,PC,4.2,WK,20795,84023,,0,135164,202704,208090,20795,31,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684104,2527270,27-Jul-13,PC,98,Ea,209,32837,91704,2,38282,191752,197019,209,57,,,98,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638112,2481276,12-Jul-13,PC,145,Ea,209,32843,91328,2,38333,191097,196328,209,57,,,145,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3677397,3548535,9-Oct-14,PC,198,HRS,20795,97339,,0,156357,231824,237906,20795,31,,,198,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638196,2481318,12-Jul-13,PC,1045,Ea,207,32843,91309,2,38336,191012,196243,207,57,,,1045,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3154739,3025874,9-Feb-14,PC,26,Ea,20795,88862,,0,143198,212727,218414,20795,31,,,26,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2618944,2462189,7-Jul-13,PC,180,HRS,20795,79538,,0,99646,190289,195539,20795,31,,,180,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878438,5814880,24-Feb-16,PC,51,Ea,,120578,,,187157,293337,300033,,,,,51,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5046353,4966892,3-Jul-15,PC,600,Ea,,110482,,,173481,264797,271266,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3264029,3134118,10-Apr-14,PC,27,Ea,20795,90979,,0,146505,216978,222822,20795,31,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684068,2527252,27-Jul-13,PC,90,Ea,207,56606,91320,0,69679,191056,196287,207,57,,,90,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4347975,4245632,13-Feb-15,PC,960,Ea,207,103188,121277,,163874,248867,255233,207,31242,,,960,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3101111,2972809,23-Jan-14,PC,10000,Ea,207,16775,99902,1,19579,211077,216703,207,57,,,10000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2905258,2754397,30-Oct-13,PC,30,HRS,20795,84315,,0,135557,203337,208739,20795,25,,,30,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3027473,2882637,18-Dec-13,PC,50,Ea,,86174,,,139571,207411,212934,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5881533,5817904,24-Feb-16,PC,4.5,WK,20795,120568,,0,187133,293304,299998,20795,31,,,4.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3083019,2954805,17-Jan-14,PC,3.9,WK,20795,87539,,0,141568,210554,216161,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684360,2527398,27-Jul-13,PC,373,Ea,209,32845,92236,1,38349,192767,198074,209,57,,,373,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3293965,3165094,20-Apr-14,PC,33,Ea,20795,91461,,0,147229,217964,223793,20795,25,,,33,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3618173,3487491,10-Sep-14,PC,178,HRS,20795,96522,,0,154915,229635,235618,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2935607,2785470,13-Nov-13,PC,177,HRS,20795,84916,,0,137684,204811,210226,20795,31,,,177,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2840548,2678313,29-Sep-13,PC,4856,Ea,,83125,,,131418,200864,206242,,,,,4856,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011905,3896638,1-Apr-14,PC,1100,Ea,209,100771,,0,160586,240013,246230,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562576,5494956,25-Oct-15,PC,24,HRS,20795,117030,,0,181397,281738,288409,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3310007,3182102,30-Apr-14,PC,29,HRS,20795,91682,,0,147498,218309,224164,20795,25,,,29,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5874424,5810846,17-Feb-16,PC,54,Ea,20795,120442,,0,186834,292840,299535,20795,31,,,54,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2734080,2573256,10-Aug-13,PC,3.9,WK,20795,81155,,0,101901,193861,199228,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4208811,4102613,17-Jan-15,PC,1650,Ea,209,102666,,0,163223,245262,251516,209,57,,,1650,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659984,2503212,19-Jul-13,PC,104,Ea,209,32840,91325,1,38315,191086,196317,209,57,,,104,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4016761,3901601,11-Dec-14,PC,159,HRS,20795,100831,,0,160711,240258,246481,20795,31,,,159,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848882,5787233,21-Dec-15,PC,65,Ea,209,32986,146481,1,38534,289757,296636,209,25,,,65,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3107051,2978809,24-Jan-14,PC,20,HRS,20795,87964,,0,142094,211200,216829,20795,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660108,2503274,19-Jul-13,PC,175,Ea,207,49568,91317,0,60568,191039,196270,207,57,,,175,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3560571,3431436,9-Aug-14,PC,1,Ea,204,95459,,,153237,226851,232811,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2685066,2528250,27-Jul-13,PC,22,HRS,20795,80604,,0,101128,192606,197916,20795,25,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3365419,3236176,22-May-14,PC,35,Ea,20795,92597,,0,148843,220172,226052,20795,25,,,35,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3977727,3858592,28-Nov-14,PC,27,HRS,20795,100242,,0,159856,238623,244827,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148823,4040633,5-Dec-14,PC,1400,Ea,209,102249,,,162612,243907,250147,209,,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3236937,3107091,23-Mar-14,PC,21,HRS,20795,90395,,0,145576,215738,221569,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5785572,5723956,10-Dec-15,PC,100,Ea,18168,119150,,,184062,287765,294574,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3339191,3210154,10-May-14,PC,20,Ea,,91382,,,147164,217816,223636,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684184,2527310,27-Jul-13,PC,160,Ea,207,49520,91699,0,60515,191740,197007,207,57,,,160,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3220899,3091915,6-Mar-14,PC,20,Ea,,90025,,,144725,214541,220324,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3224043,3094922,16-Mar-14,PC,1,EA,204,90163,,0,145060,214905,220697,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684086,2527261,27-Jul-13,PC,550,Ea,207,32838,91688,1,38296,191710,196977,207,57,,,550,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4199833,4090616,16-Jan-15,PC,600,Ea,209,102640,,,163182,245152,251412,209,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5532574,5463956,17-Oct-15,PC,4.8,WK,20795,116489,,0,180831,280513,287193,20795,31,,,4.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3937681,3816584,20-Nov-14,PC,3.9,WK,20795,99779,,0,159309,237588,243746,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3252945,3123093,3-Apr-14,PC,4.1,WK,20795,90658,,0,145944,216257,222101,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3486347,3356369,10-Jul-14,PC,4,WK,20795,94325,,0,151615,224264,230175,20795,25,,,4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2734082,2573256,10-Aug-13,PC,3.9,WK,20795,81155,,0,101901,193861,199231,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3448171,3318317,25-Jun-14,PC,100,Ea,,93880,,,150731,222970,228880,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013731,3898595,7-Dec-14,PC,7,Ea,207,32984,115873,1,38531,240152,246369,207,25,,,7,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011965,3896659,1-May-14,PC,800,Ea,209,100777,,0,160601,240028,246245,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858239,5795501,21-Jan-16,PC,1,Ea,204,119862,,0,185147,290056,296935,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5657572,5590957,10-Nov-15,PC,209,HRS,20795,117891,,0,182478,283799,290555,20795,31,,,209,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2668134,2511267,21-Jul-13,PC,43,Ea,20795,80327,,0,100713,192091,197382,20795,25,,,43,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848860,5787231,19-Dec-15,PC,65,Ea,209,32985,146480,1,38532,289745,296624,209,25,,,65,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011753,3896603,1-May-14,PC,1200,Ea,209,100775,,0,160598,240025,246242,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011733,3896598,1-Sep-13,PC,1200,Ea,209,100747,,0,160486,239903,246130,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2852618,2703329,6-Oct-13,PC,1,EA,204,83456,,0,133031,201417,206799,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011915,3896643,1-Sep-14,PC,1100,Ea,209,100796,,0,160656,240083,246300,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3476229,3347326,6-Jul-14,PC,184,HRS,20795,94223,,0,151384,223925,229840,20795,31,,,184,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858223,5795496,9-Jan-16,PC,4.4,WK,20795,120038,,0,185697,290954,297717,20795,25,,,4.4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660206,2503323,19-Jul-13,PC,10,Ea,209,32845,91712,1,38350,191816,197083,209,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4386149,4288673,5-Mar-15,PC,1,EA,204,104800,,0,166087,250572,256938,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2736084,2575262,10-Aug-13,PC,14,Ea,209,32987,93092,1,38536,194143,199510,209,57,,,14,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4098767,3986604,18-Dec-14,PC,3.5,WK,20795,101596,,0,161777,242464,248656,20795,31,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3491325,3361366,11-Jul-14,PC,1,Ea,204,94437,,0,151732,224548,230458,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3212852,3083915,11-Jan-14,PC,12,WK,20795,87298,,,141235,209931,,,,,,12,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4012715,3897593,7-Dec-14,PC,24,Ea,207,32984,115873,1,38530,240151,246368,207,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3333137,3204138,9-May-14,PC,3.9,WK,20795,92097,,0,148081,219034,224919,20795,25,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735180,2574310,10-Aug-13,PC,22,Ea,209,32844,92235,1,38347,192763,198070,209,57,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684082,2527259,27-Jul-13,PC,270,Ea,207,32985,91313,1,38532,191026,196257,207,57,,,270,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660072,2503256,19-Jul-13,PC,10,Ea,207,32843,91309,2,38334,191008,196239,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3224403,3094946,19-Mar-14,PC,3.5,WK,20795,90184,,0,145243,215094,220892,20795,31,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3280949,3152094,17-Apr-14,PC,4.1,WK,20795,91262,,0,147010,217561,223382,20795,31,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5857861,5795436,3-Jan-16,PC,202,HRS,20795,120037,,0,185696,290953,297708,20795,31,,,202,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684132,2527284,27-Jul-13,PC,872,Ea,209,32840,91707,1,38312,191774,197041,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3378433,3249179,25-May-14,PC,27,HRS,20795,92738,,0,149044,220431,226321,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066979,2936808,11-Jan-14,PC,3.9,WK,20795,87297,,0,141234,209930,215536,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4902349,4822892,3-Jul-15,PC,1300,Ea,209,110480,,0,173473,264789,271258,209,57,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011775,3896608,1-Oct-14,PC,1200,Ea,209,100800,,0,160669,240096,246313,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2753258,2592272,28-Aug-13,PC,17,Ea,209,32837,93392,,38282,194984,200371,209,57,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638136,2481288,12-Jul-13,PC,534,Ea,209,32845,91330,1,38351,191118,196349,209,57,,,534,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659986,2503213,19-Jul-13,PC,339,Ea,209,32840,91325,1,38316,191088,196319,209,57,,,339,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848890,5787234,19-Dec-15,PC,32,Ea,209,32984,146479,1,38531,289740,296619,209,25,,,32,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848940,5787242,2-Dec-15,PC,1700,Ea,,118617,,,183250,286271,293060,,,,,1700,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3418789,3289247,13-Jun-14,PC,20,Ea,,93350,,,150026,222036,227942,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3977723,3858592,28-Nov-14,PC,27,HRS,20795,100242,,0,159856,238623,244825,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638138,2481289,12-Jul-13,PC,534,Ea,209,32845,91330,1,38352,191119,196350,209,57,,,534,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3585067,3454473,21-Aug-14,PC,1,Ea,204,95876,,0,153837,227685,233663,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3592975,3463461,24-Aug-14,PC,3500,Ea,207,95988,,0,153972,227832,233813,207,57,,,3500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013737,3898596,7-Dec-14,PC,8,Ea,207,32987,115875,1,38536,240196,246413,207,25,,,8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684194,2527315,27-Jul-13,PC,960,Ea,207,49569,91701,0,60577,191745,197012,207,57,,,960,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011945,3896654,1-Dec-13,PC,800,Ea,209,100752,,0,160531,239948,246175,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3833649,3710578,6-Nov-14,PC,3.9,WK,20795,98597,,0,158025,234963,241080,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3107097,2978812,24-Jan-14,PC,500,Ea,,88103,,,142246,211366,216992,,,,,500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011779,3896609,1-Nov-14,PC,1200,Ea,209,100805,,0,160683,240110,246327,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011981,3896663,1-Sep-14,PC,800,Ea,209,100797,,0,160657,240084,246301,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5867970,5804734,6-Feb-16,PC,1,Ea,204,120245,,0,186298,292026,298779,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2747256,2586273,24-Aug-13,PC,26,Ea,207,62979,93250,,79086,194782,200149,207,57,,,26,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3264019,3134117,10-Apr-14,PC,4.1,WK,20795,90903,,0,146398,216862,222711,20795,25,,,4.1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660184,2503312,19-Jul-13,PC,55,Ea,209,32843,91710,2,38333,191795,197062,209,57,,,55,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3252977,3123094,3-Apr-14,PC,189,HRS,20795,90698,,0,146084,216414,222272,20795,31,,,189,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848926,5787237,22-Dec-15,PC,40,Ea,209,32984,146479,1,38530,289738,296617,209,25,,,40,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5107391,5027911,5-Aug-15,PC,800,Ea,,112283,,,175642,268908,275357,,,,,800,0,0,
