"PO_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS","PAYMENT_TERMS_ID"
112440,"6037",0,"N",25,9,12,204,"USD","","","","08-AUG-2015","12-AUG-2015 04:16","12-AUG-2015 04:16","12-AUG-2015 04:16","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
112441,"6038",0,"N",25,147,2033,204,"USD","","","","08-AUG-2015","12-AUG-2015 04:16","12-AUG-2015 04:16","12-AUG-2015 04:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
97419,"5772",0,"N",25,557,1233,204,"USD","","","","11-OCT-2014","11-OCT-2014 03:15","11-OCT-2014 03:15","11-OCT-2014 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
97420,"5773",0,"N",25,9,12,204,"USD","","","","11-OCT-2014","11-OCT-2014 03:15","11-OCT-2014 03:15","11-OCT-2014 03:15","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
97421,"5774",0,"N",25,557,1233,204,"USD","","","","11-OCT-2014","11-OCT-2014 03:15","11-OCT-2014 03:15","11-OCT-2014 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
105243,"5970",0,"N",25,557,1233,204,"USD","","","","13-MAR-2015","13-MAR-2015 03:28","13-MAR-2015 03:28","13-MAR-2015 03:28","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107405,"5986",0,"N",25,147,2033,204,"USD","","","","01-MAY-2015","01-MAY-2015 03:25","01-MAY-2015 03:25","01-MAY-2015 03:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112620,"6039",0,"N",25,557,1233,204,"USD","","","","12-AUG-2015","13-AUG-2015 04:53","13-AUG-2015 04:53","13-AUG-2015 04:53","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
112621,"6040",0,"N",25,9,12,204,"USD","","","","12-AUG-2015","13-AUG-2015 04:53","13-AUG-2015 04:53","13-AUG-2015 04:53","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
112622,"6041",0,"N",25,557,1233,204,"USD","","","","12-AUG-2015","13-AUG-2015 04:52","13-AUG-2015 04:52","13-AUG-2015 04:52","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
100734,"5816",0,"N",57,21,41,209,"USD","","","","01-NOV-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100736,"5818",0,"N",57,147,259,209,"USD","","","","01-NOV-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100737,"5819",0,"N",57,1718,4081,209,"USD","","","","01-NOV-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100738,"5820",1,"Y",57,21,41,209,"USD","","","","01-NOV-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","15-OCT-2016 19:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100739,"5821",0,"N",57,21,41,209,"USD","","","","01-DEC-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100740,"5822",0,"N",57,11,15,209,"USD","","","","01-DEC-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100742,"5824",0,"N",57,11,15,209,"USD","","","","01-AUG-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100743,"5825",0,"N",57,147,259,209,"USD","","","","01-AUG-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100744,"5826",0,"N",57,1718,4081,209,"USD","","","","01-AUG-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100745,"5827",0,"N",57,21,41,209,"USD","","","","01-AUG-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
99557,"5800",0,"N",57,21,1969,207,"USD","","15-NOV-2014","","15-NOV-2014","15-NOV-2014 07:46","15-NOV-2014 07:46","15-NOV-2014 07:46","MANUAL","","MANUAL","Immediate",10001
99319,"5794",0,"N",25,9,12,204,"USD","","","","12-NOV-2014","12-NOV-2014 05:52","12-NOV-2014 05:52","12-NOV-2014 05:52","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
99320,"5795",0,"N",25,557,1233,204,"USD","","","","12-NOV-2014","12-NOV-2014 05:52","12-NOV-2014 05:52","12-NOV-2014 05:52","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
99321,"5796",0,"N",25,9,12,204,"USD","","","","12-NOV-2014","12-NOV-2014 05:52","12-NOV-2014 05:52","12-NOV-2014 05:52","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
99323,"5798",0,"N",25,557,1233,204,"USD","","","","12-NOV-2014","12-NOV-2014 05:52","12-NOV-2014 05:52","12-NOV-2014 05:52","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
106039,"5978",0,"N",25,9,12,204,"USD","","","","03-APR-2015","03-APR-2015 08:22","03-APR-2015 08:22","03-APR-2015 08:22","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
106085,"5979",0,"N",25,147,2033,204,"USD","","","","04-APR-2015","04-APR-2015 03:26","04-APR-2015 03:26","04-APR-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107503,"5987",0,"N",57,21,41,209,"USD","","","","02-MAY-2015","02-MAY-2015 05:27","02-MAY-2015 05:27","02-MAY-2015 05:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107504,"5988",0,"N",57,11,15,209,"USD","","","","02-MAY-2015","02-MAY-2015 05:27","02-MAY-2015 05:27","02-MAY-2015 05:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107506,"5990",0,"N",57,1718,4081,209,"USD","","","","02-MAY-2015","02-MAY-2015 05:28","02-MAY-2015 05:28","02-MAY-2015 05:28","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107507,"5991",0,"N",57,21,41,209,"USD","","","","02-MAY-2015","02-MAY-2015 05:28","02-MAY-2015 05:28","02-MAY-2015 05:28","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
95195,"5705",0,"N",22417,14147,5800,2005,"USD","","03-AUG-2014","","03-AUG-2014","03-AUG-2014 15:39","03-AUG-2014 15:39","03-AUG-2014 15:39","MANUAL","","AUTOCREATE","2/10 NET 30",10014
93816,"5672",0,"N",31,3,2036,204,"USD","","25-JUN-2014","","25-JUN-2014","25-JUN-2014 02:05","25-JUN-2014 02:05","25-JUN-2014 02:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94328,"5684",0,"N",25,147,2033,204,"USD","","","","09-JUL-2014","09-JUL-2014 04:07","09-JUL-2014 04:08","09-JUL-2014 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117750,"6087",0,"N",25,147,2033,204,"USD","","","","07-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117893,"6091",0,"N",25,557,1233,204,"USD","","","","10-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117894,"6092",0,"N",25,147,2033,204,"USD","","","","10-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117895,"6093",0,"N",25,9,12,204,"USD","","","","10-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
89054,"5553",0,"N",57,21,1969,207,"USD","","13-FEB-2014","","13-FEB-2014","13-FEB-2014 06:55","13-FEB-2014 06:55","13-FEB-2014 06:55","MANUAL","","MANUAL","Immediate",10001
89437,"5556",0,"N",31,5,2034,204,"USD","","19-FEB-2014","","19-FEB-2014","19-FEB-2014 05:06","19-FEB-2014 05:06","19-FEB-2014 05:06","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
88291,"5538",0,"N",25,147,2033,204,"USD","","","","01-FEB-2014","01-FEB-2014 05:10","01-FEB-2014 05:10","01-FEB-2014 05:10","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
94329,"5685",0,"N",25,9,12,204,"USD","","","","09-JUL-2014","09-JUL-2014 04:08","09-JUL-2014 04:08","09-JUL-2014 04:08","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
94330,"5686",0,"N",25,557,1233,204,"USD","","","","09-JUL-2014","09-JUL-2014 04:08","09-JUL-2014 04:08","09-JUL-2014 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
94331,"5687",0,"N",25,147,2033,204,"USD","","","","09-JUL-2014","09-JUL-2014 04:08","09-JUL-2014 04:08","09-JUL-2014 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
94042,"5676",0,"N",57,21,1969,207,"USD","","28-JUN-2014","","28-JUN-2014","28-JUN-2014 06:47","28-JUN-2014 06:48","28-JUN-2014 06:48","MANUAL","","MANUAL","Immediate",10001
94737,"5696",0,"N",25,557,1233,204,"USD","","","","20-JUL-2014","20-JUL-2014 13:52","20-JUL-2014 13:53","20-JUL-2014 13:53","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
116547,"6072",0,"N",59,1555,3738,204,"USD","","","","21-OCT-2015","21-OCT-2015 14:51","21-OCT-2015 14:51","21-OCT-2015 14:51","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
117430,"6080",0,"N",31,578,1275,204,"USD","","03-NOV-2015","","03-NOV-2015","03-NOV-2015 04:36","03-NOV-2015 04:36","03-NOV-2015 04:36","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
117690,"6086",0,"N",25,557,1233,204,"USD","","","","06-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88975,"5552",0,"N",25,557,1233,204,"USD","","","","12-FEB-2014","12-FEB-2014 05:07","12-FEB-2014 05:07","12-FEB-2014 05:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88555,"5543",0,"N",25,557,1233,204,"USD","","","","05-FEB-2014","05-FEB-2014 04:07","05-FEB-2014 04:07","05-FEB-2014 04:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
89880,"5561",0,"N",31,3,2036,204,"USD","","28-FEB-2014","","28-FEB-2014","28-FEB-2014 00:42","28-FEB-2014 00:42","28-FEB-2014 00:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90150,"5575",0,"N",25,557,1233,204,"USD","","16-MAR-2014","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94497,"5691",0,"N",57,21,41,1997,"USD","","11-JUL-2014","","11-JUL-2014","11-JUL-2014 10:57","11-JUL-2014 10:57","11-JUL-2014 10:57","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
93900,"5674",0,"N",25,415,1087,204,"USD","","26-JUN-2014","","26-JUN-2014","26-JUN-2014 02:07","26-JUN-2014 02:07","26-JUN-2014 02:07","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118477,"6099",0,"N",31,3,2036,204,"USD","","20-NOV-2015","","20-NOV-2015","20-NOV-2015 03:38","20-NOV-2015 03:38","20-NOV-2015 03:38","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118479,"6101",0,"N",31,578,1275,204,"USD","","20-NOV-2015","","20-NOV-2015","20-NOV-2015 03:39","20-NOV-2015 03:39","20-NOV-2015 03:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118480,"6102",0,"N",25,415,1087,204,"USD","","20-NOV-2015","","20-NOV-2015","21-NOV-2015 06:27","21-NOV-2015 06:27","21-NOV-2015 06:27","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118617,"6109",0,"N",57,21,41,209,"USD","","","","02-DEC-2015","19-DEC-2015 09:07","19-DEC-2015 09:12","19-DEC-2015 09:12","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
117890,"6088",0,"N",31,415,1087,204,"USD","","10-NOV-2015","","10-NOV-2015","10-NOV-2015 03:34","10-NOV-2015 03:34","10-NOV-2015 03:34","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
117891,"6089",0,"N",31,415,1087,204,"USD","","10-NOV-2015","","10-NOV-2015","10-NOV-2015 03:34","10-NOV-2015 03:34","10-NOV-2015 03:34","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118612,"6104",0,"N",31,578,1275,204,"USD","","02-DEC-2015","","02-DEC-2015","02-DEC-2015 03:19","02-DEC-2015 03:20","02-DEC-2015 03:20","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90151,"5576",0,"N",31,147,2033,204,"USD","","16-MAR-2014","","16-MAR-2014","16-MAR-2014 05:40","16-MAR-2014 05:40","16-MAR-2014 05:40","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90152,"5577",0,"N",31,147,2033,204,"USD","","16-MAR-2014","","16-MAR-2014","16-MAR-2014 05:40","16-MAR-2014 05:40","16-MAR-2014 05:40","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90163,"5582",0,"N",25,9,12,204,"USD","","","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
90164,"5583",0,"N",25,557,1233,204,"USD","","","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90068,"5573",0,"N",25,145,255,207,"USD","","08-MAR-2014","","08-MAR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","MANUAL","45 Net (terms date + 45)",10003
90183,"5585",0,"N",31,5,2034,204,"USD","","19-MAR-2014","","19-MAR-2014","19-MAR-2014 02:07","19-MAR-2014 02:07","19-MAR-2014 02:07","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
90184,"5586",0,"N",31,578,1275,204,"USD","","19-MAR-2014","","19-MAR-2014","19-MAR-2014 02:07","19-MAR-2014 02:07","19-MAR-2014 02:07","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94861,"5700",0,"N",31,3,2036,204,"USD","","30-JUL-2014","","30-JUL-2014","30-JUL-2014 08:47","30-JUL-2014 08:47","30-JUL-2014 08:47","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94862,"5701",0,"N",31,578,1275,204,"USD","","30-JUL-2014","","30-JUL-2014","30-JUL-2014 08:48","30-JUL-2014 08:48","30-JUL-2014 08:48","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94863,"5702",0,"N",25,415,1087,204,"USD","","30-JUL-2014","","30-JUL-2014","30-JUL-2014 08:49","30-JUL-2014 08:49","30-JUL-2014 08:49","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94437,"5689",0,"N",25,557,1233,204,"USD","","","","11-JUL-2014","11-JUL-2014 02:06","11-JUL-2014 02:07","11-JUL-2014 02:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
94438,"5690",0,"N",25,557,1233,204,"USD","","","","11-JUL-2014","11-JUL-2014 02:07","11-JUL-2014 02:07","11-JUL-2014 02:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
115947,"6065",0,"N",25,557,1233,204,"USD","","","","13-OCT-2015","30-OCT-2015 08:18","30-OCT-2015 08:18","30-OCT-2015 08:18","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
115949,"6067",0,"N",25,557,1233,204,"USD","","","","13-OCT-2015","30-OCT-2015 08:18","30-OCT-2015 08:18","30-OCT-2015 08:18","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
118271,"6098",0,"N",31,578,1275,204,"USD","","17-NOV-2015","","17-NOV-2015","17-NOV-2015 03:34","17-NOV-2015 03:34","17-NOV-2015 03:34","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118613,"6105",0,"N",57,21,41,209,"USD","","","","02-DEC-2015","19-DEC-2015 09:09","19-DEC-2015 09:12","19-DEC-2015 09:12","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
118614,"6106",0,"N",57,11,15,209,"USD","","","","02-DEC-2015","19-DEC-2015 09:08","19-DEC-2015 09:12","19-DEC-2015 09:12","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
118615,"6107",0,"N",57,147,259,209,"USD","","","","02-DEC-2015","19-DEC-2015 09:08","19-DEC-2015 09:12","19-DEC-2015 09:12","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117310,"6078",0,"N",59,147,259,204,"USD","","","","31-OCT-2015","31-OCT-2015 15:23","31-OCT-2015 15:24","31-OCT-2015 15:24","MANUAL","RECEIPT","AWARD_SOURCING","45 Net (terms date + 45)",10003
89964,"5563",0,"N",57,21,1969,207,"USD","","28-FEB-2014","","28-FEB-2014","28-FEB-2014 11:44","28-FEB-2014 11:44","28-FEB-2014 11:44","MANUAL","","MANUAL","Immediate",10001
90315,"5587",0,"N",25,22,2035,204,"USD","","20-MAR-2014","","21-MAR-2014","21-MAR-2014 02:07","21-MAR-2014 02:07","21-MAR-2014 02:07","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
89990,"5567",0,"N",25,147,2033,204,"USD","","","","02-MAR-2014","02-MAR-2014 04:08","02-MAR-2014 04:08","02-MAR-2014 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90395,"5588",0,"N",25,415,1087,204,"USD","","22-MAR-2014","","22-MAR-2014","22-MAR-2014 02:08","22-MAR-2014 02:08","22-MAR-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
89985,"5564",0,"N",31,415,1087,204,"USD","","02-MAR-2014","","02-MAR-2014","02-MAR-2014 04:06","02-MAR-2014 04:06","02-MAR-2014 04:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
89988,"5565",0,"N",31,578,1275,204,"USD","","02-MAR-2014","","02-MAR-2014","02-MAR-2014 04:06","02-MAR-2014 04:06","02-MAR-2014 04:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
89989,"5566",0,"N",31,415,1087,204,"USD","","02-MAR-2014","","02-MAR-2014","02-MAR-2014 04:06","02-MAR-2014 04:06","02-MAR-2014 04:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118873,"6114",0,"N",31,147,2033,204,"USD","","09-DEC-2015","","09-DEC-2015","09-DEC-2015 03:20","09-DEC-2015 03:20","09-DEC-2015 03:20","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118874,"6115",0,"N",31,147,2033,204,"USD","","09-DEC-2015","","09-DEC-2015","09-DEC-2015 03:20","09-DEC-2015 03:20","09-DEC-2015 03:20","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90159,"5578",0,"N",25,9,12,204,"USD","","","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
90160,"5579",0,"N",25,557,1233,204,"USD","","","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90161,"5580",0,"N",25,557,1233,204,"USD","","","","16-MAR-2014","16-MAR-2014 05:43","16-MAR-2014 05:43","16-MAR-2014 05:43","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91803,"5620",0,"N",57,21,1969,207,"USD","","01-MAY-2014","","01-MAY-2014","01-MAY-2014 06:43","01-MAY-2014 06:43","01-MAY-2014 06:43","MANUAL","","MANUAL","Immediate",10001
120038,"6144",0,"N",25,557,1233,204,"USD","","19-JAN-2016","","19-JAN-2016","21-JAN-2016 03:08","21-JAN-2016 03:08","21-JAN-2016 03:08","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119673,"6125",0,"N",31,578,1275,204,"USD","","18-DEC-2015","","18-DEC-2015","18-DEC-2015 03:16","18-DEC-2015 03:16","18-DEC-2015 03:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119331,"6123",0,"N",25,9,12,204,"USD","","","","12-DEC-2015","19-DEC-2015 09:03","19-DEC-2015 09:03","19-DEC-2015 09:03","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
119754,"6128",0,"N",25,415,1087,204,"USD","","23-DEC-2015","","23-DEC-2015","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119756,"6130",0,"N",31,578,1275,204,"USD","","23-DEC-2015","","23-DEC-2015","23-DEC-2015 03:24","23-DEC-2015 03:24","23-DEC-2015 03:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119757,"6131",0,"N",31,5,2034,204,"USD","","23-DEC-2015","","23-DEC-2015","23-DEC-2015 03:24","23-DEC-2015 03:24","23-DEC-2015 03:24","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
119758,"6132",0,"N",31,3,2036,204,"USD","","23-DEC-2015","","23-DEC-2015","23-DEC-2015 03:24","23-DEC-2015 03:24","23-DEC-2015 03:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
120288,"6161",0,"N",25,147,2033,204,"USD","","","","09-FEB-2016","09-FEB-2016 03:17","09-FEB-2016 03:17","09-FEB-2016 03:17","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90978,"5601",0,"N",31,147,2033,204,"USD","","10-APR-2014","","10-APR-2014","10-APR-2014 02:08","10-APR-2014 02:08","10-APR-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
90979,"5602",0,"N",31,147,2033,204,"USD","","10-APR-2014","","10-APR-2014","10-APR-2014 02:08","10-APR-2014 02:08","10-APR-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91198,"5604",0,"N",57,21,1969,207,"USD","","13-APR-2014","","13-APR-2014","13-APR-2014 09:34","13-APR-2014 09:34","13-APR-2014 09:34","MANUAL","","MANUAL","Immediate",10001
92016,"5625",0,"N",25,9,12,204,"USD","","","","07-MAY-2014","07-MAY-2014 02:49","07-MAY-2014 02:49","07-MAY-2014 02:49","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
90700,"5595",0,"N",25,9,12,204,"USD","","","","03-APR-2014","03-APR-2014 09:27","03-APR-2014 09:27","03-APR-2014 09:27","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
95874,"5731",0,"N",31,5,2034,204,"USD","","21-AUG-2014","","21-AUG-2014","21-AUG-2014 02:38","21-AUG-2014 02:38","21-AUG-2014 02:38","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
95280,"5708",0,"N",31,415,1087,204,"USD","","07-AUG-2014","","07-AUG-2014","07-AUG-2014 02:39","07-AUG-2014 02:39","07-AUG-2014 02:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95281,"5709",0,"N",31,415,1087,204,"USD","","07-AUG-2014","","07-AUG-2014","07-AUG-2014 02:39","07-AUG-2014 02:39","07-AUG-2014 02:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95464,"5719",0,"N",59,537,1193,204,"USD","","","","09-AUG-2014","09-AUG-2014 11:40","09-AUG-2014 11:40","09-AUG-2014 11:40","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95466,"5721",0,"N",25,415,1087,204,"USD","","","","09-AUG-2014","09-AUG-2014 11:52","09-AUG-2014 11:52","09-AUG-2014 11:52","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95467,"5722",0,"N",59,537,1193,204,"USD","","","","09-AUG-2014","09-AUG-2014 11:57","09-AUG-2014 11:57","09-AUG-2014 11:57","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95520,"5724",0,"N",25,557,1233,204,"USD","","","","10-AUG-2014","10-AUG-2014 02:38","10-AUG-2014 02:38","10-AUG-2014 02:38","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
95602,"5727",0,"N",57,21,41,1997,"USD","","13-AUG-2014","","13-AUG-2014","13-AUG-2014 08:24","13-AUG-2014 08:24","13-AUG-2014 08:24","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
95876,"5733",0,"N",25,557,1233,204,"USD","","","","21-AUG-2014","21-AUG-2014 02:40","21-AUG-2014 02:40","21-AUG-2014 02:40","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
95282,"5710",0,"N",25,147,2033,204,"USD","","","","07-AUG-2014","07-AUG-2014 02:41","07-AUG-2014 02:41","07-AUG-2014 02:41","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
96195,"5739",0,"N",25,145,255,207,"USD","","29-AUG-2014","","29-AUG-2014","29-AUG-2014 06:04","29-AUG-2014 06:04","29-AUG-2014 06:04","MANUAL","RECEIPT","COPY_DOCUMENT","45 Net (terms date + 45)",10003
95220,"5706",0,"N",25,557,1233,204,"USD","","","","06-AUG-2014","06-AUG-2014 02:40","06-AUG-2014 02:40","06-AUG-2014 02:40","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
95238,"5707",0,"N",57,21,1969,207,"USD","","06-AUG-2014","","06-AUG-2014","06-AUG-2014 07:51","06-AUG-2014 07:51","06-AUG-2014 07:51","MANUAL","","MANUAL","Immediate",10001
95565,"5726",0,"N",25,557,1233,204,"USD","","","","13-AUG-2014","13-AUG-2014 02:40","13-AUG-2014 02:40","13-AUG-2014 02:40","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117431,"6081",0,"N",57,21,41,209,"USD","","","","03-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117432,"6082",0,"N",57,11,15,209,"USD","","","","03-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
