"INVOICE_ACCOUNTING_ID","INVOICE_ID","INVOICE_LINE_NUMBER","ACCOUNTING_LINE_NUMBER","CHARGE_DATE","COA_ACCOUNT_ID","LINE_TYPE","CURRENCY_AMOUNT","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","AMOUNT","CANCEL_FLAG","BASE_IPV","EXCHANGE_RATE_VARIANCE","CURRENCY_IPV","QUANTITY_VARIANCE","BASE_QUANTITY_VARIANCE","AMOUNT_VARIANCE","BASE_AMOUNT_VARIANCE","DESCRIPTION","MATCHED_PO_ACCOUNTING_ID","MATCHED_RECEIPT_LINE_ID","IS_REVERSED","PARENT_REVERSAL_ID","CORRECTED_INVOICE_DIST_ID","CHARGE_APPLICABLE_TO_DIST_ID","CORRECTED_QUANTITY","PROJECT_ID"
1535392,162100,1,1,"19-SEP-2013",13185,"ITEM",26950,,,"",26950,"N",,,,,,,,"",202815,,"N",,,,,
1465734,159465,1,1,"29-SEP-2013",13402,"ACCRUAL",690,,,"",690,"N",,,,,,,,"",206244,,"N",,,,,
1465735,159465,2,1,"29-SEP-2013",13402,"ACCRUAL",19424,,,"",19424,"N",,,,,,,,"",206242,,"N",,,,,
1465736,159465,3,1,"29-SEP-2013",13402,"ACCRUAL",25670,,,"",25670,"N",,,,,,,,"",206243,,"N",,,,,
1465737,159465,4,1,"29-SEP-2013",13402,"ACCRUAL",590.52,,,"",590.52,"N",,,,,,,,"",206245,,"N",,,,,
1465738,159465,5,1,"29-SEP-2013",13402,"ACCRUAL",603.06,,,"",603.06,"N",,,,,,,,"",206246,,"N",,,,,
1465739,159465,6,1,"29-SEP-2013",13402,"ACCRUAL",897,,,"",897,"N",,,,,,,,"",206247,,"N",,,,,
1466734,159645,1,1,"30-SEP-2013",82817,"ITEM",10350,,,"",10350,"N",,,,,,,,"",206362,,"N",,,,,
1466735,159645,2,1,"30-SEP-2013",13196,"ITEM",10350,,,"",10350,"N",,,,,,,,"",206363,,"N",,,,,
1466736,159645,3,1,"30-SEP-2013",13203,"ITEM",10350,,,"",10350,"N",,,,,,,,"",206364,,"N",,,,,
1466737,159645,4,1,"30-SEP-2013",13198,"ITEM",11700,,,"",11700,"N",,,,,,,,"",206365,,"N",,,,,
1466738,159645,5,1,"30-SEP-2013",83422,"ITEM",14400,,,"",14400,"N",,,,,,,,"",206366,,"N",,,,,
1466739,159645,6,1,"30-SEP-2013",13197,"ITEM",14400,,,"",14400,"N",,,,,,,,"",206367,,"N",,,,,
1466740,159645,7,1,"30-SEP-2013",13195,"ITEM",14400,,,"",14400,"N",,,,,,,,"",206368,,"N",,,,,
1466741,159645,8,1,"30-SEP-2013",82816,"ITEM",14400,,,"",14400,"N",,,,,,,,"",206369,,"N",,,,,
1466742,159645,9,1,"30-SEP-2013",13199,"ITEM",12150,,,"",12150,"N",,,,,,,,"",206370,,"N",,,,,
1551359,163016,1,1,"10-NOV-2013",13080,"ITEM",97500,,,"",97500,"N",,,,,,,,"",209887,,"N",,,,,
1551360,163016,2,1,"10-NOV-2013",13079,"ITEM",97500,,,"",97500,"N",,,,,,,,"",209888,,"N",,,,,
1551361,163016,3,1,"10-NOV-2013",13078,"ITEM",97500,,,"",97500,"N",,,,,,,,"",209889,,"N",,,,,
1551362,163016,4,1,"10-NOV-2013",13077,"ITEM",97500,,,"",97500,"N",,,,,,,,"",209890,,"N",,,,,
1608450,163703,1,1,"15-NOV-2013",13528,"ITEM",472,,,"",472,"N",,,,,,,,"",210500,,"N",,,,,
1617473,164364,1,1,"17-NOV-2013",13528,"ITEM",2912,,,"",2912,"N",,,,,,,,"",210855,,"N",,,,,
1651712,164513,1,1,"20-NOV-2013",13131,"ITEM",101400,,,"",101400,"N",,,,,,,,"",210956,,"N",,,,,
1651713,164513,2,1,"20-NOV-2013",13127,"ITEM",101400,,,"",101400,"N",,,,,,,,"",210957,,"N",,,,,
1651714,164513,3,1,"20-NOV-2013",13126,"ITEM",101400,,,"",101400,"N",,,,,,,,"",210958,,"N",,,,,
1651715,164513,4,1,"20-NOV-2013",13125,"ITEM",101400,,,"",101400,"N",,,,,,,,"",210959,,"N",,,,,
1651716,164513,5,1,"20-NOV-2013",13124,"ITEM",101400,,,"",101400,"N",,,,,,,,"",210960,,"N",,,,,
1662630,165173,1,1,"27-NOV-2013",13134,"ITEM",101400,,,"",101400,"N",,,,,,,,"",211419,,"N",,,,,
1662631,165173,2,1,"27-NOV-2013",13133,"ITEM",101400,,,"",101400,"N",,,,,,,,"",211420,,"N",,,,,
1662632,165173,3,1,"27-NOV-2013",13132,"ITEM",101400,,,"",101400,"N",,,,,,,,"",211421,,"N",,,,,
1674361,165833,1,1,"01-DEC-2013",13185,"ITEM",4200,,,"",4200,"N",,,,,,,,"",211867,,"N",,,,,
1674362,165833,2,1,"01-DEC-2013",13185,"ITEM",3800,,,"",3800,"N",,,,,,,,"",211866,,"N",,,,,
1679598,166271,1,1,"06-DEC-2013",13528,"ITEM",828,,,"",828,"N",,,,,,,,"",212309,,"N",,,,,
1694567,167181,1,9,"19-SEP-2013",13067,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694568,167181,1,10,"19-SEP-2013",13582,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694569,167181,1,11,"19-SEP-2013",13390,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694570,167181,1,12,"19-SEP-2013",13580,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694571,167181,1,13,"19-SEP-2013",82776,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694572,167181,1,14,"19-SEP-2013",82779,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694573,167181,1,15,"19-SEP-2013",82782,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694574,167181,1,16,"19-SEP-2013",13583,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694575,167181,1,17,"19-SEP-2013",13392,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694576,167181,1,18,"19-SEP-2013",13581,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694577,167181,1,19,"19-SEP-2013",13033,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694578,167181,1,20,"19-SEP-2013",13051,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694579,167181,1,21,"19-SEP-2013",13069,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694580,167181,1,22,"19-SEP-2013",13070,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694581,167181,1,23,"19-SEP-2013",13052,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694565,167181,1,7,"19-SEP-2013",13031,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694566,167181,1,8,"19-SEP-2013",13049,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694559,167181,1,1,"19-SEP-2013",13029,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694560,167181,1,2,"19-SEP-2013",13047,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694561,167181,1,3,"19-SEP-2013",13065,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694562,167181,1,4,"19-SEP-2013",13066,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694563,167181,1,5,"19-SEP-2013",13048,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694564,167181,1,6,"19-SEP-2013",13030,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694582,167181,1,24,"19-SEP-2013",13034,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694583,167181,1,25,"19-SEP-2013",13035,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694584,167181,1,26,"19-SEP-2013",13053,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694585,167181,1,27,"19-SEP-2013",13071,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694586,167181,1,28,"19-SEP-2013",13072,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694587,167181,1,29,"19-SEP-2013",13054,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694588,167181,1,30,"19-SEP-2013",13036,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694589,167181,1,31,"19-SEP-2013",13073,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694590,167181,1,32,"19-SEP-2013",13055,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694591,167181,1,33,"19-SEP-2013",13037,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694592,167181,1,34,"19-SEP-2013",13038,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694593,167181,1,35,"19-SEP-2013",13056,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694594,167181,1,36,"19-SEP-2013",13074,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694595,167181,1,37,"19-SEP-2013",13075,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694596,167181,1,38,"19-SEP-2013",13057,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694597,167181,1,39,"19-SEP-2013",13039,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694598,167181,1,40,"19-SEP-2013",13040,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694599,167181,1,41,"19-SEP-2013",13058,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694600,167181,1,42,"19-SEP-2013",13076,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694601,167181,1,43,"19-SEP-2013",13077,"ITEM",1640.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694602,167181,1,44,"19-SEP-2013",13059,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694603,167181,1,45,"19-SEP-2013",13041,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694604,167181,1,46,"19-SEP-2013",13042,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694605,167181,1,47,"19-SEP-2013",13060,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694606,167181,1,48,"19-SEP-2013",13078,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694607,167181,1,49,"19-SEP-2013",13079,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694608,167181,1,50,"19-SEP-2013",13061,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694609,167181,1,51,"19-SEP-2013",13043,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694610,167181,1,52,"19-SEP-2013",13044,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694611,167181,1,53,"19-SEP-2013",13062,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694612,167181,1,54,"19-SEP-2013",13080,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694613,167181,1,55,"19-SEP-2013",13081,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694614,167181,1,56,"19-SEP-2013",13063,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694615,167181,1,57,"19-SEP-2013",13045,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694616,167181,1,58,"19-SEP-2013",13046,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694617,167181,1,59,"19-SEP-2013",13064,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694618,167181,1,60,"19-SEP-2013",13082,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694619,167181,1,61,"19-SEP-2013",82777,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694620,167181,1,62,"19-SEP-2013",82780,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694621,167181,1,63,"19-SEP-2013",82783,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694622,167181,1,67,"19-SEP-2013",83331,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694623,167181,1,68,"19-SEP-2013",83332,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694624,167181,1,69,"19-SEP-2013",83333,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694625,167181,1,70,"19-SEP-2013",99041,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694626,167181,1,71,"19-SEP-2013",99042,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694627,167181,1,72,"19-SEP-2013",99043,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694628,167181,1,73,"19-SEP-2013",99044,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694629,167181,1,74,"19-SEP-2013",99045,"ITEM",273.45,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694630,167181,1,75,"19-SEP-2013",99046,"ITEM",546.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694631,167181,1,76,"19-SEP-2013",99047,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694632,167181,1,77,"19-SEP-2013",99048,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1694633,167181,1,78,"19-SEP-2013",99049,"ITEM",820.35,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695107,167203,1,22,"19-OCT-2013",99058,"ITEM",1447.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695108,167203,1,23,"19-OCT-2013",82246,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695109,167203,1,24,"19-OCT-2013",99056,"ITEM",723.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695110,167203,1,25,"19-OCT-2013",99057,"ITEM",723.9,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695086,167203,1,1,"19-OCT-2013",13155,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695087,167203,1,2,"19-OCT-2013",13156,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695088,167203,1,3,"19-OCT-2013",13157,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695089,167203,1,4,"19-OCT-2013",13593,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695090,167203,1,5,"19-OCT-2013",13592,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695091,167203,1,6,"19-OCT-2013",13159,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695092,167203,1,7,"19-OCT-2013",13160,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695093,167203,1,8,"19-OCT-2013",82247,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695094,167203,1,9,"19-OCT-2013",13161,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695095,167203,1,10,"19-OCT-2013",13162,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695096,167203,1,11,"19-OCT-2013",13163,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695097,167203,1,12,"19-OCT-2013",13164,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695098,167203,1,13,"19-OCT-2013",13165,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695099,167203,1,14,"19-OCT-2013",13166,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695100,167203,1,15,"19-OCT-2013",13167,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695101,167203,1,16,"19-OCT-2013",13168,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695102,167203,1,17,"19-OCT-2013",13169,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695103,167203,1,18,"19-OCT-2013",13170,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695104,167203,1,19,"19-OCT-2013",13171,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695105,167203,1,20,"19-OCT-2013",13172,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695106,167203,1,21,"19-OCT-2013",82248,"ITEM",965.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695869,167205,1,5,"19-OCT-2013",13575,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695870,167205,1,6,"19-OCT-2013",12979,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695871,167205,1,7,"19-OCT-2013",12980,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695872,167205,1,8,"19-OCT-2013",12981,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695873,167205,1,9,"19-OCT-2013",12982,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695874,167205,1,10,"19-OCT-2013",12983,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695875,167205,1,11,"19-OCT-2013",12984,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695876,167205,1,12,"19-OCT-2013",12985,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695877,167205,1,13,"19-OCT-2013",12986,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695878,167205,1,14,"19-OCT-2013",12987,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695879,167205,1,15,"19-OCT-2013",12988,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695880,167205,1,16,"19-OCT-2013",12989,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695881,167205,1,17,"19-OCT-2013",12990,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695882,167205,1,18,"19-OCT-2013",12991,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695883,167205,1,19,"19-OCT-2013",12992,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695884,167205,1,20,"19-OCT-2013",83883,"ITEM",120.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695885,167205,1,21,"19-OCT-2013",83884,"ITEM",120.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695886,167205,1,22,"19-OCT-2013",89130,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695887,167205,1,23,"19-OCT-2013",83886,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695888,167205,1,24,"19-OCT-2013",83887,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695889,167205,1,25,"19-OCT-2013",99059,"ITEM",120.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695890,167205,1,26,"19-OCT-2013",20151,"ITEM",120.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695865,167205,1,1,"19-OCT-2013",12975,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695866,167205,1,2,"19-OCT-2013",12976,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695867,167205,1,3,"19-OCT-2013",12977,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695868,167205,1,4,"19-OCT-2013",13574,"ITEM",160.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695236,167210,1,1,"26-OCT-2013",13105,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695237,167210,1,2,"26-OCT-2013",13106,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695238,167210,1,3,"26-OCT-2013",13107,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695239,167210,1,4,"26-OCT-2013",13108,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695240,167210,1,5,"26-OCT-2013",13109,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695241,167210,1,6,"26-OCT-2013",13110,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695242,167210,1,7,"26-OCT-2013",13111,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695243,167210,1,8,"26-OCT-2013",13112,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695244,167210,1,9,"26-OCT-2013",82251,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695245,167210,1,10,"26-OCT-2013",99053,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695246,167210,1,12,"26-OCT-2013",13101,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695247,167210,1,13,"26-OCT-2013",13102,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695248,167210,1,14,"26-OCT-2013",13103,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695249,167210,1,15,"26-OCT-2013",13586,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695250,167210,1,16,"26-OCT-2013",82250,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695251,167210,1,17,"26-OCT-2013",13587,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695252,167210,1,18,"26-OCT-2013",13113,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695253,167210,1,19,"26-OCT-2013",13114,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695254,167210,1,20,"26-OCT-2013",13115,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695255,167210,1,21,"26-OCT-2013",13116,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695256,167210,1,22,"26-OCT-2013",13117,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695257,167210,1,23,"26-OCT-2013",13118,"ITEM",5094.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695258,167210,1,24,"26-OCT-2013",13508,"ITEM",7642.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695259,167210,1,25,"26-OCT-2013",99052,"ITEM",3821.1,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695260,167210,1,26,"26-OCT-2013",13507,"ITEM",3821.1,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695412,167171,1,1,"12-SEP-2013",13087,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695413,167171,1,2,"12-SEP-2013",82257,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695414,167171,1,3,"12-SEP-2013",13092,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695415,167171,1,4,"12-SEP-2013",13091,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695416,167171,1,5,"12-SEP-2013",13092,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695417,167171,1,7,"12-SEP-2013",13093,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695418,167171,1,8,"12-SEP-2013",13094,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695419,167171,1,10,"12-SEP-2013",13083,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695420,167171,1,11,"12-SEP-2013",13084,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695421,167171,1,12,"12-SEP-2013",13085,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695422,167171,1,13,"12-SEP-2013",13584,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695423,167171,1,14,"12-SEP-2013",82258,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695424,167171,1,15,"12-SEP-2013",13585,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695425,167171,1,16,"12-SEP-2013",13090,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695426,167171,1,17,"12-SEP-2013",13095,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695427,167171,1,18,"12-SEP-2013",13096,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695428,167171,1,19,"12-SEP-2013",13097,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695429,167171,1,20,"12-SEP-2013",13098,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695430,167171,1,21,"12-SEP-2013",13099,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695431,167171,1,22,"12-SEP-2013",13100,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695432,167171,1,24,"12-SEP-2013",13510,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695433,167171,1,25,"12-SEP-2013",13088,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695434,167171,1,26,"12-SEP-2013",99050,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695435,167171,1,27,"12-SEP-2013",13509,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695436,167171,1,28,"12-SEP-2013",99051,"ITEM",4263.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695740,167187,1,1,"27-SEP-2013",13087,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695741,167187,1,2,"27-SEP-2013",82257,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695742,167187,1,3,"27-SEP-2013",13092,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695743,167187,1,4,"27-SEP-2013",13091,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695744,167187,1,5,"27-SEP-2013",13092,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695745,167187,1,7,"27-SEP-2013",13093,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695746,167187,1,8,"27-SEP-2013",13094,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695747,167187,1,10,"27-SEP-2013",13083,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695748,167187,1,11,"27-SEP-2013",13084,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
1695749,167187,1,12,"27-SEP-2013",13085,"ITEM",-356.32,,,"",,"N",,,,,,,,"",,,"N",,,,,
