"RECEIPT_ID","SUPPLIER_ID","SUPPLIER_ADDRESS_ID","SUPPLIER_SHIPMENT_NUMBER","RECEIPT_REFERENCE","SHIP_TO_GEOGRAPHY_ID","BILL_OF_LADING","WAYBILL","PACK_SLIP_REFERENCE","FREIGHT_CODE","SCHEDULED_RECEIPT_DATE","RECEIVED_BY_PERSON_ID","RECEIPT_DATE","RECEIPT_DATE_1","RECEIPT_NOTES"
2481280,22,,"","11784",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481281,22,,"","11785",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481282,5,,"","11786",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481283,5,,"","11787",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481284,5,,"","11788",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2446186,22,3839,"","514",2100,"","","","",01/JUL/06,4149,04/JUL/06,"04-JUL-2013",""
2446187,9,1526,"","515",2100,"","","","",02/JUL/06,4155,04/JUL/06,"04-JUL-2013",""
2463187,495,2524,"","5526",,"","","","",04/JUL/06,2960,07/JUL/06,"07-JUL-2013",""
2465189,145,,"","10284",532,"","","","",10/JUL/06,7655,10/JUL/06,"10-JUL-2013",""
2465190,209,,"","10285",532,"","","","",10/JUL/06,7657,10/JUL/06,"10-JUL-2013",""
2465194,537,1498,"","10286",532,"","","","",10/JUL/06,1715,10/JUL/06,"10-JUL-2013",""
2467192,22,2199,"","8209",,"","","","",07/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467193,21,,"","8210",,"","","","",07/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467194,22,2199,"","8211",,"","","","",11/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467195,2,,"","8212",,"","","","",11/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467196,3,1594,"","8213",,"","","","",11/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467197,2,,"","8214",,"","","","",11/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2467198,21,459,"","8215",,"","","","",12/JUL/06,1783,10/JUL/06,"10-JUL-2013",""
2468188,21,1497,"","522",2100,"","","","",08/JUL/06,4151,10/JUL/06,"10-JUL-2013",""
2468189,2,2171,"","523",2100,"","","","",09/JUL/06,4147,10/JUL/06,"10-JUL-2013",""
2468195,11,,"","5530",,"","","","",10/JUL/06,2983,10/JUL/06,"10-JUL-2013",""
2468196,355,4974,"","5531",,"","","","",10/JUL/06,2985,10/JUL/06,"10-JUL-2013",""
2478191,3,2699,"","4189",,"","","","",13/JUL/06,1850,12/JUL/06,"12-JUL-2013",""
2478192,22,2236,"","7255",,"","","","",12/JUL/06,4758,12/JUL/06,"12-JUL-2013",""
2481285,5,,"","11789",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481286,5,,"","11790",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481287,5,,"","11791",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481288,5,,"","11792",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481289,5,,"","11793",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481290,21,,"","11794",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481291,21,,"","11795",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481292,11,,"","11796",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481293,1718,4081,"","11797",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481294,1718,4081,"","11798",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481295,21,,"","11799",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481296,21,,"","11800",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481297,21,,"","11801",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481298,21,,"","11802",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481299,21,,"","11803",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481300,21,,"","11804",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481301,21,,"","11805",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481302,21,,"","11806",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481303,21,,"","11807",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2460187,22,415,"","9352",535,"","","","",07/JUL/06,1313,07/JUL/06,"07-JUL-2013",""
2468190,209,3820,"","524",2100,"","","","",10/JUL/06,4148,10/JUL/06,"10-JUL-2013",""
2468191,1226,3819,"","525",2100,"","","","",10/JUL/06,4158,10/JUL/06,"10-JUL-2013",""
2479190,887,1991,"","17523",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479191,887,1991,"","17524",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479192,887,1991,"","17525",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479193,887,1991,"","17526",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479194,887,1991,"","17527",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479195,887,1991,"","17528",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479196,887,1991,"","17529",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479197,887,1991,"","17530",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479198,887,1991,"","17531",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479199,887,1991,"","17532",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479200,887,1991,"","17533",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479201,887,1991,"","17534",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479202,887,1991,"","17535",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479203,887,1991,"","17536",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479204,887,1991,"","17537",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479205,887,1991,"","17538",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479206,887,1991,"","17539",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479207,887,1991,"","17540",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479208,887,1991,"","17541",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479209,887,1991,"","17542",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479210,886,1990,"","17543",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479211,886,1990,"","17544",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479212,886,1990,"","17545",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479213,888,1992,"","17546",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479214,888,1992,"","17547",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479215,888,1992,"","17548",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479216,888,1992,"","17549",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479217,888,1992,"","17550",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479218,888,1992,"","17551",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479219,888,1992,"","17552",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479220,888,1992,"","17553",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479221,888,1992,"","17554",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479222,888,1992,"","17555",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479223,888,1992,"","17556",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2448185,21,1497,"","517",2100,"","","","",05/JUL/06,4148,05/JUL/06,"05-JUL-2013",""
2452185,147,411,"","9343",535,"","","","",06/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452186,5,,"","9344",535,"","","","",06/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452187,22,415,"","9345",535,"","","","",06/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452188,21,,"","9346",535,"","","","",06/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452189,22,415,"","9347",535,"","","","",13/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452190,2,,"","9348",535,"","","","",10/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452191,22,415,"","9349",535,"","","","",10/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452192,2,416,"","9350",535,"","","","",10/JUL/06,1313,06/JUL/06,"06-JUL-2013",""
2452193,21,627,"","7221",,"","","","",06/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452194,22,2236,"","7222",,"","","","",13/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452195,21,627,"","7223",,"","","","",10/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452196,22,2236,"","7224",,"","","","",10/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452197,147,628,"","7225",,"","","","",06/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452198,22,2236,"","7226",,"","","","",06/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452199,2,1866,"","7227",,"","","","",10/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452200,22,2236,"","7228",,"","","","",10/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2452201,3,2235,"","7229",,"","","","",10/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2453185,21,627,"","7230",,"","","","",06/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2453186,22,2236,"","7231",,"","","","",06/JUL/06,4758,06/JUL/06,"06-JUL-2013",""
2469188,21,1969,"","23275",,"","","","",,57,10/JUL/06,"10-JUL-2013",""
2479224,888,1992,"","17557",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479225,888,1992,"","17558",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479226,888,1992,"","17559",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479227,888,1992,"","17560",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479228,888,1992,"","17561",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479229,888,1992,"","17562",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479230,888,1992,"","17563",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479231,888,1992,"","17564",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479232,888,1992,"","17565",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479233,885,1989,"","17566",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479234,889,1993,"","17567",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479235,889,1993,"","17568",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479236,889,1993,"","17569",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479237,889,1993,"","17570",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479238,889,1993,"","17571",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479239,889,1993,"","17572",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479240,889,1993,"","17573",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2446190,9,,"","8029",,"","","","",04/JUL/06,25,04/JUL/06,"04-JUL-2013",""
2446191,147,2033,"","8030",,"","","","",04/JUL/06,25,04/JUL/06,"04-JUL-2013",""
2475191,209,3820,"","529",2100,"","","","",12/JUL/06,4151,12/JUL/06,"12-JUL-2013",""
2476197,21,2040,"","9361",535,"","","","",14/JUL/06,1313,12/JUL/06,"12-JUL-2013",""
2479241,889,1993,"","17574",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479242,889,1993,"","17575",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479243,889,1993,"","17576",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479244,889,1993,"","17577",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479245,889,1993,"","17578",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479246,889,1993,"","17579",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479247,889,1993,"","17580",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479248,230,,"","17581",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479249,230,,"","17582",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479250,230,,"","17583",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479251,230,,"","17584",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479252,230,,"","17585",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479253,230,,"","17586",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479254,230,,"","17587",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479255,230,,"","17588",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479256,230,,"","17589",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479257,230,,"","17590",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479258,230,,"","17591",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479259,230,,"","17592",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479260,230,,"","17593",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479261,230,,"","17594",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479262,230,,"","17595",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479263,230,,"","17596",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479264,230,,"","17597",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479265,230,,"","17598",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479266,230,,"","17599",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479267,230,,"","17600",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479268,888,1992,"","17601",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479269,888,1992,"","17602",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2479270,888,1992,"","17603",754,"","","","",12/JUL/06,2159,12/JUL/06,"12-JUL-2013",""
2481304,21,,"","11808",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481305,21,,"","11809",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481306,21,,"","11810",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481307,11,,"","11811",209,"","","","",13/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2445185,1,1007,"","4501",695,"","","","",04/JUL/06,2015,04/JUL/06,"04-JUL-2013",""
2445186,41,,"","4502",695,"","","","",04/JUL/06,2015,04/JUL/06,"04-JUL-2013",""
2445187,334,2713,"","4503",695,"","","","",04/JUL/06,1875,04/JUL/06,"04-JUL-2013",""
2445188,478,2686,"","4504",695,"","","","",04/JUL/06,1851,04/JUL/06,"04-JUL-2013",""
2447189,22,2236,"","7216",,"","","","",05/JUL/06,4758,05/JUL/06,"05-JUL-2013",""
2447190,21,627,"","7217",,"","","","",05/JUL/06,4758,05/JUL/06,"05-JUL-2013",""
2447191,22,2236,"","7218",,"","","","",05/JUL/06,4758,05/JUL/06,"05-JUL-2013",""
2447192,3,2235,"","7219",,"","","","",05/JUL/06,4758,05/JUL/06,"05-JUL-2013",""
2447193,22,2236,"","7220",,"","","","",05/JUL/06,4758,05/JUL/06,"05-JUL-2013",""
2454185,21,2675,"","4505",695,"","","","",06/JUL/06,1851,06/JUL/06,"06-JUL-2013",""
2457185,21,1497,"","519",2100,"","","","",06/JUL/06,4157,06/JUL/06,"06-JUL-2013",""
2472200,1355,3219,"","30250",839,"","","","",11/JUL/06,10417,11/JUL/06,"11-JUL-2013",""
2473194,334,801,"","9360",535,"","","","",11/JUL/06,1603,11/JUL/06,"11-JUL-2013",""
2473195,334,2342,"","7253",,"","","","",11/JUL/06,4758,11/JUL/06,"11-JUL-2013",""
2473196,537,1604,"","7254",,"","","","",11/JUL/06,4758,11/JUL/06,"11-JUL-2013",""
2474190,2,2171,"","526",2100,"","","","",11/JUL/06,4155,11/JUL/06,"11-JUL-2013",""
2481308,11,,"","11812",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481309,11,,"","11813",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481310,147,,"","11814",209,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481311,21,,"","23328",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481312,21,,"","23329",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481313,21,,"","23330",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481314,11,,"","23331",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481315,147,,"","23332",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481316,147,,"","23333",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481317,22,,"","23334",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481318,22,,"","23335",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481319,5,,"","23336",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481320,5,,"","23337",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481321,21,,"","23338",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481322,21,,"","23339",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481323,11,,"","23340",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481324,1718,4081,"","23341",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2481325,1718,4081,"","23342",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2482190,21,,"","23343",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2482191,1718,4081,"","23344",,"","","","",12/JUL/06,57,12/JUL/06,"12-JUL-2013",""
2483190,21,1497,"","530",2100,"","","","",13/JUL/06,4149,13/JUL/06,"13-JUL-2013",""
2483191,1355,3219,"","30252",839,"","","","",13/JUL/06,10339,13/JUL/06,"13-JUL-2013",""
2484190,5,2231,"","8087",,"","","","",13/JUL/06,384,13/JUL/06,"13-JUL-2013",""
2458187,22,,"","10273",532,"","","","",07/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458188,21,,"","10274",532,"","","","",07/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458189,22,,"","10275",532,"","","","",14/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458190,21,,"","10276",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458191,22,,"","10277",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458192,2,,"","10278",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458193,22,,"","10279",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458194,3,,"","10280",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458195,2,,"","10281",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458196,22,2221,"","10282",532,"","","","",11/JUL/06,1715,07/JUL/06,"07-JUL-2013",""
2458197,5,,"","4177",,"","","","",06/JUL/06,1850,07/JUL/06,"07-JUL-2013",""
2458198,2,2695,"","4178",,"","","","",10/JUL/06,1850,07/JUL/06,"07-JUL-2013",""
2458199,22,2698,"","4179",,"","","","",10/JUL/06,1850,07/JUL/06,"07-JUL-2013",""
2458200,2,2695,"","4180",,"","","","",10/JUL/06,1850,07/JUL/06,"07-JUL-2013",""
2458201,5,2693,"","4181",,"","","","",07/JUL/06,1850,07/JUL/06,"07-JUL-2013",""
2460188,21,2675,"","4507",695,"","","","",06/JUL/06,1851,07/JUL/06,"07-JUL-2013",""
2460189,22,2673,"","4508",695,"","","","",10/JUL/06,1851,07/JUL/06,"07-JUL-2013",""
2460190,2,2677,"","4509",695,"","","","",10/JUL/06,1851,07/JUL/06,"07-JUL-2013",""
2460191,21,2675,"","4510",695,"","","","",07/JUL/06,1851,07/JUL/06,"07-JUL-2013",""
2460195,21,,"","8200",,"","","","",10/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460196,22,2199,"","8201",,"","","","",10/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460197,2,391,"","8202",,"","","","",10/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460199,22,2199,"","8203",,"","","","",06/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460200,21,,"","8204",,"","","","",06/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460201,3,1594,"","8205",,"","","","",10/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460202,22,2199,"","8206",,"","","","",07/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2460203,21,460,"","8207",,"","","","",07/JUL/06,1783,07/JUL/06,"07-JUL-2013",""
2462188,1226,3819,"","521",2100,"","","","",07/JUL/06,4155,07/JUL/06,"07-JUL-2013",""
2475190,2,2171,"","528",2100,"","","","",12/JUL/06,4150,12/JUL/06,"12-JUL-2013",""
2476190,22,2228,"","8078",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2476191,21,,"","8079",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2476192,22,2228,"","8080",,"","","","",14/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2476193,2,2233,"","8081",,"","","","",14/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2477190,22,2228,"","8082",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2477191,5,2231,"","8083",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2477192,3,2227,"","8084",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2446188,1226,3819,"","516",2100,"","","","",04/JUL/06,4149,04/JUL/06,"04-JUL-2013",""
2447185,2,,"","9339",535,"","","","",05/JUL/06,1313,05/JUL/06,"05-JUL-2013",""
2447186,22,415,"","9340",535,"","","","",05/JUL/06,1313,05/JUL/06,"05-JUL-2013",""
2447187,2,,"","9341",535,"","","","",05/JUL/06,1313,05/JUL/06,"05-JUL-2013",""
2447188,22,415,"","9342",535,"","","","",05/JUL/06,1313,05/JUL/06,"05-JUL-2013",""
2461187,1,2502,"","8208",,"","","","",07/JUL/06,1314,07/JUL/06,"07-JUL-2013",""
2466190,147,628,"","7244",,"","","","",10/JUL/06,4758,10/JUL/06,"10-JUL-2013",""
2466191,21,627,"","7245",,"","","","",10/JUL/06,4758,10/JUL/06,"10-JUL-2013",""
2466192,2,1866,"","7246",,"","","","",12/JUL/06,4758,10/JUL/06,"10-JUL-2013",""
2466193,22,2236,"","7247",,"","","","",10/JUL/06,4758,10/JUL/06,"10-JUL-2013",""
2468192,147,2033,"","8033",,"","","","",08/JUL/06,31,10/JUL/06,"10-JUL-2013",""
2468193,147,,"","8034",,"","","","",10/JUL/06,25,10/JUL/06,"10-JUL-2013",""
2468194,557,1233,"","8035",,"","","","",10/JUL/06,25,10/JUL/06,"10-JUL-2013",""
2470202,7128,5314,"","20411",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470203,6134,5300,"","20412",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470204,7134,5323,"","20413",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470205,6130,5295,"","20414",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470207,6133,5299,"","20416",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470208,7132,5319,"","20417",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2470209,641,5298,"","20418",,"","","","",,7878,10/JUL/06,"10-JUL-2013",""
2472199,12,2444,"","10291",532,"","","","",11/JUL/06,7665,11/JUL/06,"11-JUL-2013",""
2476194,147,,"","10292",532,"","","","",12/JUL/06,1715,12/JUL/06,"12-JUL-2013",""
2476195,22,,"","10293",532,"","","","",19/JUL/06,1715,12/JUL/06,"12-JUL-2013",""
2476196,2,2222,"","10294",532,"","","","",14/JUL/06,1715,12/JUL/06,"12-JUL-2013",""
2477193,3,,"","10295",532,"","","","",12/JUL/06,1715,12/JUL/06,"12-JUL-2013",""
2477194,22,2221,"","10296",532,"","","","",12/JUL/06,1715,12/JUL/06,"12-JUL-2013",""
2477195,3,355,"","9362",535,"","","","",12/JUL/06,1313,12/JUL/06,"12-JUL-2013",""
2477196,334,2328,"","8085",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2477197,478,2327,"","8086",,"","","","",12/JUL/06,384,12/JUL/06,"12-JUL-2013",""
2484191,3,2227,"","8088",,"","","","",17/JUL/06,384,13/JUL/06,"13-JUL-2013",""
2484192,22,2228,"","8089",,"","","","",17/JUL/06,384,13/JUL/06,"13-JUL-2013",""
2484193,22,415,"","9363",535,"","","","",13/JUL/06,1313,13/JUL/06,"13-JUL-2013",""
2484194,3,355,"","9364",535,"","","","",17/JUL/06,1313,13/JUL/06,"13-JUL-2013",""
2484195,2,416,"","9365",535,"","","","",17/JUL/06,1313,13/JUL/06,"13-JUL-2013",""
2485190,21,460,"","8222",,"","","","",14/JUL/06,1783,13/JUL/06,"13-JUL-2013",""
2498197,578,1275,"","8040",,"","","","",18/JUL/06,31,18/JUL/06,"18-JUL-2013",""
2498198,415,1373,"","10559",211,"","","","",18/JUL/06,31,18/JUL/06,"18-JUL-2013",""
2527325,147,,"","23460",,"","","","",27/JUL/06,57,27/JUL/06,"27-JUL-2013",""
2527326,22,,"","23461",,"","","","",27/JUL/06,57,27/JUL/06,"27-JUL-2013",""
2527327,22,,"","23462",,"","","","",28/JUL/06,57,27/JUL/06,"27-JUL-2013",""
2527328,22,,"","23463",,"","","","",27/JUL/06,57,27/JUL/06,"27-JUL-2013",""
2527329,22,,"","23464",,"","","","",28/JUL/06,57,27/JUL/06,"27-JUL-2013",""
