"CONTRACT_ID","CONTRACT_LINE_ID","LINE_TYPE","CONTRACT_LINE_NUM","ITEM_ID","CATEGORY_ID","CONTRACT_LINE_DESCRIPTION","UOM","QTY_LIMIT","UNIT_PRICE","SUPPLIER_ITEM_REF","CANCEL_FLAG"
81314,102522,"Goods",205,,36,"Franklin Covey Compact Size Binder, Simulated Leather, Full-Zipper Closure, 4-1/4 inch x 6-3/4 inch, Burgundy","EA","",44.49,"AAG18693","N"
81314,102523,"Goods",206,,36,"Franklin Covey Monarch Size Binder, Simulated Leather, Full-Zipper Closure, Handles, Outside Pocket, 8-1/2 inch x 11 inch, Black","EA","",74.49,"AAG18685","N"
81314,102524,"Goods",207,,36,"Franklin Covey Compact Size Binder, Simulated Leather, Snap-Tab Closure, 4-1/4 inch x 6-3/4 inch, Burgundy","EA","",36.99,"AAG18691","N"
81314,102525,"Goods",208,,36,"Franklin Covey Compact Size Binder, Simulated Leather, Snap-Tab Closure, 4-1/4 inch x 6-3/4 inch, Black","EA","",36.99,"AAG18690","N"
81314,102526,"Goods",209,,36,"Franklin Covey Classic Size Binder, Simulated Leather, Full-Zipper Closure, 5-1/2 inch x 8-1/2 inch, Black","EA","",57.49,"AAG18688","N"
81314,102527,"Goods",210,,36,"Franklin Covey Classic Size Binder, Simulated Leather, Full-Zipper Closure, 5-1/2 inch x 8-1/2 inch, Burgundy","EA","",57.49,"AAG18689","N"
81314,102528,"Goods",211,,36,"Pocket Wire-Bound Organizing System, Redondo Simulated Leather Starter Set, Zippered, 3-1/2 inch x 6-1/2 inch, Burgundy","SET","",39,"DTM88873","N"
81314,102529,"Goods",212,,36,"Franklin Covey Monarch Size Binder, Simulated Leather, Full-Zipper Closure, Handles, Outside Pocket, 8-1/2 inch x 11 inch, Burgundy","EA","",74.49,"AAG18704","N"
81314,102530,"Goods",213,,36,"Folio-Size Basic Binder Only, 1-1/2 inch Ring Size, Zipper Closure, Madison Leather, 8-1/2 inch x 11 inch, Burgundy","EA","",128.5,"DTM35013","N"
81314,102531,"Goods",214,,36,"Portable-Size Binder Only, 1 inch Six-Ring Loose Leaf, Zipper Closure, Distressed Leather, 3-3/4 inch x 6-3/4 inch, Dark Tan","EA","",86,"DTM35154","N"
81314,102532,"Goods",215,,36,"Franklin Covey Classic Size Binder, Simulated Leather, Snap-Tab Closure, 5-1/2 inch x 8-1/2 inch, Burgundy","EA","",48.49,"AAG18687","N"
81314,102533,"Goods",216,,36,"Franklin Covey Monarch Size Binder, Simulated Leather, Snap-Tab Closure, 8-1/2 inch x 11 inch, Black","EA","",65.49,"AAG18683","N"
81314,102534,"Goods",217,,36,"Franklin Covey Monarch Size Binder, Simulated Leather, Snap-Tab Closure, 8-1/2 inch x 11 inch, Burgundy","EA","",65.49,"AAG18684","N"
81314,102535,"Goods",218,,36,"Desk-Size Binder and Loose-Leaf Starter Set, 1 inch Ring Size, Zipper Closure, Redondo Simulated Leather, 5-1/2 inch x 11 inch, Black","SET","",79,"DTM80871","N"
81314,102536,"Goods",219,,36,"Desk-Size Binder and Loose-Leaf Starter Set, 1 inch Ring Size, Regular Closure, Redondo Simulated Leather, 5-1/2 inch x 11 inch, Black","SET","",70,"DTM80891","N"
81314,102537,"Goods",220,,36,"Desk-Size Binder and Loose-Leaf Starter Set, 1 inch Ring Size, Regular Closure, Redondo Simulated Leather, 5-1/2 inch x 11 inch, Burgundy","SET","",70,"DTM80893","N"
81314,102538,"Goods",221,,36,"Pocket Wire-Bound Organizing System, Redondo Simulated Leather Starter Set, Open, 3-1/2 inch x 6-1/2 inch, Black","EA","",35,"DTM88891","N"
81314,102539,"Goods",222,,36,"Pocket Wire-Bound Organizing System, Redondo Simulated Leather Starter Set, Zippered, 3-1/2 inch x 6-1/2 inch, Black","EA","",39,"DTM88871","N"
81314,102540,"Goods",223,,36,"Franklin Covey Planning System, Snap Tab, Passport, Page Size 3-3/4 inch x 6-3/4 inch, Black","EA","",49.99,"AAG56663","N"
81314,102541,"Goods",224,,36,"Pocket Wire-Bound Organizing System, Redondo Simulated Leather Starter Set, Open, 3-1/2 inch x 6-1/2 inch, Burgundy","EA","",35,"DTM88893","N"
81314,102542,"Goods",225,,36,"Folio-Size Binder, Redondo Simulated Leather, Zipper Closure, 8-1/2 inch x 11 inch, Burgundy","EA","",119,"DTM86873","N"
81314,102543,"Goods",226,,36,"Folio-Size Binder, Redondo Simulated Leather, Tabbed Closure, 8-1/2 inch x 11 inch, Black","EA","",99,"DTM86891","N"
81314,102544,"Goods",227,,36,"Franklin Covey Planning System, Sierra Simulated Leather, Zipper, 5-1/2 inch x 8-1/2 inch, Black","EA","",69.99,"AAG68245","N"
81314,102545,"Goods",228,,36,"Portable-Size Binder and LooseLeaf Starter Set, Redondo Simulated Leather, Tab Closure, 3-3/4 inch x 6-3/4 inch, Burgundy","EA","",64,"DTM89893","N"
81314,102546,"Goods",229,,36,"Portable-Size Binder and LooseLeaf Starter Set, Redondo Simulated Leather, Tab Closure, 3-3/4 inch x 6-3/4 inch, Black","EA","",64,"DTM89891","N"
81314,102547,"Goods",230,,36,"Portable-Size Binder and LooseLeaf Starter Set, Redondo Simulated Leather, Zipper Closure, 3-3/4 inch x 6-3/4 inch, Burgundy","EA","",69,"DTM89863","N"
81314,102548,"Goods",231,,36,"Portable-Size Binder and LooseLeaf Starter Set, Redondo Simulated Leather, Zipper Closure, 3-3/4 inch x 6-3/4 inch, Black","EA","",69,"DTM89861","N"
81314,102549,"Goods",232,,36,"Folio-Size Binder, Foliofile Planner Combo Vinyl Starter Set, Snap Tab, 8-1/2 inch x 11 inch, Black","EA","",129,"DTM45081","N"
81314,102550,"Goods",233,,36,"Franklin Covey Classic Size Binder, Leather, Full-Zipper Closure, 5-1/2 inch x 8-1/2 inch, Black","EA","",117.49,"AAG18738","N"
81314,102551,"Goods",234,,36,"Franklin Covey Compact Size Binder, Leather, Full-Zipper Closure, 4-1/4 inch x 6-3/4 inch, Burgundy","EA","",77.29,"AAG18732","N"
81314,102552,"Goods",235,,36,"Height Adjustable Extension Monitor Arm, Supports up to 70 pounds, Platinum","EA","",259.95,"ELD06413","N"
81314,102553,"Goods",236,,36,"Adjustable Monitor Arm, Supports up to 75 pounds","EA","",97.5,"CCP00431","N"
81314,102554,"Goods",237,,36,"Monitor Extension Arm, Supports up to 70 pounds, Platinum","EA","",129.95,"ELD06403","N"
81314,102555,"Goods",238,,36,"Pocket Calendar Refill Set, 1 Page per Day, January to December","SET","",22.75,"DTM04058","N"
81314,102556,"Goods",239,,36,"Pocket Calendar Refill Set, 2 Pages per Week, January to December","SET","",18.6,"DTM04063","N"
81314,102557,"Goods",240,,36,"Pocket Calendar Refill Set, Advanced Planner, January to December","SET","",3.9,"DTM98151","N"
81314,102558,"Goods",241,,36,"Parallel Raceway End Cover","EA","",10,"BPI37854","N"
81314,102559,"Goods",242,,36,"Parallel Raceway Wall Connector, 66 inch Wide","EA","",83,"BPI38268","N"
81314,102560,"Goods",243,,36,"Parallel Raceway Connecting Post, 42 inch Wide","EA","",68,"BPI37853","N"
81314,102561,"Goods",244,,36,"Acco Accodata 17 inch Channel for Hanging Binder Handle for 17 inch or Smaller Handles","EA","",7,"ACC50127","N"
81314,102562,"Goods",245,,36,"Washer, Brass, 3/8-1","EA","",1.9,"ACC71510","N"
81314,102563,"Goods",246,,36,"Round Head Brass Fastener, 1 inch Capacity","BX","",3.9,"ACC71504","N"
81314,102564,"Goods",247,,36,"Deluxe Concept Portable Overhead Projector","EA","",509,"APO20206","N"
81314,102565,"Goods",248,,36,"Cobra VS-3000 Portable Overhead Projector","EA","",679,"APO10300","N"
81314,102566,"Goods",249,,36,"Apollo Horizon Ultra Portable Overhead Projector, 14 inch x 14 inch x 10 inch, EYB Bulb","EA","",329,"APO15404","N"
81314,102567,"Goods",250,,36,"Concept Portable Overhead Projector","EA","",385,"APO20200","N"
81314,102568,"Goods",251,,36,"Portable Overhead Projector","EA","",675,"APO11000","N"
81314,102569,"Goods",252,,36,"x-Rack Hanging File Folder Rack, Black","EA","",11.95,"DEF67206","N"
81314,102570,"Goods",253,,36,"Manifold Inventory Tag, Series 501-1000","BX","",70.49,"AVE15371","N"
81314,102571,"Goods",254,,36,"Manifold Inventory Tags, 1 - 500 Series","EA","",70.49,"AVE15370","N"
81314,102572,"Goods",255,,36,"EZ Glide Magnifying Task Lamp, Black, 42 inch Reach","EA","",169.95,"ARS13110","N"
81314,102573,"Goods",256,,36,"Smart Bin/Two Pocket Combo, Black","EA","",20.23,"ELD13666","N"
81314,102574,"Goods",257,,36,"Smart Bin/Two Pocket Combo, Burgundy","EA","",20.23,"ELD13668","N"
81314,102575,"Goods",258,,36,"Portable Office File Box, Black Granite","EA","",17.4,"ELD10514","N"
81314,102576,"Goods",259,,36,"Portable Large File Box, White Granite","EA","",13.48,"ELD10483","N"
81314,102577,"Goods",260,,36,"Portable Large File Box, Black Granite","EA","",13.48,"ELD10484","N"
81314,102578,"Goods",261,,36,"Smart Bin, Black","EA","",10.99,"ELD13656","N"
81314,102579,"Goods",262,,36,"Smart Bin, Burgundy","EA","",10.99,"ELD13658","N"
81314,102580,"Goods",263,,36,"Lighted Pop-Up Magnifier, 1-1/3 inch x 2-1/4 inch","EA","",7.99,"APO27539","N"
81314,102581,"Goods",264,,36,"Folding Nonlighted Magnifier, 4x Bifocal Insert, 2 inch x 4 inch","EA","",15.99,"APO27543","N"
81314,102582,"Goods",265,,36,"3 inch Round Lighted Magnifier, 5x Bifocal Insert","EA","",11.99,"APO27574","N"
81314,102583,"Goods",266,,36,"3 inch Round Nonlighted Magnifier, 5x Bifocal Insert","EA","",7.99,"APO27572","N"
81314,102584,"Goods",267,,36,"Lighted Magnifier, 4x Bifocal Insert, 2 inch x 4 inch","EA","",19.99,"APO27548","N"
81314,102585,"Goods",268,,36,"Avery Static Images Pad, 27 inch x 34 inch, Plain Ruling, 35 Sheets per Pad","CARTON","",38.05,"AVE24391","N"
81314,102586,"Goods",269,,36,"Elmer's Glue-All Adhesive, 4 ounce","EA","",1.39,"BOR00372","N"
81314,102587,"Goods",270,,36,"Elmer's Glue-All, 1.25 ounce","EA","",0.99,"BOR00375","N"
81314,102588,"Goods",271,,36,"Elmer's Glue-All, 1 gallon","EA","",15.29,"BORI00395","N"
81314,102589,"Goods",272,,36,"Elmer's Glue-All, 7-5/8 ounce","EA","",2.19,"BOR00379","N"
81314,102590,"Goods",273,,36,"Crayola Washable No-Run School Glue, 4 ounces","EA","",1.42,"BIN61104","N"
81314,102591,"Goods",274,,36,"Glue Stic, Purple, 1 ounce","EA","",2.45,"AVE00226","N"
81314,102592,"Goods",275,,36,"Glue Stic, Purple, 0.26 ounce","EA","",0.95,"AVE00216","N"
81314,102593,"Goods",276,,36,"Glue Stic, Permanent, 1 ounce","EA","",2.45,"AVE00196","N"
81314,102594,"Goods",277,,36,"Glue Stic, Removable, 0.23 ounce","EA","",1.7,"AVE00156","N"
81314,102595,"Goods",278,,36,"Refillable Glue Pen","EA","",2.99,"AVE00331","N"
81314,102596,"Goods",279,,36,"Refillable Glue Pen Refill","PACK","",2.99,"AVE00416","N"
81314,102597,"Goods",280,,36,"Permanent Glue Stic, 26 ounce","EA","",0.95,"AVE00166","N"
81314,102598,"Goods",281,,36,"Glue Stic for Envelope, 0.26 ounce","EA","",0.99,"AVE00137","N"
81314,102599,"Goods",282,,36,"Adhesive Glue, Advance No Run Formula","EA","",1.99,"BOR00370","N"
81314,102600,"Goods",283,,36,"2-Hole Hanging Report Cover, Black, 2 inch","EA","",18.55,"ACC35071","N"
81314,102601,"Goods",284,,36,"Data Binder Tab Label Holder, 6 inch x 1/2 inch","BX","",24.5,"ACC50120","N"
81314,102602,"Goods",285,,36,"DEC Laser 3200 Printer Developer","EA","",379.99,"DEC10012","N"
81314,102603,"Goods",286,,36,"Mini Catch All Organizer, 12-3/4 inch x 5-5/8 inch x 1 inch, Black","EA","",8.99,"ELD16261","N"
81314,102604,"Goods",287,,36,"Catch All Organizer, 13-9/16 inch x 9-1/4 inch x 1-3/8 inch, Smoke","EA","",9.99,"ELD16253","N"
81314,102605,"Goods",288,,36,"Catch All Organizer, 13-9/16 inch x 9-1/4 inch x 1-3/8 inch, Black","EA","",9.99,"ELD16251","N"
81314,102606,"Goods",289,,36,"Mini Catch All Organizer, Smoke","EA","",8.99,"ELD16263","N"
81314,102607,"Goods",290,,36,"Display Panel Base System, Clear with Color Inserts","EA","",52.5,"DBL50013","N"
81314,102608,"Goods",291,,36,"Display Panel Base System, Blue","EA","",52.5,"DBL50012","N"
81314,102609,"Goods",292,,36,"Desktop Rotary Display Panel System","EA","",288.5,"DBL50040","N"
81314,102610,"Goods",293,,36,"Pocket Calendar Refill Set, 2 Page/Day, Undated","EA","",4.95,"DTM87042","N"
81314,102611,"Goods",294,,36,"Pocket Calendar Refill Set, 2 Page/Day, January - December","EA","",32.95,"DTM04064","N"
81314,102612,"Goods",295,,36,"Pocket Wire-Bound Calendar Refill Set, Lined Pages, 2 Pads of 24 Sheets Each","EA","",1.2,"DTM87015","N"
81314,102613,"Goods",296,,36,"Pocket Wire-Bound Calendar Refill Set, ""To Be Done"", 2 Pads of 24 Sheets Each","EA","",1.2,"DTM87038","N"
81314,102614,"Goods",297,,36,"Desk Organizer, 2-Page-Per-Day, Jan to Dec","EA","",39.95,"DTM04020","N"
81314,102615,"Goods",298,,36,"Roller Ball Pen, Fine Point, Black","EA","",0.98,"BIC63625","N"
81314,102616,"Goods",299,,36,"Solo Classic Rollerball Pen, Ebony","EA","",32.5,"CRO00685","N"
81314,102617,"Goods",300,,36,"Townsend Collection, Rollerball, Titanium","EA","",105,"CRO00225","N"
81314,102618,"Goods",301,,36,"Cross Lumina Pen, White","EA","",32,"CRO03233","N"
81314,102619,"Goods",302,,36,"Cross Lumina Pen, Champagne","EA","",32,"CRO03235","N"
81314,102620,"Goods",303,,36,"Franklin Covey Planning System, Snap Tab, Folio, Page Size 8-1/2 inch x 11 inch, Black","EA","",79.99,"AAG56733","N"
81314,102621,"Goods",304,,36,"Roll-N-Rack Printer","EA","",72.95,"CCP18295","N"
81314,102622,"Goods",305,,36,"Structo 2-Shelf Utility Cart, 16 inch x 30 inch x 32 inch, Beige","EA","",157.2,"CMC03110","N"
81314,102623,"Goods",306,,36,"Stop-Step 3-Step Ladder, 27 cm Top Step, 21 cm x 26-3/4 cm x 31-3/4 cm","EA","",428,"CRA13002","N"
81314,102624,"Goods",307,,36,"Stop-Step 2-Step Ladder, 36 inch Top Step, 21 inch x 19-3/4 inch x 22-3/4 inch","EA","",354,"CRA12002","N"
81314,102625,"Goods",308,,36,"First Aid Station","EA","",89.95,"ACM60003","N"
81314,102626,"Goods",309,,36,"Expert Tub and Tile Cleaner, 1 gallon","EA","",23.83,"CPM04610","N"
81314,102627,"Goods",310,,36,"Bowl and Bathroom Cleaner, 32 ounce","EA","",4.21,"DRA90158","N"
81314,102628,"Goods",311,,36,"Cross Radiance Ballpoint Pen, Green","EA","",27.5,"CRO03217","N"
81314,102629,"Goods",312,,36,"Cross Radiance Rollerball Pen, Green","EA","",32.5,"CRO03220","N"
81314,102630,"Goods",313,,36,"Twist-Off Dolly for Huskee Trash Container, Black","EA","",44.6,"CMC04405","N"
81314,102631,"Goods",314,,36,"Acco Tag Wires, 12 inch Length","PACK","",11.29,"ACC74919","N"
81314,102632,"Goods",315,,36,"Secur-A-Tach Plastic Tag Fastener, 9 inch Length, White","BX","",29.69,"AVE18801","N"
81314,102633,"Goods",316,,36,"Secur-A-Tach Plastic Tag Fastener, 5 inch Length, White","BX","",29.39,"AVE18800","N"
81314,102634,"Goods",317,,36,"Laser Label Mini Sheets, File Folder Label, 1/3 Cut, Assorted","PACK","",8.43,"AVE02180","N"
81314,102635,"Goods",318,,36,"Self-Adhesive Binder Label for 2 inch Binders, Inserts Included","PACK","",3.85,"CLI70023","N"
81314,102636,"Goods",319,,36,"Eye Drop, Renu, Multipurpose 4 ounce","EA","",6.75,"BAL10119","N"
81314,102637,"Goods",320,,36,"Switch Hitter Squeegee and Scrubber","EA","",14.6,"CMC00432","N"
81314,102638,"Goods",321,,36,"Floor Squeegee, Handle Sold Separately","EA","",13,"CMC06017","N"
81314,102639,"Goods",322,,36,"Dec PrinterServer 20 Printer OPC Drum Kit, 20000 Pages","EA","",221,"DEC10149","N"
81314,102640,"Goods",323,,36,"Drum for Brother Laser Printers","EA","",210,"BRTDR100","N"
81314,102641,"Goods",324,,36,"Height-Adjustable Keyboard Platform, Platinum","EA","",41.95,"ELD08603","N"
81314,102642,"Goods",325,,36,"Bostitch Six-Piece Precision Screwdriver Set, Swivel Head Handles, 6 Pieces","EA","",8.95,"BOS66039","N"
81314,102643,"Goods",326,,36,"Image 1500 Series Desk Accessories, Business Card Holder, Burgundy","EA","",3.95,"ELD15952","N"
81314,102644,"Goods",327,,36,"Binder Clip, Large","EA","",6.18,"ACC72100","N"
81314,102645,"Goods",328,,36,"Regal Owl Clip","BX","",1.55,"ACC72130","N"
81314,102646,"Goods",329,,36,"Uni-Klip, Assorted","PACK","",3.95,"BAU07000","N"
81314,102647,"Goods",330,,36,"Verse P-Series Transaction Worktable, 24 inch","EA","",364,"BPI21830","N"
81314,102648,"Goods",331,,36,"Glade Air Freshener, Country Garden Potpourri, 13 ounces","EA","",4.03,"DRA94780","N"
81314,102649,"Goods",332,,36,"Glade Air Freshener, Super Fresh, 13 ounces","EA","",4.03,"DRA94782","N"
81314,102650,"Goods",333,,36,"Glade Air Freshener, Smoke Odor Eliminator, 13 ounces","EA","",4.03,"DRA94787","N"
81314,102651,"Goods",334,,36,"Kleen Wall Disc Air Freshener, Cinnamon Fragrance","EA","",1.42,"CMC01104","N"
81314,102652,"Goods",335,,36,"Ajax 30-Day Solid Air Freshener, Potpourri","EA","",2.42,"CPM04704","N"
81314,102653,"Goods",336,,36,"Ajax 30-Day Solid Air Freshener, Smoke and Malodor Eliminator","EA","",2.42,"CPM04708","N"
81314,102654,"Goods",337,,36,"Air Freshener, Metered, Potpourri","EA","",4.79,"BIG00462","N"
81314,102655,"Goods",338,,36,"Air Freshener, Metered, Mountain","EA","",4.79,"BIG00463","N"
81314,102656,"Goods",339,,36,"Smoke and Malodor Eliminator, 1 gallon","EA","",17.13,"CPM04192","N"
81314,102657,"Goods",340,,36,"Electronic Cash Register, 10 Departments, 8 Clerks","EA","",279,"CSO50244","N"
81314,102658,"Goods",341,,36,"Electronic Cash Register, 40 Departments, 10 Clerks","EA","",389,"CSO50248","N"
81314,102659,"Goods",342,,36,"Disposable Dryline Single Line Correction Film, 1/6 inch  - Single Line","ROLL","",2.53,"AVE05101","N"
81314,102660,"Goods",343,,36,"Correction Tape, 2/6 inch, Two Line","ROLL","",3.58,"AVE05102","N"
81314,102661,"Goods",344,,36,"Correction Tape, 5/6 inch, Five Line","ROLL","",5.56,"AVE05103","N"
81314,102662,"Goods",345,,36,"Ribbon for Brother, EM, CE, and Pro Series, Lift-Off Tape","BX","",15.99,"BRT02075","N"
81314,102663,"Goods",346,,36,"Lift-Off Tape, Canon, AP800 Custom Series","BX","",8.4,"CAN11148","N"
81314,102664,"Goods",347,,36,"Plastic Ties, 5 inch","EA","",8.95,"BAU55000","N"
81314,102665,"Goods",348,,36,"Day-Timer Organizer Refill, Envelope, Receipt, Desk","EA","",5.75,"DTM87236","N"
81314,102666,"Goods",349,,36,"Day-Timer Organizer Refill, Envelope, Receipt, Folio","EA","",5.75,"DTM87336","N"
81314,102667,"Goods",350,,36,"Organizer Refill, Envelope, Receipt, Portable","EA","",4.25,"DTM89148","N"
81314,102668,"Goods",351,,36,"At-A-Glance Year 2000 Refill, Monarch, April 00 to March 01","EA","",37.79,"AAG19549","N"
81314,102669,"Goods",352,,36,"At-A-Glance Year 2000 Refill, Compact, July 00 to June 01","EA","",26.29,"AAG19542","N"
81314,102670,"Goods",353,,36,"At-A-Glance Year 2000, Monarch, July 00 to June 01","EA","",37.79,"AAG19550","N"
81314,102671,"Goods",354,,36,"At-A-Glance Year 2000 Refill, Compact, January 00 to December 00","EA","",26.29,"AAG19540","N"
81314,102672,"Goods",355,,36,"At-A-Glance Year 2000 Refill, Classic, April 00 to March 01","EA","",28.79,"AAG19545","N"
81314,102673,"Goods",356,,36,"At-A-Glance Year 2000 Refill, Classic, January 00 to December 00","EA","",28.79,"AAG19544","N"
81314,102674,"Goods",357,,36,"At-A-Glance Year 2000 Refill, Monarch, January 00 to December 00","EA","",37.79,"AAG19548","N"
81314,102675,"Goods",358,,36,"At-A-Glance Year 2000 Refill, Compact, April 00 to March 01","EA","",26.29,"AAG19541","N"
81314,102676,"Goods",359,,36,"Coastlines Organizer, Refill, Note Page, Time Management","EA","",4.75,"DTM13288","N"
81314,102677,"Goods",360,,36,"Coastlines Organizer, Refill, Note Page, Coast Lines","EA","",4.75,"DTM13188","N"
81314,102678,"Goods",361,,36,"Refill, Coastlines Calendar, Note Page","EA","",4.25,"DTM13988","N"
81314,102679,"Goods",362,,36,"Day-Timer Organizer Refill, 2 Pages per Week, Custom Kit","Kit","",32.99,"DTM87703","N"
81314,102680,"Goods",363,,36,"Day-Timer Organizer Refill, 1 Page per Day, Custom Kit","Kit","",37.99,"DTM87702","N"
81314,102681,"Goods",364,,36,"Day-Timer Organizer Refill, 2 Pages per Day, Custom Kit","Kit","",49.99,"DTM87701","N"
81314,102682,"Goods",365,,36,"Soft Sider, Black Barrel","EA","",1.59,"BIC40212","N"
81314,102683,"Goods",366,,36,"Great Erase, Black Barrel","EA","",1.19,"BIC40207","N"
81314,102684,"Goods",367,,36,"Classic 0.5 mm Pencil, Black","EA","",27,"CRO00004","N"
81314,102685,"Goods",368,,36,"Mechanical Pencil, Disposable, 0.5 mm Lead","EA","",0.59,"BIC91077","N"
81314,102686,"Goods",369,,36,"Mechanical Pencil, Disposable, 0.7 mm Lead","EA","",0.59,"BIC90085","N"
81314,102687,"Goods",370,,36,"Eight-Pocket Wall Rack, Leaflet Size","EA","",129,"DEF56201","N"
81314,102688,"Goods",371,,36,"Wall Mount Literature Rack, Magazine Size, One Pocket","EA","",14.5,"DEF55501","N"
81314,102689,"Goods",372,,36,"Wall Literature Rack, 9 Pockets, Clear","EA","",196,"DEF56801","N"
81314,102690,"Goods",373,,36,"Rigid Literature Rack, Magazine Size, One Pocket","EA","",7.95,"DEF77001","N"
81314,102691,"Goods",374,,36,"Three-Tier Literature Holder, Magazine Size","EA","",24.95,"DEF77301","N"
81314,102692,"Goods",375,,36,"Rigid Literature Rack, Leaflet Size, One Pocket","EA","",3.95,"DEF77501","N"
81314,102693,"Goods",376,,36,"Four-tier Literature Holder, Leaflet Size","EA","",19.95,"DEF77701","N"
81314,102694,"Goods",377,,36,"Stand Tall Floor Literature Rack, 16 Pockets, Revolving, Clear","EA","",495,"DEF58021","N"
81314,102695,"Goods",378,,36,"Deflect-O Stand Tall Display, 15 inch x 15 inch x 15 inch, 4 Pockets, Counter-Top Display","EA","",198,"DEF58001","N"
81314,102696,"Goods",379,,36,"Cross Mechanical Pencil, Lead and Eraser, 0.5 mm","EA","",2,"CRO00015","N"
81314,102697,"Goods",380,,36,"File, Media, 2 Letters, Red","EA","",7.99,"BSP36910","N"
81314,102698,"Goods",381,,36,"File, Media, 2 Letters, Teal","EA","",7.99,"BSP36913","N"
81314,102699,"Goods",382,,36,"Portable Document File, Letter, Clear, 1 inch","EA","",4.99,"BSP36934","N"
81314,102700,"Goods",383,,36,"Portable Document File, Letter, Black, 1 inch","EA","",4.99,"BSP36935","N"
81314,102701,"Goods",384,,36,"Portable Document File, Letter, Blue, 1 inch","EA","",4.99,"BSP36932","N"
81314,102702,"Goods",385,,36,"Portable Document File, Letter, Red, 1 inch","EA","",4.99,"BSP36930","N"
81314,102703,"Goods",386,,36,"C-Line Stitched Shop Ticket Holders, 5 inch x 8 inch, Clear Vinyl","PACK","",16,"CLI46058","N"
81314,102704,"Goods",387,,36,"C-Line Stitched Shop Ticket Holders with Backing, 8-1/2 inch x 11 inch, Plastic, Heavy-Duty, Clear/Black","PACK","",23,"CLI45911","N"
81314,102705,"Goods",388,,36,"Document File, Blue, 1 inch Capacity","EA","",5.99,"BSP36972","N"
