RECORD_TYPE:INVOICE_PAYMENTS,PAYMENT_ID,INVOICE_ID,PAY_METHOD,PAYMENT_TYPE,PAYMENT_DATE,DISCOUNT_LOST,DISCOUNT_TAKEN,BASE_AMOUNT,CURRENCY_CODE,CURRENCY_AMOUNT,EXCHANGE_RATE,CURRENCY_RATE_TYPE,EXCHANGE_RATE_DATE,PAYMENT_REF,PAYMENT_BATCH_REF,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,PAYMENT_STATUS,CLEARING_DATE,DOCUMENT_TYPE,REMIT_TO_SUPPLIER_ID
INVOICE_PAYMENTS,143655,179919,AUTO,CHECK,3-Oct-14,0,0,35912,USD,70636,,Corporate,3-Oct-07,6024,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,147
INVOICE_PAYMENTS,142286,179797,AUTO,CHECK,19-Sep-14,0,0,3720,USD,25980,,Corporate,19-Sep-07,5992,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,22
INVOICE_PAYMENTS,148140,180380,AUTO,EFT,11-Oct-14,0,0,2987,USD,403757,,Corporate,11-Oct-07,5972,071011eft-204,14006,Operating Account,RECONCILED,11-Oct-14,,557
INVOICE_PAYMENTS,143860,180240,AUTO,EFT,5-Oct-14,0,0,249.95,USD,249.95,,Corporate,5-Oct-07,4945,071005eft-204,10010,BofA-204,RECONCILED,5-Oct-14,,558
INVOICE_PAYMENTS,142295,180433,AUTO,CHECK,19-Sep-14,0,24.03,1177.27,USD,2354.54,,Corporate,19-Sep-07,5994,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,21
INVOICE_PAYMENTS,148136,180211,AUTO,EFT,11-Oct-14,0,0,390000,USD,403757,,Corporate,11-Oct-07,5972,071011eft-204,14006,Operating Account,RECONCILED,11-Oct-14,,557
INVOICE_PAYMENTS,148141,180721,AUTO,EFT,11-Oct-14,0,0,484,USD,403757,,Corporate,11-Oct-07,5972,071011eft-204,14006,Operating Account,RECONCILED,11-Oct-14,,557
INVOICE_PAYMENTS,142290,181181,AUTO,CHECK,19-Sep-14,0,0,3700,USD,25980,,Corporate,19-Sep-07,5992,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,22
INVOICE_PAYMENTS,148121,180727,AUTO,CHECK,9-Oct-14,0,0,91380,USD,410770,,Corporate,9-Oct-07,6156,071009chk-204,14006,Operating Account,RECONCILED,9-Oct-14,,21
INVOICE_PAYMENTS,148128,181957,AUTO,CHECK,9-Oct-14,0,0,117300,USD,482340,,Corporate,9-Oct-07,6157,071009chk-204,14006,Operating Account,RECONCILED,9-Oct-14,,209
INVOICE_PAYMENTS,148142,181964,AUTO,CHECK,13-Nov-14,0,0,90930,USD,508530,,Corporate,13-Nov-07,6160,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,21
INVOICE_PAYMENTS,143652,182059,AUTO,CHECK,3-Oct-14,0,0,23030,USD,23030,,Corporate,3-Oct-07,6021,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,5
INVOICE_PAYMENTS,143858,182333,AUTO,EFT,5-Oct-14,0,0,22230,USD,22230,,Corporate,5-Oct-07,4943,071005eft-204,10010,BofA-204,RECONCILED,5-Oct-14,,9
INVOICE_PAYMENTS,148169,182460,AUTO,CHECK,4-Dec-14,0,0,94500,USD,718100,,Corporate,4-Dec-07,6167,071204chk-204,14006,Operating Account,RECONCILED,4-Dec-14,,415
INVOICE_PAYMENTS,144347,183190,AUTO,EFT,19-Oct-14,0,0,24720,USD,50335,,Corporate,19-Oct-07,5109,071019eft-204,10010,BofA-204,RECONCILED,19-Oct-14,,9
INVOICE_PAYMENTS,144464,182896,AUTO,CHECK,24-Oct-14,43.98,0,2199,USD,2199,,Corporate,24-Oct-07,6051,071024chk-204,10010,BofA-204,RECONCILED,24-Oct-14,,1178
INVOICE_PAYMENTS,145045,184659,AUTO,CHECK,31-Oct-14,0,0,4110,USD,4110,,Corporate,31-Oct-07,6063,071031chk-204,10010,BofA-204,RECONCILED,31-Oct-14,,22
INVOICE_PAYMENTS,148152,187169,AUTO,CHECK,13-Nov-14,0,0,117030,USD,625380,,Corporate,13-Nov-07,6161,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,209
INVOICE_PAYMENTS,146407,187171,AUTO,CHECK,7-Nov-14,0,0,3690,USD,3690,,Corporate,7-Nov-07,6085,071107chk-204,10010,BofA-204,RECONCILED,7-Nov-14,,22
INVOICE_PAYMENTS,148162,187173,AUTO,CHECK,4-Dec-14,0,0,90720,USD,330960,,Corporate,4-Dec-07,6164,071204chk-204,14006,Operating Account,RECONCILED,4-Dec-14,,21
INVOICE_PAYMENTS,147534,187233,AUTO,CHECK,28-Nov-14,46.78,0,2339,USD,2339,,Corporate,28-Nov-07,6119,071128chk-204,10010,BofA-204,RECONCILED,28-Nov-14,,1178
INVOICE_PAYMENTS,148153,188519,AUTO,CHECK,13-Nov-14,0,0,117030,USD,625380,,Corporate,13-Nov-07,6161,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,209
INVOICE_PAYMENTS,149750,188526,AUTO,CHECK,8-Jan-15,0,0,-23030,USD,20580,,Corporate,8-Jan-08,6184,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,5
INVOICE_PAYMENTS,149745,190874,AUTO,CHECK,8-Jan-15,0,0,81500,USD,471160,,Corporate,8-Jan-08,6182,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,21
INVOICE_PAYMENTS,148076,191324,AUTO,EFT,10-May-14,0,0,798720,USD,798720,,Corporate,10-May-07,5951,070510eft-204,14006,Operating Account,RECONCILED,10-May-14,,11
INVOICE_PAYMENTS,148168,191366,AUTO,CHECK,4-Dec-14,0,0,396165,USD,396165,,Corporate,4-Dec-07,6166,071204chk-204,14006,Operating Account,RECONCILED,4-Dec-14,,147
INVOICE_PAYMENTS,148070,191319,AUTO,EFT,8-Feb-14,0,0,798720,USD,798720,,Corporate,8-Feb-07,5945,070208eft-204,14006,Operating Account,RECONCILED,8-Feb-14,,11
INVOICE_PAYMENTS,148054,191354,AUTO,CHECK,3-Oct-13,0,0,396165,USD,396165,,Corporate,3-Oct-06,6134,061003chk-204,14006,Operating Account,RECONCILED,3-Oct-13,,147
INVOICE_PAYMENTS,148071,191357,AUTO,CHECK,6-Mar-14,0,0,396165,USD,396165,,Corporate,6-Mar-07,6141,070306chk-204,14006,Operating Account,RECONCILED,6-Mar-14,,147
INVOICE_PAYMENTS,148061,191370,AUTO,EFT,9-Nov-13,0,0,2587,USD,8773,,Corporate,9-Nov-06,5937,061109eft-204,14006,Operating Account,RECONCILED,9-Nov-13,,557
INVOICE_PAYMENTS,149494,193382,AUTO,EFT,3-Jan-15,0,0,19920,USD,61411,,Corporate,3-Jan-08,6295,080103eft-204,14006,Operating Account,RECONCILED,3-Jan-15,,9
INVOICE_PAYMENTS,149736,193385,AUTO,CHECK,8-Jan-15,0,0,3310,USD,9930,,Corporate,8-Jan-08,6180,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,22
INVOICE_PAYMENTS,150992,193388,AUTO,CHECK,29-Jan-15,0,0,47490,USD,47490,,Corporate,29-Jan-08,6236,080129chk-204,14006,Operating Account,RECONCILED,29-Jan-15,,6
INVOICE_PAYMENTS,150433,195549,AUTO,CHECK,22-Jan-15,0,0,57461.6,USD,172384.8,,Corporate,22-Jan-08,6208,080122chk-204,14006,Operating Account,RECONCILED,22-Jan-15,,4
INVOICE_PAYMENTS,150434,195550,AUTO,CHECK,22-Jan-15,0,0,57461.6,USD,172384.8,,Corporate,22-Jan-08,6208,080122chk-204,14006,Operating Account,RECONCILED,22-Jan-15,,4
INVOICE_PAYMENTS,150430,195552,AUTO,CHECK,22-Jan-15,0,0,144467.76,USD,433403.28,,Corporate,22-Jan-08,6207,080122chk-204,14006,Operating Account,RECONCILED,22-Jan-15,,209
INVOICE_PAYMENTS,150983,196547,AUTO,CHECK,29-Jan-15,0,0,50000,USD,50000,,Corporate,29-Jan-08,6229,080129chk-204,14006,Operating Account,RECONCILED,29-Jan-15,,803
INVOICE_PAYMENTS,150986,196767,AUTO,CHECK,29-Jan-15,0,0,144467.76,USD,144467.76,,Corporate,29-Jan-08,6231,080129chk-204,14006,Operating Account,RECONCILED,29-Jan-15,,209
INVOICE_PAYMENTS,170523,197224,AUTO,CHECK,17-Feb-16,0,0,110342.18,USD,906020.26,,Corporate,17-Feb-09,6749,090217chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,151360,197619,AUTO,EFT,7-Feb-15,0,0,27971.3,USD,27971.3,,Corporate,7-Feb-08,6714,080207eft-204,14006,Operating Account,RECONCILED,7-Feb-15,,9
INVOICE_PAYMENTS,151722,198820,AUTO,EFT,13-Mar-15,0,0,962.4,USD,27820.5,,Corporate,13-Mar-08,6742,080313eft-204,14006,Operating Account,RECONCILED,13-Mar-15,,9
INVOICE_PAYMENTS,152174,198900,AUTO,CHECK,1-Apr-15,76.8,0,4104.96,USD,507414.59,,Corporate,1-Apr-08,6260,080401chk-204,14006,Operating Account,RECONCILED,1-Apr-15,,147
INVOICE_PAYMENTS,152177,199886,AUTO,CHECK,1-Apr-15,0,0,66684.1,USD,66684.1,,Corporate,1-Apr-08,6262,080401chk-204,14006,Operating Account,RECONCILED,1-Apr-15,,6
INVOICE_PAYMENTS,151724,200808,AUTO,EFT,13-Mar-15,0,0,25953.2,USD,27820.5,,Corporate,13-Mar-08,6742,080313eft-204,14006,Operating Account,RECONCILED,13-Mar-15,,9
INVOICE_PAYMENTS,170487,201180,AUTO,CHECK,17-Feb-16,0,0,54488.7,USD,452835.6,,Corporate,17-Feb-09,6743,090217chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,152555,202778,AUTO,CHECK,8-Apr-15,0,0,60618.96,USD,60618.96,,Corporate,8-Apr-08,6283,080408chk-204,14006,Operating Account,RECONCILED,8-Apr-15,,4
INVOICE_PAYMENTS,154968,202317,AUTO,EFT,15-May-15,0,0,2321.9,USD,2321.9,,Corporate,15-May-08,7675,080515eft-204,14006,Operating Account,RECONCILED,15-May-15,,537
INVOICE_PAYMENTS,155654,203605,AUTO,CHECK,3-Jun-15,0,0,40044.1,USD,40044.1,,Corporate,3-Jun-08,6364,080603chk-204,14006,Operating Account,RECONCILED,3-Jun-15,,147
INVOICE_PAYMENTS,153182,203608,AUTO,CHECK,15-Apr-15,0,0,60618.96,USD,60618.96,,Corporate,15-Apr-08,6301,080415chk-204,14006,Operating Account,RECONCILED,15-Apr-15,,4
INVOICE_PAYMENTS,153630,204645,AUTO,CHECK,22-Apr-15,0,0,4735.67,USD,4735.67,,Corporate,22-Apr-08,6310,080422chk-204,14006,Operating Account,RECONCILED,22-Apr-15,,22
INVOICE_PAYMENTS,155647,204647,AUTO,CHECK,3-Jun-15,0,0,116392.72,USD,232785.44,,Corporate,3-Jun-08,6360,080603chk-204,14006,Operating Account,RECONCILED,3-Jun-15,,21
INVOICE_PAYMENTS,154398,204848,AUTO,CHECK,6-May-15,0,0,106.9,USD,221122.65,,Corporate,6-May-08,6323,080506chk-204,14006,Operating Account,RECONCILED,6-May-15,,21
INVOICE_PAYMENTS,156045,206020,AUTO,CHECK,10-Jun-15,0,0,67638.9,USD,67638.9,,Corporate,10-Jun-08,6377,080610chk-204,14006,Operating Account,RECONCILED,10-Jun-15,,6
INVOICE_PAYMENTS,154755,206297,AUTO,CHECK,13-May-15,0,0,59555.66,USD,59555.66,,Corporate,13-May-08,6342,080513chk-204,14006,Operating Account,RECONCILED,13-May-15,,4
INVOICE_PAYMENTS,154754,206453,AUTO,CHECK,13-May-15,0,0,149730,USD,149730,,Corporate,13-May-08,6341,080513chk-204,14006,Operating Account,RECONCILED,13-May-15,,209
INVOICE_PAYMENTS,157391,206848,AUTO,EFT,3-Jul-15,0,0,529.48,USD,3798.58,,Corporate,3-Jul-08,8320,080703eft-204,14006,Operating Account,RECONCILED,3-Jul-15,,557
INVOICE_PAYMENTS,155327,207118,AUTO,EFT,22-May-15,0,0,28372.76,USD,28372.76,,Corporate,22-May-08,7778,080522eft-204,14006,Operating Account,RECONCILED,22-May-15,,9
INVOICE_PAYMENTS,155650,207845,AUTO,CHECK,3-Jun-15,0,0,149730,USD,292516,,Corporate,3-Jun-08,6362,080603chk-204,14006,Operating Account,RECONCILED,3-Jun-15,,209
INVOICE_PAYMENTS,155904,207847,AUTO,EFT,5-Jun-15,0,0,28372.76,USD,56331.04,,Corporate,5-Jun-08,7945,080605eft-204,14006,Operating Account,RECONCILED,5-Jun-15,,9
INVOICE_PAYMENTS,158127,209372,AUTO,CHECK,15-Jul-15,0,0,109059.38,USD,109059.38,,Corporate,15-Jul-08,6424,080715chk-204,14006,Operating Account,RECONCILED,15-Jul-15,,21
INVOICE_PAYMENTS,158529,209003,AUTO,EFT,17-Jul-15,0,0,1014.48,USD,29126.84,,Corporate,17-Jul-08,8587,080717eft-204,14006,Operating Account,RECONCILED,17-Jul-15,,9
INVOICE_PAYMENTS,159310,210708,AUTO,CHECK,29-Jul-15,0,0,109059.38,USD,109059.38,,Corporate,29-Jul-08,6453,080729chk-204,14006,Operating Account,RECONCILED,29-Jul-15,,21
INVOICE_PAYMENTS,156784,209722,AUTO,CHECK,24-Jun-15,0,0,18921.3,USD,133282.92,,Corporate,24-Jun-08,6389,080624chk-204,14006,Operating Account,RECONCILED,24-Jun-15,,21
INVOICE_PAYMENTS,158772,210107,AUTO,CHECK,22-Jul-15,0,0,109059.38,USD,109059.38,,Corporate,22-Jul-08,6444,080722chk-204,14006,Operating Account,RECONCILED,22-Jul-15,,21
INVOICE_PAYMENTS,160706,211901,AUTO,EFT,28-Aug-15,0,0,2827.52,USD,9588.16,,Corporate,28-Aug-08,9140,080828eft-204,14006,Operating Account,RECONCILED,28-Aug-15,,557
INVOICE_PAYMENTS,160377,213885,AUTO,CHECK,26-Aug-15,0,0,67031.3,USD,134062.6,,Corporate,26-Aug-08,6483,080826chk-204,14006,Operating Account,RECONCILED,26-Aug-15,,6
INVOICE_PAYMENTS,158530,213474,AUTO,EFT,17-Jul-15,0,0,28112.36,USD,29126.84,,Corporate,17-Jul-08,8587,080717eft-204,14006,Operating Account,RECONCILED,17-Jul-15,,9
INVOICE_PAYMENTS,160708,213473,AUTO,EFT,28-Aug-15,0,0,977.58,USD,58222.18,,Corporate,28-Aug-08,9141,080828eft-204,14006,Operating Account,RECONCILED,28-Aug-15,,9
INVOICE_PAYMENTS,170262,216205,AUTO,EFT,14-Aug-15,0,0,28622.3,USD,29541.3,,Corporate,14-Aug-08,9021,080814eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,162358,216352,AUTO,CHECK,23-Sep-15,0,0,503309.63,USD,503309.63,,Corporate,23-Sep-08,6514,080923chk-204,14006,Operating Account,RECONCILED,23-Sep-15,,147
INVOICE_PAYMENTS,161168,218072,ONE-OFF,CHECK,4-Sep-15,0,43.2,2265.84,USD,2265.84,,Corporate,,6493,Quick Payment: ID=80027,,BofA-204,RECONCILED,4-Sep-15,,1178
INVOICE_PAYMENTS,165294,222162,AUTO,EFT,30-Oct-15,0,0,1003.62,USD,31935.88,,Corporate,30-Oct-08,10042,081030eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,166505,225495,AUTO,CHECK,18-Nov-15,0,0,71490.66,USD,71490.66,,Corporate,18-Nov-08,6590,081118chk-204,14006,Operating Account,NEGOTIABLE,,,6
INVOICE_PAYMENTS,165058,225887,AUTO,CHECK,28-Oct-15,0,0,59787,USD,476398,,Corporate,28-Oct-08,6568,081028chk-204,14006,Operating Account,NEGOTIABLE,,,3
INVOICE_PAYMENTS,165041,225935,AUTO,CHECK,28-Oct-15,0,0,17251.54,USD,153907.7,,Corporate,28-Oct-08,6562,081028chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,165296,226653,AUTO,EFT,30-Oct-15,0,0,29989.4,USD,31935.88,,Corporate,30-Oct-08,10042,081030eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,165034,226994,AUTO,CHECK,28-Oct-15,0,0,4917.4,USD,4917.4,,Corporate,28-Oct-08,6561,081028chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168031,227535,AUTO,EFT,18-Dec-15,0,0,9856.14,USD,9856.14,,Corporate,18-Dec-08,10655,081218eft-204,14006,Operating Account,NEGOTIABLE,,,145
INVOICE_PAYMENTS,168604,228834,AUTO,CHECK,30-Dec-15,0,0,79367.76,USD,396838.8,,Corporate,30-Dec-08,6656,081230chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,166178,228837,AUTO,EFT,13-Nov-15,0,0,28372.76,USD,28372.76,,Corporate,13-Nov-08,10234,081113eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,166498,230357,AUTO,CHECK,18-Nov-15,0,0,4650.15,USD,4650.15,,Corporate,18-Nov-08,6584,081118chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168599,231177,AUTO,CHECK,30-Dec-15,0,0,114350.93,USD,114350.93,,Corporate,30-Dec-08,6651,081230chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,167043,231174,AUTO,CHECK,2-Dec-15,0,154,4023.26,USD,16720.06,,Corporate,2-Dec-08,6603,081202chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,167129,231484,ONE-OFF,CHECK,3-Dec-15,44.7,0,2389.22,USD,2389.22,,Corporate,,6611,Quick Payment: ID=84063,,BofA-204,RECONCILED,3-Dec-15,,1178
INVOICE_PAYMENTS,169487,232726,AUTO,CHECK,27-Jan-16,0,0,73291.76,USD,659680.08,,Corporate,27-Jan-09,6699,090127chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,167816,232427,AUTO,CHECK,16-Dec-15,0,0,138380.9,USD,276761.8,,Corporate,16-Dec-08,6619,081216chk-204,14006,Operating Account,NEGOTIABLE,,,209
INVOICE_PAYMENTS,169072,233270,AUTO,CHECK,13-Jan-16,0,0,105692.03,USD,105692.03,,Corporate,13-Jan-09,6680,090113chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,168797,234345,AUTO,CHECK,6-Jan-16,0,0,27114.16,USD,54228.32,,Corporate,6-Jan-09,6663,090106chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,169975,234568,AUTO,CHECK,10-Feb-16,0,0,136280.76,USD,161446.24,,Corporate,10-Feb-09,6737,090210chk-204,14006,Operating Account,NEGOTIABLE,,,147
INVOICE_PAYMENTS,168802,234691,AUTO,CHECK,6-Jan-16,0,0,57461.6,USD,57461.6,,Corporate,6-Jan-09,6667,090106chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,168810,234612,AUTO,CHECK,6-Jan-16,0,0,238103.26,USD,439587.8,,Corporate,6-Jan-09,6671,090106chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,169152,234945,AUTO,EFT,15-Jan-16,0,0,27374.56,USD,27374.56,,Corporate,15-Jan-09,11107,090115eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,171592,235392,AUTO,EFT,12-Mar-16,0,0,45432.5,USD,45432.5,,Corporate,12-Mar-09,11953,090312eft-204,14006,Operating Account,NEGOTIABLE,,,145
INVOICE_PAYMENTS,171448,235477,AUTO,CHECK,10-Mar-16,0,0,22947.76,USD,117668.3,,Corporate,10-Mar-09,6798,090310chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,169612,235479,AUTO,EFT,29-Jan-16,0,0,27374.56,USD,27374.56,,Corporate,29-Jan-09,11291,090129eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,169718,235814,AUTO,CHECK,3-Feb-16,0,0,58720.2,USD,58720.2,,Corporate,3-Feb-09,6720,090203chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,169973,236137,AUTO,CHECK,10-Feb-16,0,0,58720.2,USD,58720.2,,Corporate,10-Feb-09,6736,090210chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,172272,236644,AUTO,CHECK,24-Mar-16,0,0,66684.1,USD,66684.1,,Corporate,24-Mar-09,6813,090324chk-204,14006,Operating Account,NEGOTIABLE,,,6
INVOICE_PAYMENTS,127894,156498,AUTO,CHECK,25-Aug-13,0,0,16500,USD,34000,,Corporate,25-Aug-06,5307,060825chk-204,10010,BofA-204,RECONCILED,25-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,126184,153944,AUTO,CHECK,14-Jul-13,0,0,37435.86,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127151,153852,AUTO,CHECK,4-Aug-13,0,27.87,1365.78,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,126143,153891,AUTO,CHECK,14-Jul-13,0,0,91281.96,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126567,153899,AUTO,CHECK,21-Jul-13,0,304.31,7303.41,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,126172,153905,AUTO,CHECK,14-Jul-13,0,0,2170.7,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126569,153919,AUTO,CHECK,21-Jul-13,0,123.95,2974.7,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,126573,153924,AUTO,CHECK,21-Jul-13,0,365.04,8761.02,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,127213,153929,AUTO,CHECK,4-Aug-13,0,7.49,367,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,126101,153866,AUTO,CHECK,14-Jul-13,0,0,1574.5,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126174,153904,AUTO,CHECK,14-Jul-13,0,0,132.3,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127943,153912,AUTO,CHECK,1-Sep-13,0,0,17537.52,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127944,153913,AUTO,CHECK,1-Sep-13,0,0,3742.71,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127210,153925,AUTO,CHECK,4-Aug-13,0,1.01,49.73,USD,108057.11,,,4-Aug-06,5258,060804chk,10001,BofA,RECONCILED,4-Aug-13,,5
INVOICE_PAYMENTS,127899,153843,AUTO,EFT,1-Sep-13,0,1393.16,68264.89,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126178,153947,AUTO,CHECK,14-Jul-13,0,0,13851.96,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127920,153952,AUTO,EFT,1-Sep-13,0,470.93,23075.62,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126580,153961,AUTO,CHECK,21-Jul-13,0,714.36,17144.69,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,126194,153933,AUTO,CHECK,14-Jul-13,0,0,179547.9,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,128028,154391,AUTO,CHECK,8-Sep-13,0,0,9724.05,USD,108164.22,,Corporate,8-Sep-06,5332,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127706,154383,AUTO,CHECK,18-Aug-13,0,161.33,3871.91,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,128044,154462,AUTO,CHECK,8-Sep-13,0,0,15937.5,USD,1105775.85,,Corporate,8-Sep-06,5336,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127720,154415,AUTO,CHECK,18-Aug-13,0,4.85,237.8,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,126607,154423,AUTO,CHECK,21-Jul-13,0,0,10577.05,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,126599,154449,AUTO,CHECK,21-Jul-13,0,0,86974.8,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128040,154451,AUTO,CHECK,8-Sep-13,0,0,185738.55,USD,1105775.85,,Corporate,8-Sep-06,5336,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,128041,154452,AUTO,CHECK,8-Sep-13,0,0,299625,USD,1105775.85,,Corporate,8-Sep-06,5336,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,1718
INVOICE_PAYMENTS,127736,154447,AUTO,CHECK,18-Aug-13,0,5.13,251.27,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,126560,154322,AUTO,CHECK,21-Jul-13,0,0,991.2,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128021,154367,AUTO,CHECK,8-Sep-13,0,0,1008,USD,108164.22,,Corporate,8-Sep-06,5332,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126561,154319,AUTO,CHECK,21-Jul-13,0,0,11328,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,127701,154378,AUTO,CHECK,18-Aug-13,0,8.55,205.15,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,126595,154402,AUTO,CHECK,21-Jul-13,0,0,22638.19,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,127970,155123,AUTO,CHECK,1-Sep-13,0,2.93,143.7,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
