RECORD_TYPE:PURCHASE_ORDERS,PO_BLANKET_ID,PO_RELEASE_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS
PURCHASE_ORDERS,3595,36028,809-152,0,N,57,21,41,207,USD,,,,8-Dec-10,8/12/10 17:11,8/12/10 17:11,8/12/10 17:11,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,36123,809-153,0,N,57,21,41,207,USD,,,,9-Dec-10,9/12/10 7:47,9/12/10 7:47,9/12/10 7:47,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35468,809-147,0,N,57,21,41,207,USD,,,,25-Nov-10,25/11/10 6:00,25/11/10 6:00,25/11/10 6:00,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35874,809-150,0,N,57,21,41,207,USD,,,,5-Dec-10,5/12/10 3:27,5/12/10 3:27,5/12/10 3:27,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34790,809-143,0,N,57,21,41,207,USD,,,,17-Nov-10,17/11/10 6:17,17/11/10 6:17,17/11/10 6:17,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35060,809-145,0,N,57,21,41,207,USD,,,,19-Nov-10,19/11/10 5:30,19/11/10 5:30,19/11/10 5:30,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35335,809-146,0,N,57,21,41,207,USD,,,,24-Nov-10,24/11/10 6:06,24/11/10 6:06,24/11/10 6:06,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34629,809-141,0,N,57,21,41,207,USD,,,,13-Nov-10,13/11/10 5:39,13/11/10 5:39,13/11/10 5:39,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34731,809-142,0,N,57,21,41,207,USD,,,,14-Nov-10,14/11/10 6:13,14/11/10 6:13,14/11/10 6:13,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35688,809-149,0,N,57,21,41,207,USD,,,,4-Dec-10,4/12/10 5:46,4/12/10 5:46,4/12/10 5:46,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,35599,809-148,0,N,57,21,41,207,USD,,,,26-Nov-10,26/11/10 5:47,26/11/10 5:47,26/11/10 5:47,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34938,809-144,0,N,57,21,41,207,USD,,,,18-Nov-10,18/11/10 5:03,18/11/10 5:03,18/11/10 5:03,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34477,809-139,0,N,57,21,41,207,USD,,,,11-Nov-10,11/11/10 5:57,11/11/10 5:57,11/11/10 5:57,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,34553,809-140,0,N,57,21,41,207,USD,,,,12-Nov-10,12/11/10 6:11,12/11/10 6:11,12/11/10 6:11,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,36491,809-155,0,N,57,21,41,207,USD,,,,16-Dec-10,16/12/10 7:28,16/12/10 7:28,16/12/10 7:28,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,36231,809-154,0,N,57,21,41,207,USD,,,,10-Dec-10,10/12/10 4:26,10/12/10 4:26,10/12/10 4:26,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,37015,809-157,0,N,57,21,41,207,USD,,,,8-Jan-11,8/01/11 11:11,8/01/11 11:11,8/01/11 11:11,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,37358,809-158,0,N,57,21,41,207,USD,,,,14-Jan-11,14/01/11 9:32,14/01/11 9:32,14/01/11 9:32,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,3595,36570,809-156,0,N,57,21,41,207,USD,,,,16-Dec-10,16/12/10 7:59,16/12/10 7:59,16/12/10 7:59,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,32839,38649,4427-4,0,N,57,11,15,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 9:04,2/02/11 9:04,2/02/11 9:04,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32843,38650,4431-4,0,N,57,22,42,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 9:05,2/02/11 9:05,2/02/11 9:05,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32839,38420,4427-2,0,N,57,11,15,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38421,4428-2,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38422,4429-2,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38424,4431-2,0,N,57,22,42,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38425,4432-2,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38426,4433-2,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38427,4443-2,0,N,57,21,41,207,USD,,22-Jan-11,,2-Feb-11,2/02/11 7:48,2/02/11 7:48,2/02/11 7:48,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,38935,4427-9,0,N,57,11,15,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38936,4428-6,0,N,57,147,259,207,USD,,,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38937,4429-7,0,N,57,147,259,207,USD,,,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38939,4431-9,0,N,57,22,42,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38940,4432-6,0,N,57,5,6,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38941,4433-7,0,N,57,5,6,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38942,4443-6,0,N,57,21,41,207,USD,,22-Jan-11,,5-Feb-11,5/02/11 7:59,5/02/11 7:59,5/02/11 7:59,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,38948,4427-10,0,N,57,11,15,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38949,4428-7,0,N,57,147,259,207,USD,,,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38950,4429-8,0,N,57,147,259,207,USD,,,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38952,4431-10,0,N,57,22,42,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38953,4432-7,0,N,57,5,6,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38954,4433-8,0,N,57,5,6,207,USD,,16-Jan-11,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38955,4443-7,0,N,57,21,41,207,USD,,22-Jan-11,,5-Feb-11,5/02/11 8:02,5/02/11 8:02,5/02/11 8:02,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,38407,4427-1,0,N,57,11,15,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38408,4428-1,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38409,4429-1,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38411,4431-1,0,N,57,22,42,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38412,4432-1,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38413,4433-1,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38414,4443-1,0,N,57,21,41,207,USD,,22-Jan-11,,2-Feb-11,2/02/11 6:58,2/02/11 6:58,2/02/11 6:58,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,38817,4427-6,0,N,57,11,15,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 6:54,3/02/11 6:54,3/02/11 6:54,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32841,38818,4429-5,0,N,57,147,259,207,USD,,,,3-Feb-11,3/02/11 6:54,3/02/11 6:54,3/02/11 6:54,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38819,4431-6,0,N,57,22,42,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 6:54,3/02/11 6:54,3/02/11 6:54,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,38820,4433-5,0,N,57,5,6,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 6:54,3/02/11 6:54,3/02/11 6:54,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38821,4443-5,0,N,57,21,41,207,USD,,22-Jan-11,,3-Feb-11,3/02/11 6:54,3/02/11 6:54,3/02/11 6:54,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,3595,37734,809-159,0,N,57,21,41,207,USD,,,,21-Jan-11,21/01/11 5:48,21/01/11 5:48,21/01/11 5:48,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,32843,38839,4431-7,0,N,57,22,42,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 7:56,3/02/11 7:56,3/02/11 7:56,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32839,39517,4427-18,0,N,57,11,15,207,USD,,16-Jan-11,,13-Feb-11,13/02/11 6:10,13/02/11 6:10,13/02/11 6:10,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32841,39518,4429-15,0,N,57,147,259,207,USD,,,,13-Feb-11,13/02/11 6:10,13/02/11 6:10,13/02/11 6:10,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39519,4431-18,0,N,57,22,42,207,USD,,16-Jan-11,,13-Feb-11,13/02/11 6:10,13/02/11 6:10,13/02/11 6:10,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,39520,4433-15,0,N,57,5,6,207,USD,,16-Jan-11,,13-Feb-11,13/02/11 6:10,13/02/11 6:10,13/02/11 6:10,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32843,39637,4431-21,0,N,57,22,42,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 9:00,16/02/11 9:00,16/02/11 9:00,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32839,38838,4427-7,0,N,57,11,15,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 7:51,3/02/11 7:51,3/02/11 7:51,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32839,39020,4427-11,0,N,57,11,15,207,USD,,16-Jan-11,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,39021,4428-8,0,N,57,147,259,207,USD,,,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,39022,4429-9,0,N,57,147,259,207,USD,,,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39024,4431-11,0,N,57,22,42,207,USD,,16-Jan-11,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,39025,4432-8,0,N,57,5,6,207,USD,,16-Jan-11,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,39026,4433-9,0,N,57,5,6,207,USD,,16-Jan-11,,6-Feb-11,6/02/11 7:26,6/02/11 7:26,6/02/11 7:26,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32839,39076,4427-12,0,N,57,11,15,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,39077,4428-9,0,N,57,147,259,207,USD,,,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,39078,4429-10,0,N,57,147,259,207,USD,,,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39080,4431-12,0,N,57,22,42,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,39081,4432-9,0,N,57,5,6,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,39082,4433-10,0,N,57,5,6,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,39083,4443-8,0,N,57,21,41,207,USD,,22-Jan-11,,9-Feb-11,9/02/11 5:57,9/02/11 5:57,9/02/11 5:57,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,39335,4427-16,0,N,57,11,15,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:41,11/02/11 5:41,11/02/11 5:41,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,39336,4428-12,0,N,57,147,259,207,USD,,,,11-Feb-11,11/02/11 5:41,11/02/11 5:41,11/02/11 5:41,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39338,4431-16,0,N,57,22,42,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:41,11/02/11 5:41,11/02/11 5:41,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,39339,4432-12,0,N,57,5,6,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:41,11/02/11 5:41,11/02/11 5:41,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32839,38798,4427-5,0,N,57,11,15,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38799,4428-4,0,N,57,147,259,207,USD,,,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38800,4429-4,0,N,57,147,259,207,USD,,,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38802,4431-5,0,N,57,22,42,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38803,4432-4,0,N,57,5,6,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38804,4433-4,0,N,57,5,6,207,USD,,16-Jan-11,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38805,4443-4,0,N,57,21,41,207,USD,,22-Jan-11,,3-Feb-11,3/02/11 5:20,3/02/11 5:20,3/02/11 5:20,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,39343,4427-17,0,N,57,11,15,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,39344,4428-13,0,N,57,147,259,207,USD,,,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,39345,4429-14,0,N,57,147,259,207,USD,,,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39347,4431-17,0,N,57,22,42,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,39348,4432-13,0,N,57,5,6,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,39349,4433-14,0,N,57,5,6,207,USD,,16-Jan-11,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,39350,4443-12,0,N,57,21,41,207,USD,,22-Jan-11,,11-Feb-11,11/02/11 5:46,11/02/11 5:46,11/02/11 5:46,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,39596,4427-19,0,N,57,11,15,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,39597,4428-14,0,N,57,147,259,207,USD,,,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,39598,4429-16,0,N,57,147,259,207,USD,,,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39600,4431-19,0,N,57,22,42,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,39601,4432-14,0,N,57,5,6,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32839,38494,4427-3,0,N,57,11,15,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38495,4428-3,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,38496,4429-3,0,N,57,147,259,207,USD,,,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,38498,4431-3,0,N,57,22,42,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,38499,4432-3,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32845,38500,4433-3,0,N,57,5,6,207,USD,,16-Jan-11,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,38501,4443-3,0,N,57,21,41,207,USD,,22-Jan-11,,2-Feb-11,2/02/11 8:19,2/02/11 8:19,2/02/11 8:19,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32845,39602,4433-16,0,N,57,5,6,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,39603,4443-13,0,N,57,21,41,207,USD,,22-Jan-11,,16-Feb-11,16/02/11 7:05,16/02/11 7:05,16/02/11 7:05,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,32839,39609,4427-20,0,N,57,11,15,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:07,16/02/11 7:07,16/02/11 7:07,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32841,39610,4429-17,0,N,57,147,259,207,USD,,,,16-Feb-11,16/02/11 7:07,16/02/11 7:07,16/02/11 7:07,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39611,4431-20,0,N,57,22,42,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:07,16/02/11 7:07,16/02/11 7:07,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,39612,4433-17,0,N,57,5,6,207,USD,,16-Jan-11,,16-Feb-11,16/02/11 7:07,16/02/11 7:07,16/02/11 7:07,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,39613,4443-14,0,N,57,21,41,207,USD,,22-Jan-11,,16-Feb-11,16/02/11 7:07,16/02/11 7:07,16/02/11 7:07,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,3595,38012,809-160,0,N,57,21,41,207,USD,,,,26-Jan-11,26/01/11 8:00,26/01/11 8:00,26/01/11 8:00,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,32839,39088,4427-13,0,N,57,11,15,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 6:00,9/02/11 6:00,9/02/11 6:00,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32841,39089,4429-11,0,N,57,147,259,207,USD,,,,9-Feb-11,9/02/11 6:00,9/02/11 6:00,9/02/11 6:00,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,39090,4431-13,0,N,57,22,42,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 6:00,9/02/11 6:00,9/02/11 6:00,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,39091,4433-11,0,N,57,5,6,207,USD,,16-Jan-11,,9-Feb-11,9/02/11 6:00,9/02/11 6:00,9/02/11 6:00,MANUAL,RECEIPT,MANUAL,2/10 NET 30
PURCHASE_ORDERS,32984,39092,4443-9,0,N,57,21,41,207,USD,,22-Jan-11,,9-Feb-11,9/02/11 6:00,9/02/11 6:00,9/02/11 6:00,MANUAL,RECEIPT,MANUAL,Immediate
PURCHASE_ORDERS,3595,38115,809-161,0,N,57,21,41,207,USD,,,,28-Jan-11,28/01/11 6:41,28/01/11 6:41,28/01/11 6:41,MANUAL,,MANUAL,Immediate
PURCHASE_ORDERS,32839,38886,4427-8,0,N,57,11,15,207,USD,,16-Jan-11,,4-Feb-11,4/02/11 5:29,4/02/11 5:29,4/02/11 5:29,MANUAL,RECEIPT,MANUAL,2/10 Net 45
PURCHASE_ORDERS,32840,38887,4428-5,0,N,57,147,259,207,USD,,,,4-Feb-11,4/02/11 5:29,4/02/11 5:29,4/02/11 5:29,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45)
