"RECORD_TYPE:ITEMS","ITEM_ID","ITEM_CODE","DESCRIPTION","STOCKABLE","SELLABLE","UOM_CODE","UOM_NAME","TARGET_PRICE","ITEM_STATUS","RESTRICT_SUPPLIERS","ITEM_TYPE","CATEGORY_ID","FROM_ROWNUMBER"
"ITEMS",61438,"XC6101","Lite Desktop Circuit Board","Y","Y","Ea","Each",9,"Active","N","Purchased item",32,867
"ITEMS",61439,"XC6102","Resistor","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,868
"ITEMS",61440,"XC6103","Capacitor","Y","Y","Ea","Each",0.07,"Active","N","Purchased item",32,869
"ITEMS",61441,"XC6104","RAM","Y","Y","Ea","Each",24,"Active","N","Purchased item",32,870
"ITEMS",61442,"XC6105","Diode","Y","Y","Ea","Each",0.21,"Active","N","Purchased item",32,871
"ITEMS",61443,"XC6106","Label","Y","Y","Ea","Each",0.15,"Active","N","Purchased item",32,872
"ITEMS",61444,"XC6107","DIP Switch","Y","Y","Ea","Each",2.1,"Active","N","Purchased item",32,873
"ITEMS",62460,"RW66743","Plastic Stock - Bronze","Y","N","Lbs","Pounds",0.57,"Active","N","Purchased item",35,874
"ITEMS",62463,"RW66749","Plastic Stock - Silver","Y","N","Lbs","Pounds",0.57,"Active","N","Purchased item",35,875
"ITEMS",62469,"RW66773","Plastic Stock - Gold","Y","N","Lbs","Pounds",0.69,"Active","N","Purchased item",35,876
"ITEMS",63475,"CM40100","Hard Drive - A series","N","N","Ea","Each",50,"Active","N","Purchased item",31,877
"ITEMS",63476,"CM40120","Hard Drive - B series","N","N","Ea","Each",60,"Active","N","Purchased item",31,878
"ITEMS",63477,"CM40200","CD-ROM - A series","N","N","Ea","Each",40,"Active","N","Purchased item",114,879
"ITEMS",63478,"CM40220","CD-ROM - B series","N","N","Ea","Each",50,"Active","N","Purchased item",114,880
"ITEMS",63479,"RT00001","Cola .5 LTR 6PK","Y","Y","Ea","Each",2.6,"Active","N","Purchased item",3301,881
"ITEMS",63480,"RT00003","Reduced Fat Milk 1 Gal.","Y","Y","Ea","Each",2.23,"Active","N","Purchased item",3301,882
"ITEMS",63481,"RT00004","Baked BBQ Chips 10oz","Y","Y","Ea","Each",2.5,"Active","N","Purchased item",3301,883
"ITEMS",63482,"RT00005","Washing Detergent Powder w/bleach 117oz","Y","Y","Ea","Each",15.98,"Active","N","Purchased item",3301,884
"ITEMS",63483,"RT00006","Natures Own Honey Wheat","Y","Y","Ea","Each",2.79,"Active","N","Purchased item",3301,885
"ITEMS",63484,"RT10007","Carriage SLT861 Wristwatch","Y","Y","Ea","Each",19.93,"Active","N","Purchased item",3300,886
"ITEMS",63485,"RT10008","10KT Gold Size 4","Y","Y","Ea","Each",28.76,"Active","N","Purchased item",3300,887
"ITEMS",63486,"RT10009","Connoisseurs Jewelry Wipes","Y","Y","Ea","Each",2.76,"Active","N","Purchased item",3300,888
"ITEMS",63487,"RT10010","Puritan NAPPA Slim Wallet SLT14","Y","Y","Ea","Each",8.92,"Active","N","Purchased item",3300,889
"ITEMS",63488,"RT20011","Main Stay Round White Quartz Clock","Y","Y","Ea","Each",7.21,"Active","N","Purchased item",3300,890
"ITEMS",63489,"RT20012","Pokemon Sapphire","Y","Y","Ea","Each",21.76,"Active","N","Purchased item",3299,891
"ITEMS",63490,"RT20013","20"" Color Television","Y","Y","Ea","Each",179.87,"Active","N","Purchased item",3299,892
"ITEMS",63491,"RT20014","6' S Video Cable","Y","Y","Ea","Each",4.88,"Active","N","Purchased item",3299,893
"ITEMS",63492,"RT20015","Miracle","Y","Y","Ea","Each",12.55,"Active","N","Purchased item",3299,894
"ITEMS",63493,"RT30016","Carpenters Gold","Y","Y","Ea","Each",15.65,"Active","N","Purchased item",3299,895
"ITEMS",63494,"RT30017","6.0V Drill Kit","Y","Y","Ea","Each",29.54,"Active","N","Purchased item",3298,896
"ITEMS",63495,"RT30018","Tool Box w/tools","Y","Y","Ea","Each",87.41,"Active","N","Purchased item",3298,897
"ITEMS",63496,"RT30019","Gloss Protective Enamel - 1202 Blue","Y","Y","Ea","Each",3.41,"Active","N","Purchased item",3298,898
"ITEMS",63497,"RT30020","Clear plastic Sheeting 10"" X 25' X 3.5ml","Y","Y","Ea","Each",3.99,"Active","N","Purchased item",3298,899
"ITEMS",63498,"RT40021","Paint Brush 4""","Y","Y","Ea","Each",3.75,"Active","N","Purchased item",3298,900
"ITEMS",63499,"RT40022","9 X 12 Tarp","Y","Y","Ea","Each",11.27,"Active","N","Purchased item",3297,901
"ITEMS",63501,"RT40024","Arbo Hula Popper","Y","Y","Ea","Each",2.89,"Active","N","Purchased item",3297,902
"ITEMS",63502,"RT40026","Monster Tennis Balls","Y","Y","Ea","Each",2.62,"Active","N","Purchased item",3297,903
"ITEMS",63503,"RT50032","Bear","Y","Y","Ea","Each",4.05,"Active","N","Purchased item",3296,904
"ITEMS",64504,"RT50033","Jig Saw Puzzle","Y","Y","Ea","Each",4.11,"Active","N","Purchased item",3296,905
"ITEMS",64505,"RT50034","Stow-a-way 20"" Folding Bike","Y","Y","Ea","Each",95.57,"Active","N","Purchased item",3296,906
"ITEMS",64506,"RT50035","Adult Bycycle Helment","Y","Y","Ea","Each",8.24,"Active","N","Purchased item",3296,907
"ITEMS",64507,"RT50036","Barbie","Y","Y","Ea","Each",5.49,"Active","N","Purchased item",3296,908
"ITEMS",64508,"RT60037","Pennzoil 1Ow-30 5 QT","Y","Y","Ea","Each",8.26,"Active","N","Purchased item",3288,909
"ITEMS",64509,"RT60038","Prestone","Y","Y","Ea","Each",5.7,"Active","N","Purchased item",3288,910
"ITEMS",64510,"RT60039","32 oz Wheel Cleaner","Y","Y","Ea","Each",2.89,"Active","N","Purchased item",3288,911
"ITEMS",64511,"RT60040","Michelin Select LT P235/75R15","Y","Y","Ea","Each",43.67,"Active","N","Purchased item",3288,912
"ITEMS",64512,"RT60041","12"" SubWolfer","Y","Y","Ea","Each",57.71,"Active","N","Purchased item",3288,913
"ITEMS",64513,"RT80042","Vitamin C","Y","Y","Ea","Each",4.17,"Active","N","Purchased item",3295,914
"ITEMS",64514,"RT80043","Colegate Shaving Cream","Y","Y","Ea","Each",1.73,"Active","N","Purchased item",3295,915
"ITEMS",64515,"RT80044","Bandaids","Y","Y","Ea","Each",1.68,"Active","N","Purchased item",3295,916
"ITEMS",64516,"RT80045","Crest","Y","Y","Ea","Each",2.31,"Active","N","Purchased item",3295,917
"ITEMS",64517,"RT80046","Secret","Y","Y","Ea","Each",1.3,"Active","N","Purchased item",3295,918
"ITEMS",64518,"RT90047","Corn, Sweet","Y","Y","Ea","Each",0.47,"Active","N","Purchased item",3294,919
"ITEMS",64519,"RT90048","Weed Eater","Y","Y","Ea","Each",16.49,"Active","N","Purchased item",3294,920
"ITEMS",64520,"RT90049","Lawn Mower","Y","Y","Ea","Each",82.41,"Active","N","Purchased item",3294,921
"ITEMS",64521,"RT90050","Plastic Wheel 8"" X 1.75""","Y","Y","Ea","Each",4.16,"Active","N","Purchased item",3294,922
"ITEMS",64522,"RT90051","Trimmer Line .080"" X 150'","Y","Y","Ea","Each",5.44,"Active","N","Purchased item",3294,923
"ITEMS",64523,"RT10101","NyQuil","Y","Y","Ea","Each",1.95,"Active","N","Purchased item",3293,924
"ITEMS",64524,"RT10102","Cough Drops","Y","Y","Ea","Each",1.58,"Active","N","Purchased item",3293,925
"ITEMS",64525,"RT10103","Tylenol","Y","Y","Ea","Each",3.93,"Active","N","Purchased item",3293,926
"ITEMS",64526,"RT10104","Chewable Antacid","Y","Y","Ea","Each",2.14,"Active","N","Purchased item",3293,927
"ITEMS",64527,"RT10105","Opti-Free","Y","Y","Ea","Each",2.79,"Active","N","Purchased item",3293,928
"ITEMS",64528,"RT20101","Special Kitty","Y","Y","Ea","Each",0.37,"Active","N","Purchased item",3292,929
"ITEMS",64529,"RT20102","Millet Spray","Y","Y","Ea","Each",2.25,"Active","N","Purchased item",3292,930
"ITEMS",64530,"RT20103","Beggin Strips","Y","Y","Ea","Each",2.77,"Active","N","Purchased item",3292,931
"ITEMS",64531,"RT20104","Meaty Chunks N Gravy OL' Roy","Y","Y","Ea","Each",5.63,"Active","N","Purchased item",3292,932
"ITEMS",64532,"RT20105","Ick Clear Tank Buddies","Y","Y","Ea","Each",2.46,"Active","N","Purchased item",3292,933
"ITEMS",64533,"RT30102","Soup Bowl 18oz","Y","Y","Ea","Each",2.59,"Active","N","Purchased item",3289,934
"ITEMS",64534,"RT30103","20 Piece Stainless","Y","Y","Ea","Each",19.49,"Active","N","Purchased item",3289,935
"ITEMS",64535,"RT30104","Salad Spinner","Y","Y","Ea","Each",9.72,"Active","N","Purchased item",3289,936
"ITEMS",64536,"RT30105","Cereal Dispenser","Y","Y","Ea","Each",4.2,"Active","N","Purchased item",3289,937
"ITEMS",64537,"RT30106","Glad Drawstring 13 Gal","Y","Y","Ea","Each",2.99,"Active","N","Purchased item",1,938
"ITEMS",64538,"RT50101","Corner Desk","Y","Y","Ea","Each",55.76,"Active","N","Purchased item",3290,939
"ITEMS",64539,"RT50102","Fabric Chair - Blue","Y","Y","Ea","Each",9.71,"Active","N","Purchased item",3290,940
"ITEMS",64540,"RT50103","Kitchen Hutch","Y","Y","Ea","Each",104,"Active","N","Purchased item",3290,941
"ITEMS",64541,"RT50104","Wall Entertainment Center","Y","Y","Ea","Each",83.76,"Active","N","Purchased item",3290,942
"ITEMS",64542,"RT50105","Soft Touch Duster Cloths","Y","Y","Ea","Each",2.6,"Active","N","Purchased item",3290,943
"ITEMS",64543,"RT70101","Bath Ice Blue","Y","Y","Ea","Each",3.31,"Active","N","Purchased item",3291,944
"ITEMS",64544,"RT70102","Floral Paisley Lotion","Y","Y","Ea","Each",2.06,"Active","N","Purchased item",3291,945
"ITEMS",64545,"RT70103","Body Pillow 20"" X 54""","Y","Y","Ea","Each",8.63,"Active","N","Purchased item",3291,946
"ITEMS",64546,"RT70104","Flannel Sheet Set Queen","Y","Y","Ea","Each",23.17,"Active","N","Purchased item",3291,947
"ITEMS",64547,"RT70105","Vinyl Mini Blind 29 X 64","Y","Y","Ea","Each",14.44,"Active","N","Purchased item",3291,948
"ITEMS",64548,"RT80101","Faded Glory Down Jacket Black M(8/10)","Y","Y","Ea","Each",16.7,"Active","N","Purchased item",3370,949
"ITEMS",64549,"RT80102","White Stag Fleese set Tusk XL(16/18)","Y","Y","Ea","Each",11.38,"Active","N","Purchased item",3370,950
"ITEMS",64550,"RT80103","Levi Strauss Seam Front Jean Dark Stone 14 Misses","Y","Y","Ea","Each",13.62,"Active","N","Purchased item",3370,951
"ITEMS",64551,"RT80104","White Stag Tex Lin Shirt Apple Green 16W","Y","Y","Ea","Each",8.55,"Active","N","Purchased item",3370,952
"ITEMS",64552,"RT80105","Faded Glory Long Sleeve Dress Black 14","Y","Y","Ea","Each",14.48,"Active","N","Purchased item",3370,953
"ITEMS",64553,"RT60101","Georgia Pacific Copy Paper 84/20/500","Y","Y","Ea","Each",3.1,"Active","N","Purchased item",3302,954
"ITEMS",64554,"RT60102","Rubbermaid Black Plastic Pencil Cup","Y","Y","Ea","Each",2.92,"Active","N","Purchased item",3302,955
"ITEMS",64555,"RT60103","Ampad 4pk Legal Pad","Y","Y","Ea","Each",2.97,"Active","N","Purchased item",3302,956
"ITEMS",64556,"RT60104","Ampad 9X12 Catalog Envelope 6 ct","Y","Y","Ea","Each",2.46,"Active","N","Purchased item",3302,957
"ITEMS",64557,"RT60105","Scotch Magic Tape Disposable 3/4"" X 650 In.","Y","Y","Ea","Each",0.61,"Active","N","Purchased item",3302,958
"ITEMS",64558,"MDP0001","Tongue Depressors Adult Non-Sterile 500/Box","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,959
"ITEMS",64559,"XC7102","Std. Desktop Monitor II","Y","Y","Ea","Each",115.5,"Active","N","Purchased item",30,960
"ITEMS",64560,"XC8102","Deluxe Desktop Monitor II","Y","Y","Ea","Each",115.5,"Active","N","Purchased item",30,961
"ITEMS",65560,"MDC0001","BGM Plastic Casing","Y","Y","Ea","Each",3,"Active","N","Purchased item",1083,962
"ITEMS",65561,"MDC0002","BGM LCD Monitor","Y","Y","Ea","Each",8,"Active","N","Purchased item",1083,963
"ITEMS",65563,"MDC0003","BGM Circuit Board","Y","Y","Ea","Each",6,"Active","N","Purchased item",1083,964
"ITEMS",65564,"MDC0004","BGM Processor","Y","Y","Ea","Each",8,"Active","N","Purchased item",1083,965
"ITEMS",65565,"MDC0005","BGM Memory Module","Y","Y","Ea","Each",11,"Active","N","Purchased item",1083,966
"ITEMS",65566,"MDC0006","BGM Power Switch","Y","Y","Ea","Each",2,"Active","N","Purchased item",1083,967
"ITEMS",65568,"MDC0008","BGM Battery Housing","Y","Y","Ea","Each",4,"Active","N","Purchased item",1083,968
"ITEMS",67559,"OP00012","Lancet Sterilization - OSP","N","N","Ea","Each",0.002,"Active","N","Outside Processing Item",2121,969
"ITEMS",70562,"CM-CH-VC1","Chassis for Vision Car","Y","Y","Ea","Each",5000,"Active","N","Purchased item",3452,970
"ITEMS",70563,"CM-TIR-VC1","Tire","Y","Y","Ea","Each",50,"Active","N","Purchased item",3453,971
"ITEMS",70565,"CM-BRK-PLT-VC1","Brake Plates","Y","Y","Ea","Each",100,"Active","N","Purchased item",3454,972
"ITEMS",70567,"CM-CRK-SD5","Crank Case","Y","Y","Ea","Each",2000,"Active","N","Purchased item",3455,973
"ITEMS",70568,"CM-CRS-SD5","Crank Shaft","Y","Y","Ea","Each",2000,"Active","N","Purchased item",3455,974
"ITEMS",70577,"CM-CRK-SD7","Crank Case","Y","Y","Ea","Each",3000,"Active","N","Purchased item",3455,975
"ITEMS",70578,"CM-CRS-SD7","Crank Shaft","Y","Y","Ea","Each",3000,"Active","N","Purchased item",3455,976
"ITEMS",70586,"CM-CH-VC2","Chasis for Vision Car","Y","Y","Ea","Each",10000,"Active","N","Purchased item",3452,977
"ITEMS",70587,"CM-TIR-VC2","Tire","Y","Y","Ea","Each",100,"Active","N","Purchased item",3453,978
"ITEMS",70589,"CM-BRK-PLT-VC2","Brake Plates","Y","Y","Ea","Each",2000,"Active","N","Purchased item",3454,979
"ITEMS",70591,"CM-CRK-SUV9","Crank Case","Y","Y","Ea","Each",5000,"Active","N","Purchased item",3455,980
"ITEMS",70592,"CM-CRS-SUV9","Crank Shaft","Y","Y","Ea","Each",5000,"Active","N","Purchased item",3455,981
"ITEMS",71560,"Alkaline Battery - Multimeter","Mulitmeter Replacement Battery","Y","Y","Ea","Each",9.54,"Active","N","Purchased item",3124,982
"ITEMS",71561,"MDP0002","Tongue Depressors Junior Non-Sterile 500/Box","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,983
"ITEMS",71562,"MDP0003","Tongue Depressors Infant Non-Sterile 500/Box","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,984
"ITEMS",71563,"MDP0004","Latex Exam Gloves Strong Cuff Cs/1000 SM","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,985
"ITEMS",71564,"MDP0005","Latex Exam Gloves Strong Cuff Cs/1000 Med","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,986
"ITEMS",71565,"MDP0006","Latex Exam Gloves Strong Cuff Cs/1000 LG","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,987
"ITEMS",71566,"MDP0007","Latex Exam Gloves Strong Cuff Cs/1000 XL","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,988
"ITEMS",71567,"MDP0008","2-Ply Tissue White 13"" X 18"" Cs/500","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,989
"ITEMS",71568,"MDP0009","3-Ply Tissue White 13"" X 18"" Cs/500","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,990
"ITEMS",72563,"CM11000","Pen Model Red Pen","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",36,991
"ITEMS",72564,"CM11001","Pen Model Blue Pen","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",36,992
"ITEMS",72565,"CM11002","Pen Model Green Pen","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",36,993
"ITEMS",72566,"CM11003","Pen Model Purple Pen","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",36,994
"ITEMS",72568,"CM12000","Pen Model Red Clip","Y","Y","Ea","Each",0.1,"Active","N","Purchased item",36,995
"ITEMS",72569,"CM12001","Pen Model Blue Clip","Y","Y","Ea","Each",0.1,"Active","N","Purchased item",36,996
"ITEMS",72570,"CM12002","Pen Model Green Clip","Y","Y","Ea","Each",0.1,"Active","N","Purchased item",36,997
"ITEMS",72571,"CM12003","Pen Model Purple Clip","Y","Y","Ea","Each",0.1,"Active","N","Purchased item",36,998
"ITEMS",72573,"CM13000","Pen Model Red Watch","Y","Y","Ea","Each",0.5,"Active","N","Purchased item",36,999
"ITEMS",72574,"CM13001","Pen Model Blue Watch","Y","Y","Ea","Each",0.5,"Active","N","Purchased item",36,1000
"ITEMS",72575,"CM13002","Pen Model Green Watch","Y","Y","Ea","Each",0.5,"Active","N","Purchased item",36,1001
"ITEMS",72576,"CM13003","Pen Model Purple Watch","Y","Y","Ea","Each",0.5,"Active","N","Purchased item",36,1002
"ITEMS",72577,"CM14000","Pen Model Tray","Y","Y","Ea","Each",0.1,"Active","N","Purchased item",36,1003
"ITEMS",72578,"CM15000","Pen Model Box","Y","Y","Ea","Each",0.25,"Active","N","Purchased item",36,1004
"ITEMS",72580,"CM-PNT-BLU","Blue Paint","Y","Y","GAL","Gallon",3000,"Active","N","Purchased item",3452,1005
"ITEMS",72581,"CM-PNT-WHT","White Paint","Y","Y","GAL","Gallon",3000,"Active","N","Purchased item",3452,1006
"ITEMS",76598,"RT40025","Basketball","Y","Y","Ea","Each",5.49,"Active","N","Purchased item",3297,1007
"ITEMS",80598,"XC5107","Deluxe Laptop Power Supply","Y","Y","Ea","Each",42.5,"Active","N","Purchased item",34,1008
"ITEMS",83598,"RT11001","3.9 Cu Ft Front Load Washer","Y","Y","Ea","Each",289,"Active","N","Purchased item",3115,1009
"ITEMS",83599,"RT11002","5.8 Cu Ft Front Load Gas Dryer","Y","Y","Ea","Each",219,"Active","N","Purchased item",3115,1010
"ITEMS",83601,"RT11004","20.9 Cu Ft Top Mount Refrigerator","Y","Y","Ea","Each",499,"Active","N","Purchased item",3115,1011
"ITEMS",84598,"Elevator Operating Panel","Car operating control panel","Y","Y","Ea","Each",5000,"Active","N","Purchased item",3124,1012
"ITEMS",86612,"MDP0010","Total Hip System - Polyethylene","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,1013
"ITEMS",86613,"MDP0011","Total Hip System - Ceramic","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,1014
"ITEMS",86614,"MDP0012","Hip Revision System","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,1015
"ITEMS",86615,"MDP0013","Femoral Stem - Cemented","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,1016
"ITEMS",86616,"MDP0014","Femoral Stem - Non-cemented","Y","Y","Ea","Each",,"Active","N","Purchased item",1082,1017
"ITEMS",92607,"SET_UP","Set Up Charges OSP","N","N","Ea","Each",100,"Active","N","Outside Processing Item",1,1018
"ITEMS",92609,"Engine Oil-Automotive","Automotive Engine Oil","Y","Y","QT","Quart",4,"Active","N","Purchased item",3455,1019
"ITEMS",92610,"Oil Filter-Automotive","Automotive Oil Filter","Y","Y","Ea","Each",2,"Active","N","Purchased item",3455,1020
"ITEMS",92611,"Spark Plug-Automotive","Automotive Spark Plug","Y","Y","Ea","Each",4,"Active","N","Purchased item",3455,1021
"ITEMS",92612,"Wiper Blade-Automotive","Automotive Front Wiper Blade","Y","Y","Ea","Each",12,"Active","N","Purchased item",3452,1022
"ITEMS",103615,"MDC0013","BGM Sensor","Y","Y","Ea","Each",7.1,"Active","N","Purchased item",1083,1023
"ITEMS",108628,"SC6000","Raw Wafer","Y","Y","Ea","Each",1,"Active","N","Purchased item",1,1024
"ITEMS",109662,"OP-ASSY","Assembly Sector Outside Processing","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1025
"ITEMS",109663,"OP-ASSYalt","Assembly Sector Outside Processing - Alternate","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1026
"ITEMS",109664,"OP-FAB","Fab Sector Outside Processing","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1027
"ITEMS",109665,"OP-FABalt","Fab Sector Outside Processing - Alternate","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1028
"ITEMS",109666,"OP-SORT","Sort Sector Outside Processing","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1029
"ITEMS",109667,"OP-SORTalt","Sort Sector Outside Processing - Alternate","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1030
"ITEMS",109668,"OP-TEST","Test Sector Outside Processing","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1031
"ITEMS",109669,"OP-TESTalt","Test Sector Outside Processing - Alternate","N","N","Ea","Each",25,"Active","N","Outside Processing Item",1,1032
"ITEMS",123677,"XC7020","Std. Desktop Ethernet Card","Y","N","Ea","Each",28.5,"Active","N","Purchased item",32,1033
"ITEMS",123678,"XC8020","DLX. Desktop Ethernet Card","Y","N","Ea","Each",28.5,"Active","N","Purchased item",32,1034
"ITEMS",126677,"CM66111","Standard PC Speakers","Y","Y","Ea","Each",20,"Active","N","Purchased item",1,1035
"ITEMS",127677,"CR1000","Cisco Router","Y","Y","Ea","Each",2000,"Active","Y","Purchased item",1,1036
"ITEMS",129677,"XC5030","Deluxe Laptop Motherboard II","Y","Y","Ea","Each",142.3,"Active","N","Purchased item",32,1037
"ITEMS",129678,"XC1120","Game Girl Controller II","Y","Y","Ea","Each",10.15,"Active","N","Purchased item",114,1038
"ITEMS",130690,"f11500","Office Desk - Capitalizable","N","N","Ea","Each",1000,"Active","N","Purchased item",1,1039
"ITEMS",131692,"XC4120","Standard Laptop Monitor","Y","Y","Ea","Each",132.6,"Active","N","Purchased item",30,1040
"ITEMS",131693,"XC5120","Deluxe Lartop Monitor","Y","Y","Ea","Each",190,"Active","N","Purchased item",30,1041
"ITEMS",137718,"OP777","Outside Processing Test","N","N","Ea","Each",20,"Active","N","Outside Processing Item",1,1042
"ITEMS",138718,"CM66267","Capacitor","Y","Y","Ea","Each",0.22,"Active","N","Purchased item",32,1043
"ITEMS",138719,"CM66270","Red Diode","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,1044
"ITEMS",138720,"CM66271","Green Diode","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,1045
"ITEMS",138721,"CM66272","Amber Diode","Y","Y","Ea","Each",0.02,"Active","N","Purchased item",32,1046
"ITEMS",138722,"CM66273","6X DIP Switch","Y","Y","Ea","Each",3.77,"Active","N","Purchased item",32,1047
"ITEMS",138723,"CM66274","12X DIP Switch","Y","Y","Ea","Each",5.1,"Active","N","Purchased item",32,1048
"ITEMS",138724,"CM66275","Heat Sink","Y","Y","Ea","Each",1.95,"Active","N","Purchased item",32,1049
"ITEMS",138725,"CM66276","Power Relay","Y","Y","Ea","Each",3.45,"Active","N","Purchased item",32,1050
"ITEMS",138726,"CM66277","Limit Switch","Y","Y","Ea","Each",4.75,"Active","N","Purchased item",32,1051
"ITEMS",155731,"Cooling Fan - Standard","Standard Cooling Fan: Round, 110/220V, .12 Amp","Y","Y","Ea","Each",250,"Active","N","Purchased item",3124,1052
"ITEMS",155732,"Cooling Fan - Heavy Duty","Heavy Duty Cooling Fan: Round, 110/220V, .12 Amp","Y","Y","Ea","Each",300,"Active","N","Purchased item",3124,1053
"ITEMS",160738,"SP00001","Spare Part 00001","Y","Y","Ea","Each",500,"Active","N","Purchased item",3124,1054
"ITEMS",160739,"SP00002","Spare Part 00002","Y","Y","Ea","Each",325,"Active","N","Purchased item",3124,1055
"ITEMS",162745,"CM20001","Body Casting, Shutter Unit","Y","Y","Ea","Each",25,"Active","N","Purchased item",3097,1056
"ITEMS",162746,"CM20002","CCD for 8 Megapixel Digital Camera","Y","Y","Ea","Each",21,"Active","N","Purchased item",3097,1057
"ITEMS",162747,"CM20003","Motor Rotation Reducing Base Plate","Y","Y","Ea","Each",66,"Active","N","Purchased item",3097,1058
"ITEMS",162748,"CM20004","AF Drive Unit","Y","Y","Ea","Each",40,"Active","N","Purchased item",3097,1059
"ITEMS",162749,"CM20005","Lens for Digital Camera","Y","Y","Ea","Each",39,"Active","N","Purchased item",3097,1060
"ITEMS",174763,"CM80001","Body Casting, Shutter Unit","Y","Y","Ea","Each",25,"Active","N","Purchased item",3097,1061
"ITEMS",174764,"CM80002","CCD for 5 Megapixel Digital Camera","Y","Y","Ea","Each",21,"Active","N","Purchased item",3097,1062
"ITEMS",174765,"CM80003","Motor Rotation Reducing Base Plate","Y","Y","Ea","Each",41,"Active","N","Purchased item",3097,1063
"ITEMS",174766,"CM80004","AF Drive Unit","Y","Y","Ea","Each",40,"Active","N","Purchased item",3097,1064
"ITEMS",174767,"CM80005","Lens for Digital Camera","Y","Y","Ea","Each",39,"Active","N","Purchased item",3097,1065
"ITEMS",174779,"Vehicle Head Light","Head Light for Vehicle","Y","Y","Ea","Each",25,"Active","N","Purchased item",3124,1066
"ITEMS",180787,"Inlet Valve","Inlet Valve for Compressor","Y","Y","Ea","Each",65,"Active","N","Purchased item",3124,1067
"ITEMS",180788,"Oil/Water Separator","Oil/Water Separator","Y","Y","Ea","Each",48,"Active","N","Purchased item",3124,1068
"ITEMS",180789,"Minimum Pressure Valve","Minimum Pressure Valve","Y","Y","Ea","Each",65,"Active","N","Purchased item",3124,1069
"ITEMS",180790,"Thermostatic Valve","Thermostatic Valve","Y","Y","Ea","Each",116,"Active","N","Purchased item",3124,1070
"ITEMS",180791,"Oil Stop Valve","Oil Stop Valve","Y","Y","Ea","Each",45,"Active","N","Purchased item",3124,1071
"ITEMS",180792,"Unloading Valve","Unloading Valve/Kit","Y","Y","Ea","Each",65,"Active","N","Purchased item",3124,1072
"ITEMS",180793,"Condensate Drain Valve","Condensate Drain Valve","Y","Y","Ea","Each",70,"Active","N","Purchased item",3124,1073
"ITEMS",180794,"Pressure Regulator","Pressure Regulator","Y","Y","Ea","Each",125,"Active","N","Purchased item",3124,1074
"ITEMS",181780,"AT23810","Envoy Xtreme Laptop","Y","Y","Ea","Each",1634.834,"Active","N","ATO item",2755,1075
"ITEMS",181781,"f22222","CLP Model #4551","Y","Y","Ea","Each",499,"Active","N","Purchased item",36,1076
"ITEMS",184832,"Roofing Services - Landlord","Nonstock Direct Item: Landlord Roofing Services","N","Y","Ea","Each",0,"Active","N","Non-Stockable",12832,1077
"ITEMS",185836,"CST0023","Exhaust Fan, Restroom","Y","Y","Ea","Each",12,"Active","N","Purchased item",3116,1078
"ITEMS",185837,"CST0024","Damper for Exhaust Fan","Y","Y","Ea","Each",19,"Active","N","Purchased item",3116,1079
"ITEMS",185838,"CST0025","Base Tile Glazed White ""Snowflake""","Y","Y","Ea","Each",80,"Active","N","Purchased item",3116,1080
"ITEMS",185839,"CST0026","Hand  Dryer","Y","Y","Ea","Each",30,"Active","N","Purchased item",3116,1081
"ITEMS",185840,"CST0027","Soap Dispenser, Deck Mounted","Y","Y","Ea","Each",30,"Active","N","Purchased item",3116,1082
"ITEMS",185841,"CST0028","Towel Dispenser","Y","Y","Ea","Each",30,"Active","N","Purchased item",3116,1083
"ITEMS",185842,"CST0029","Toilet Paper Dispenser","Y","Y","Ea","Each",30,"Active","N","Purchased item",3116,1084
"ITEMS",185843,"CST0030","Seat Cover Dispenser","Y","Y","Ea","Each",30,"Active","N","Purchased item",3116,1085
"ITEMS",187855,"Depot OSP","Depot Third Party Repair - Outside Processing","N","N","HRS","HRS",,"Active","N","Outside Processing Item",1,1086
