RECORD_TYPE:PURCHASE_ORDERS,PO_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS,PAYMENT_TERMS_ID
PURCHASE_ORDERS,97421,5774,0,N,25,557,1233,204,USD,,,,11-Oct-14,11/10/14 3:15,11/10/14 3:15,11/10/14 3:15,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,105243,5970,0,N,25,557,1233,204,USD,,,,13-Mar-15,13/03/15 3:28,13/03/15 3:28,13/03/15 3:28,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107405,5986,0,N,25,147,2033,204,USD,,,,1-May-15,1/05/15 3:25,1/05/15 3:25,1/05/15 3:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112620,6039,0,N,25,557,1233,204,USD,,,,12-Aug-15,13/08/15 4:53,13/08/15 4:53,13/08/15 4:53,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112621,6040,0,N,25,9,12,204,USD,,,,12-Aug-15,13/08/15 4:53,13/08/15 4:53,13/08/15 4:53,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,112622,6041,0,N,25,557,1233,204,USD,,,,12-Aug-15,13/08/15 4:52,13/08/15 4:52,13/08/15 4:52,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100734,5816,0,N,57,21,41,209,USD,,,,1-Nov-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100736,5818,0,N,57,147,259,209,USD,,,,1-Nov-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100737,5819,0,N,57,1718,4081,209,USD,,,,1-Nov-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100738,5820,1,Y,57,21,41,209,USD,,,,1-Nov-13,7/12/14 2:23,7/12/14 2:23,15/10/16 19:15,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100739,5821,0,N,57,21,41,209,USD,,,,1-Dec-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100740,5822,0,N,57,11,15,209,USD,,,,1-Dec-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100742,5824,0,N,57,11,15,209,USD,,,,1-Aug-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100743,5825,0,N,57,147,259,209,USD,,,,1-Aug-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100744,5826,0,N,57,1718,4081,209,USD,,,,1-Aug-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100745,5827,0,N,57,21,41,209,USD,,,,1-Aug-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99557,5800,0,N,57,21,1969,207,USD,,15-Nov-14,,15-Nov-14,15/11/14 7:46,15/11/14 7:46,15/11/14 7:46,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,99319,5794,0,N,25,9,12,204,USD,,,,12-Nov-14,12/11/14 5:52,12/11/14 5:52,12/11/14 5:52,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,99320,5795,0,N,25,557,1233,204,USD,,,,12-Nov-14,12/11/14 5:52,12/11/14 5:52,12/11/14 5:52,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,99321,5796,0,N,25,9,12,204,USD,,,,12-Nov-14,12/11/14 5:52,12/11/14 5:52,12/11/14 5:52,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,99323,5798,0,N,25,557,1233,204,USD,,,,12-Nov-14,12/11/14 5:52,12/11/14 5:52,12/11/14 5:52,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,106039,5978,0,N,25,9,12,204,USD,,,,3-Apr-15,3/04/15 8:22,3/04/15 8:22,3/04/15 8:22,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,106085,5979,0,N,25,147,2033,204,USD,,,,4-Apr-15,4/04/15 3:26,4/04/15 3:26,4/04/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107503,5987,0,N,57,21,41,209,USD,,,,2-May-15,2/05/15 5:27,2/05/15 5:27,2/05/15 5:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107504,5988,0,N,57,11,15,209,USD,,,,2-May-15,2/05/15 5:27,2/05/15 5:27,2/05/15 5:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107506,5990,0,N,57,1718,4081,209,USD,,,,2-May-15,2/05/15 5:28,2/05/15 5:28,2/05/15 5:28,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107507,5991,0,N,57,21,41,209,USD,,,,2-May-15,2/05/15 5:28,2/05/15 5:28,2/05/15 5:28,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95195,5705,0,N,22417,14147,5800,2005,USD,,3-Aug-14,,3-Aug-14,3/08/14 15:39,3/08/14 15:39,3/08/14 15:39,MANUAL,,AUTOCREATE,2/10 NET 30,10014
PURCHASE_ORDERS,93816,5672,0,N,31,3,2036,204,USD,,25-Jun-14,,25-Jun-14,25/06/14 2:05,25/06/14 2:05,25/06/14 2:05,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94328,5684,0,N,25,147,2033,204,USD,,,,9-Jul-14,9/07/14 4:07,9/07/14 4:08,9/07/14 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117750,6087,0,N,25,147,2033,204,USD,,,,7-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117893,6091,0,N,25,557,1233,204,USD,,,,10-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117894,6092,0,N,25,147,2033,204,USD,,,,10-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117895,6093,0,N,25,9,12,204,USD,,,,10-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,89054,5553,0,N,57,21,1969,207,USD,,13-Feb-14,,13-Feb-14,13/02/14 6:55,13/02/14 6:55,13/02/14 6:55,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,89437,5556,0,N,31,5,2034,204,USD,,19-Feb-14,,19-Feb-14,19/02/14 5:06,19/02/14 5:06,19/02/14 5:06,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,88291,5538,0,N,25,147,2033,204,USD,,,,1-Feb-14,1/02/14 5:10,1/02/14 5:10,1/02/14 5:10,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94329,5685,0,N,25,9,12,204,USD,,,,9-Jul-14,9/07/14 4:08,9/07/14 4:08,9/07/14 4:08,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,94330,5686,0,N,25,557,1233,204,USD,,,,9-Jul-14,9/07/14 4:08,9/07/14 4:08,9/07/14 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94331,5687,0,N,25,147,2033,204,USD,,,,9-Jul-14,9/07/14 4:08,9/07/14 4:08,9/07/14 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94042,5676,0,N,57,21,1969,207,USD,,28-Jun-14,,28-Jun-14,28/06/14 6:47,28/06/14 6:48,28/06/14 6:48,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,94737,5696,0,N,25,557,1233,204,USD,,,,20-Jul-14,20/07/14 13:52,20/07/14 13:53,20/07/14 13:53,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116547,6072,0,N,59,1555,3738,204,USD,,,,21-Oct-15,21/10/15 14:51,21/10/15 14:51,21/10/15 14:51,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117430,6080,0,N,31,578,1275,204,USD,,3-Nov-15,,3-Nov-15,3/11/15 4:36,3/11/15 4:36,3/11/15 4:36,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117690,6086,0,N,25,557,1233,204,USD,,,,6-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,88975,5552,0,N,25,557,1233,204,USD,,,,12-Feb-14,12/02/14 5:07,12/02/14 5:07,12/02/14 5:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,88555,5543,0,N,25,557,1233,204,USD,,,,5-Feb-14,5/02/14 4:07,5/02/14 4:07,5/02/14 4:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,89880,5561,0,N,31,3,2036,204,USD,,28-Feb-14,,28-Feb-14,28/02/14 0:42,28/02/14 0:42,28/02/14 0:42,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90150,5575,0,N,25,557,1233,204,USD,,16-Mar-14,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94497,5691,0,N,57,21,41,1997,USD,,11-Jul-14,,11-Jul-14,11/07/14 10:57,11/07/14 10:57,11/07/14 10:57,B2B,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,93900,5674,0,N,25,415,1087,204,USD,,26-Jun-14,,26-Jun-14,26/06/14 2:07,26/06/14 2:07,26/06/14 2:07,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118477,6099,0,N,31,3,2036,204,USD,,20-Nov-15,,20-Nov-15,20/11/15 3:38,20/11/15 3:38,20/11/15 3:38,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118479,6101,0,N,31,578,1275,204,USD,,20-Nov-15,,20-Nov-15,20/11/15 3:39,20/11/15 3:39,20/11/15 3:39,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118480,6102,0,N,25,415,1087,204,USD,,20-Nov-15,,20-Nov-15,21/11/15 6:27,21/11/15 6:27,21/11/15 6:27,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118617,6109,0,N,57,21,41,209,USD,,,,2-Dec-15,19/12/15 9:07,19/12/15 9:12,19/12/15 9:12,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117890,6088,0,N,31,415,1087,204,USD,,10-Nov-15,,10-Nov-15,10/11/15 3:34,10/11/15 3:34,10/11/15 3:34,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117891,6089,0,N,31,415,1087,204,USD,,10-Nov-15,,10-Nov-15,10/11/15 3:34,10/11/15 3:34,10/11/15 3:34,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118612,6104,0,N,31,578,1275,204,USD,,2-Dec-15,,2-Dec-15,2/12/15 3:19,2/12/15 3:20,2/12/15 3:20,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90151,5576,0,N,31,147,2033,204,USD,,16-Mar-14,,16-Mar-14,16/03/14 5:40,16/03/14 5:40,16/03/14 5:40,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90152,5577,0,N,31,147,2033,204,USD,,16-Mar-14,,16-Mar-14,16/03/14 5:40,16/03/14 5:40,16/03/14 5:40,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90163,5582,0,N,25,9,12,204,USD,,,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,90164,5583,0,N,25,557,1233,204,USD,,,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90068,5573,0,N,25,145,255,207,USD,,8-Mar-14,,8-Mar-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90183,5585,0,N,31,5,2034,204,USD,,19-Mar-14,,19-Mar-14,19/03/14 2:07,19/03/14 2:07,19/03/14 2:07,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,90184,5586,0,N,31,578,1275,204,USD,,19-Mar-14,,19-Mar-14,19/03/14 2:07,19/03/14 2:07,19/03/14 2:07,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94861,5700,0,N,31,3,2036,204,USD,,30-Jul-14,,30-Jul-14,30/07/14 8:47,30/07/14 8:47,30/07/14 8:47,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94862,5701,0,N,31,578,1275,204,USD,,30-Jul-14,,30-Jul-14,30/07/14 8:48,30/07/14 8:48,30/07/14 8:48,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94863,5702,0,N,25,415,1087,204,USD,,30-Jul-14,,30-Jul-14,30/07/14 8:49,30/07/14 8:49,30/07/14 8:49,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94437,5689,0,N,25,557,1233,204,USD,,,,11-Jul-14,11/07/14 2:06,11/07/14 2:07,11/07/14 2:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,94438,5690,0,N,25,557,1233,204,USD,,,,11-Jul-14,11/07/14 2:07,11/07/14 2:07,11/07/14 2:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115947,6065,0,N,25,557,1233,204,USD,,,,13-Oct-15,30/10/15 8:18,30/10/15 8:18,30/10/15 8:18,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115949,6067,0,N,25,557,1233,204,USD,,,,13-Oct-15,30/10/15 8:18,30/10/15 8:18,30/10/15 8:18,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118271,6098,0,N,31,578,1275,204,USD,,17-Nov-15,,17-Nov-15,17/11/15 3:34,17/11/15 3:34,17/11/15 3:34,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118613,6105,0,N,57,21,41,209,USD,,,,2-Dec-15,19/12/15 9:09,19/12/15 9:12,19/12/15 9:12,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118614,6106,0,N,57,11,15,209,USD,,,,2-Dec-15,19/12/15 9:08,19/12/15 9:12,19/12/15 9:12,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118615,6107,0,N,57,147,259,209,USD,,,,2-Dec-15,19/12/15 9:08,19/12/15 9:12,19/12/15 9:12,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117310,6078,0,N,59,147,259,204,USD,,,,31-Oct-15,31/10/15 15:23,31/10/15 15:24,31/10/15 15:24,MANUAL,RECEIPT,AWARD_SOURCING,45 Net (terms date + 45),10003
PURCHASE_ORDERS,89964,5563,0,N,57,21,1969,207,USD,,28-Feb-14,,28-Feb-14,28/02/14 11:44,28/02/14 11:44,28/02/14 11:44,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,90315,5587,0,N,25,22,2035,204,USD,,20-Mar-14,,21-Mar-14,21/03/14 2:07,21/03/14 2:07,21/03/14 2:07,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,89990,5567,0,N,25,147,2033,204,USD,,,,2-Mar-14,2/03/14 4:08,2/03/14 4:08,2/03/14 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90395,5588,0,N,25,415,1087,204,USD,,22-Mar-14,,22-Mar-14,22/03/14 2:08,22/03/14 2:08,22/03/14 2:08,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,89985,5564,0,N,31,415,1087,204,USD,,2-Mar-14,,2-Mar-14,2/03/14 4:06,2/03/14 4:06,2/03/14 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,89988,5565,0,N,31,578,1275,204,USD,,2-Mar-14,,2-Mar-14,2/03/14 4:06,2/03/14 4:06,2/03/14 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,89989,5566,0,N,31,415,1087,204,USD,,2-Mar-14,,2-Mar-14,2/03/14 4:06,2/03/14 4:06,2/03/14 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118873,6114,0,N,31,147,2033,204,USD,,9-Dec-15,,9-Dec-15,9/12/15 3:20,9/12/15 3:20,9/12/15 3:20,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118874,6115,0,N,31,147,2033,204,USD,,9-Dec-15,,9-Dec-15,9/12/15 3:20,9/12/15 3:20,9/12/15 3:20,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90159,5578,0,N,25,9,12,204,USD,,,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,90160,5579,0,N,25,557,1233,204,USD,,,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90161,5580,0,N,25,557,1233,204,USD,,,,16-Mar-14,16/03/14 5:43,16/03/14 5:43,16/03/14 5:43,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,91803,5620,0,N,57,21,1969,207,USD,,1-May-14,,1-May-14,1/05/14 6:43,1/05/14 6:43,1/05/14 6:43,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,120038,6144,0,N,25,557,1233,204,USD,,19-Jan-16,,19-Jan-16,21/01/16 3:08,21/01/16 3:08,21/01/16 3:08,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119673,6125,0,N,31,578,1275,204,USD,,18-Dec-15,,18-Dec-15,18/12/15 3:16,18/12/15 3:16,18/12/15 3:16,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119331,6123,0,N,25,9,12,204,USD,,,,12-Dec-15,19/12/15 9:03,19/12/15 9:03,19/12/15 9:03,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,119754,6128,0,N,25,415,1087,204,USD,,23-Dec-15,,23-Dec-15,21/01/16 3:15,21/01/16 3:15,21/01/16 3:15,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119756,6130,0,N,31,578,1275,204,USD,,23-Dec-15,,23-Dec-15,23/12/15 3:24,23/12/15 3:24,23/12/15 3:24,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119757,6131,0,N,31,5,2034,204,USD,,23-Dec-15,,23-Dec-15,23/12/15 3:24,23/12/15 3:24,23/12/15 3:24,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,119758,6132,0,N,31,3,2036,204,USD,,23-Dec-15,,23-Dec-15,23/12/15 3:24,23/12/15 3:24,23/12/15 3:24,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120288,6161,0,N,25,147,2033,204,USD,,,,9-Feb-16,9/02/16 3:17,9/02/16 3:17,9/02/16 3:17,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90978,5601,0,N,31,147,2033,204,USD,,10-Apr-14,,10-Apr-14,10/04/14 2:08,10/04/14 2:08,10/04/14 2:08,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,90979,5602,0,N,31,147,2033,204,USD,,10-Apr-14,,10-Apr-14,10/04/14 2:08,10/04/14 2:08,10/04/14 2:08,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,91198,5604,0,N,57,21,1969,207,USD,,13-Apr-14,,13-Apr-14,13/04/14 9:34,13/04/14 9:34,13/04/14 9:34,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,92016,5625,0,N,25,9,12,204,USD,,,,7-May-14,7/05/14 2:49,7/05/14 2:49,7/05/14 2:49,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,90700,5595,0,N,25,9,12,204,USD,,,,3-Apr-14,3/04/14 9:27,3/04/14 9:27,3/04/14 9:27,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,95874,5731,0,N,31,5,2034,204,USD,,21-Aug-14,,21-Aug-14,21/08/14 2:38,21/08/14 2:38,21/08/14 2:38,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,95280,5708,0,N,31,415,1087,204,USD,,7-Aug-14,,7-Aug-14,7/08/14 2:39,7/08/14 2:39,7/08/14 2:39,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95281,5709,0,N,31,415,1087,204,USD,,7-Aug-14,,7-Aug-14,7/08/14 2:39,7/08/14 2:39,7/08/14 2:39,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95464,5719,0,N,59,537,1193,204,USD,,,,9-Aug-14,9/08/14 11:40,9/08/14 11:40,9/08/14 11:40,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95466,5721,0,N,25,415,1087,204,USD,,,,9-Aug-14,9/08/14 11:52,9/08/14 11:52,9/08/14 11:52,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95467,5722,0,N,59,537,1193,204,USD,,,,9-Aug-14,9/08/14 11:57,9/08/14 11:57,9/08/14 11:57,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95520,5724,0,N,25,557,1233,204,USD,,,,10-Aug-14,10/08/14 2:38,10/08/14 2:38,10/08/14 2:38,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95602,5727,0,N,57,21,41,1997,USD,,13-Aug-14,,13-Aug-14,13/08/14 8:24,13/08/14 8:24,13/08/14 8:24,B2B,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,95876,5733,0,N,25,557,1233,204,USD,,,,21-Aug-14,21/08/14 2:40,21/08/14 2:40,21/08/14 2:40,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95282,5710,0,N,25,147,2033,204,USD,,,,7-Aug-14,7/08/14 2:41,7/08/14 2:41,7/08/14 2:41,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,96195,5739,0,N,25,145,255,207,USD,,29-Aug-14,,29-Aug-14,29/08/14 6:04,29/08/14 6:04,29/08/14 6:04,MANUAL,RECEIPT,COPY_DOCUMENT,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95220,5706,0,N,25,557,1233,204,USD,,,,6-Aug-14,6/08/14 2:40,6/08/14 2:40,6/08/14 2:40,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,95238,5707,0,N,57,21,1969,207,USD,,6-Aug-14,,6-Aug-14,6/08/14 7:51,6/08/14 7:51,6/08/14 7:51,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,95565,5726,0,N,25,557,1233,204,USD,,,,13-Aug-14,13/08/14 2:40,13/08/14 2:40,13/08/14 2:40,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117431,6081,0,N,57,21,41,209,USD,,,,3-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117432,6082,0,N,57,11,15,209,USD,,,,3-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117434,6084,0,N,57,1718,4081,209,USD,,,,3-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117435,6085,0,N,57,21,41,209,USD,,,,3-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,91682,5616,0,N,25,415,1087,204,USD,,27-Apr-14,,27-Apr-14,27/04/14 2:42,27/04/14 2:42,27/04/14 2:42,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,91684,5618,0,N,31,578,1275,204,USD,,27-Apr-14,,27-Apr-14,27/04/14 2:40,27/04/14 2:40,27/04/14 2:40,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,91790,5619,0,N,25,147,2033,204,USD,,,,1-May-14,1/05/14 2:09,1/05/14 2:09,1/05/14 2:09,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
