"PO_ID","LINE_ID","LINE_TYPE","ITEM_ID","CATEGORY_ID","LINE_DESCRIPTION","CANCEL_FLAG","UOM","AMOUNT","QTY","CONTRACT_ID","CONTRACT_LINE_ID","CONTRACT_PRICE_BREAK","SUPPLIER_ITEM_NUMBER"
83684,133345,"Goods",5552,1353,"Public Relations Services","N","HRS",540400,1544,,,,""
83685,133346,"Goods",5372,1353,"Advertising Services","N","HRS",67600,169,,,,""
83686,133347,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",95000,38,,,,""
81779,104902,"Goods",,1,"Toshiba Laptop","N","Each",2587,1,,,,""
120191,186135,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",117000,4.5,,,,""
82606,110525,"Goods",,36,"Franklin Covey Planning System, Snap Tab, Folio, Page Size 8-1/2 inch x 11 inch, Black","N","EA",399.95,5,81314,102620,,"AAG56733"
80179,100563,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",507000,19.5,,,,""
81155,101901,"Goods",5728,1354,"Weekly Warehousing","N","Week",390000,15.6,,,,""
120401,186736,"Goods",,1,"Toshiba Laptop","N","Each",3036,1,,,,""
120040,185700,"Goods",5372,1353,"Advertising Services","N","HRS",70400,176,,,,""
120041,185701,"Goods",73,36,"Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","N","Each",25970,53,,,,""
83989,135066,"Goods",,36,"Roller Ball Pen, Medium Point, Black","N","EA",49,50,83988,133957,,"BIC69321"
84146,135415,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",14800,296,,,,""
85609,138666,"Goods",,36,"Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)","N","EA",159.5,50,81215,101977,,"30174"
85405,138345,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
85406,138346,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
79798,100064,"Goods",,1,"Software","N","EA",871,1,,,,""
79573,99697,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
80038,100304,"Goods",,1,"Dell Monitor","N","Each",483,1,,,,""
79538,99646,"Goods",5552,1353,"Public Relations Services","N","HRS",504000,1440,,,,""
79539,99647,"Goods",5372,1353,"Advertising Services","N","HRS",62800,157,,,,""
79874,100138,"Amount Based",,1,"Hours","N","Dollars",2,2,,,,""
80327,100713,"Goods",75,36,"Paper - requires 2-way match office supply item","N","Each",13750,275,,,,""
80793,101417,"Goods",,1,"Company Car","N","Each",35912,1,,,,""
82747,128688,"Goods",4604,1,"56 kv V.90 Fax Modem (Internal)","N","Each",1164,24,,,,""
79668,99876,"Goods",,1,"Toshiba Laptop","N","Each",2520,1,,,,""
79669,99877,"Goods",,1,"Company Car","N","Each",34669,1,,,,""
79666,99874,"Goods",71,21,"Desk - Capitalizable, taxable item","N","Each",92500,37,,,,""
79667,99875,"Goods",5732,21,"File Cabinets -  5 Drawer Lateral (Capitalizable)","N","Each",39000,26,,,,""
79674,99898,"Goods",24308,2757,"DDR400 DIMM Memory - 184 Pin","N","Each",15000,100,,,,""
80604,101128,"Goods",5560,1353,"Legal Services","N","HRS",98100,218,,,,""
80891,101535,"Goods",,1,"Software","N","EA",820,1,,,,""
120123,186030,"Goods",5734,30,"18"" LCD Flat Panel Monitor","N","Each",58838,62,,,,""
80983,101651,"Goods",,1,"Dell Desktop","N","Each",3050,1,,,,""
81055,101759,"Goods",5552,1353,"Public Relations Services","N","HRS",498400,1424,,,,""
83829,133672,"Goods",,1,"Software","N","EA",892,1,,,,""
84023,135164,"Goods",5730,1354,"Cleaning and Maintenance - Weekly","N","Week",546000,21,,,,""
83602,133261,"Goods",5728,1354,"Weekly Warehousing","N","Week",420000,16.8,,,,""
83903,133784,"Goods",,1,"Dell Monitor","N","Each",495,1,,,,""
