RECORD_TYPE:INVOICE_ACCOUNTING,INVOICE_ACCOUNTING_ID,INVOICE_ID,INVOICE_LINE_NUMBER,ACCOUNTING_LINE_NUMBER,CHARGE_DATE,COA_ACCOUNT_ID,LINE_TYPE,CURRENCY_AMOUNT,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,AMOUNT,CANCEL_FLAG,BASE_IPV,EXCHANGE_RATE_VARIANCE,CURRENCY_IPV,QUANTITY_VARIANCE,BASE_QUANTITY_VARIANCE,AMOUNT_VARIANCE,BASE_AMOUNT_VARIANCE,DESCRIPTION,MATCHED_PO_ACCOUNTING_ID,MATCHED_RECEIPT_LINE_ID,IS_REVERSED,PARENT_REVERSAL_ID,CORRECTED_INVOICE_DIST_ID,CHARGE_APPLICABLE_TO_DIST_ID,CORRECTED_QUANTITY,PROJECT_ID
INVOICE_ACCOUNTING,1400175,156214,1,24,18-Aug-13,83887,ITEM,148.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1379871,156554,1,1,28-Aug-13,13402,ACCRUAL,1162.8,,,,1162.8,N,,,,,,,,,200374,,N,,,,,
INVOICE_ACCOUNTING,1379872,156554,2,1,28-Aug-13,13402,ACCRUAL,145.35,,,,145.35,N,,,,,,,,,200375,,N,,,,,
INVOICE_ACCOUNTING,1386855,156738,1,1,29-Aug-13,13799,ITEM,643,,,,643,N,,,,,,,,,200599,,N,,,,,
INVOICE_ACCOUNTING,1402880,157441,1,1,11-Sep-13,17347,ITEM,1286,,,,1286,N,,,,,,,,,201871,,N,,,,,
INVOICE_ACCOUNTING,1416944,157882,1,1,15-Sep-13,13799,ITEM,643,,,,643,N,,,,,,,,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch",200598,,N,,,,,
INVOICE_ACCOUNTING,1413893,157764,1,1,14-Sep-13,13799,ITEM,4000,,,,4000,N,,,,,,,,,202069,,N,,,,,
INVOICE_ACCOUNTING,1413895,157764,1,3,14-Sep-13,13799,PREPAY,-600,,,,,N,,,,,,,,Conference Room Remodel,202071,,N,,,,,
INVOICE_ACCOUNTING,1413894,157764,1,2,14-Sep-13,12854,RETAINAGE,-400,,,,-400,N,,,,,,,,,202069,,N,,,,,
INVOICE_ACCOUNTING,1412941,157743,1,1,31-Aug-13,13402,ACCRUAL,705,,,,705,N,,,,,,,,,199417,,N,,,,,
INVOICE_ACCOUNTING,1412942,157743,2,1,31-Aug-13,13402,ACCRUAL,117.5,,,,117.5,N,,,,,,,,,199416,,N,,,,,
INVOICE_ACCOUNTING,1412943,157744,1,1,31-Aug-13,13402,ACCRUAL,10.5,,,,10.5,N,,,,,,,,,199424,,N,,,,,
INVOICE_ACCOUNTING,1412944,157744,2,1,31-Aug-13,13402,ACCRUAL,63,,,,63,N,,,,,,,,,199425,,N,,,,,
INVOICE_ACCOUNTING,1412945,157744,3,1,31-Aug-13,13402,ACCRUAL,42,,,,42,N,,,,,,,,,199426,,N,,,,,
INVOICE_ACCOUNTING,1412946,157744,4,1,31-Aug-13,13402,ACCRUAL,252,,,,252,N,,,,,,,,,199427,,N,,,,,
INVOICE_ACCOUNTING,1412947,157744,5,1,31-Aug-13,13402,ACCRUAL,7.5,,,,7.5,N,,,,,,,,,199428,,N,,,,,
INVOICE_ACCOUNTING,1425450,158186,1,1,20-Sep-13,19699,ITEM,1000,,,,1000,N,,,,,,,,Develop Prototype software RE1435,202859,,N,,,,,
INVOICE_ACCOUNTING,1419954,157955,1,1,31-Aug-13,13185,ITEM,23030,,,,23030,N,,,,23030,23030,,,,202252,,N,,,,,
INVOICE_ACCOUNTING,1419955,157956,1,1,31-Aug-13,13799,ITEM,643,,,,643,N,,,,643,643,,,,200598,,N,,,,,
INVOICE_ACCOUNTING,615198,152924,1,1,4-Jul-13,13528,ITEM,35856,,,,,N,,,,,,,,Company Car,195093,,N,,,,,
INVOICE_ACCOUNTING,624002,154331,1,1,19-Jul-13,13402,ITEM,35.4,,,,,N,,,,,,,,Label,196284,,N,,,,,
INVOICE_ACCOUNTING,1535392,162100,1,1,19-Sep-13,13185,ITEM,26950,,,,26950,N,,,,,,,,,202815,,N,,,,,
INVOICE_ACCOUNTING,1465734,159465,1,1,29-Sep-13,13402,ACCRUAL,690,,,,690,N,,,,,,,,,206244,,N,,,,,
INVOICE_ACCOUNTING,1465735,159465,2,1,29-Sep-13,13402,ACCRUAL,19424,,,,19424,N,,,,,,,,,206242,,N,,,,,
INVOICE_ACCOUNTING,1465736,159465,3,1,29-Sep-13,13402,ACCRUAL,25670,,,,25670,N,,,,,,,,,206243,,N,,,,,
INVOICE_ACCOUNTING,1465737,159465,4,1,29-Sep-13,13402,ACCRUAL,590.52,,,,590.52,N,,,,,,,,,206245,,N,,,,,
INVOICE_ACCOUNTING,1465738,159465,5,1,29-Sep-13,13402,ACCRUAL,603.06,,,,603.06,N,,,,,,,,,206246,,N,,,,,
INVOICE_ACCOUNTING,1465739,159465,6,1,29-Sep-13,13402,ACCRUAL,897,,,,897,N,,,,,,,,,206247,,N,,,,,
INVOICE_ACCOUNTING,1466734,159645,1,1,30-Sep-13,82817,ITEM,10350,,,,10350,N,,,,,,,,,206362,,N,,,,,
INVOICE_ACCOUNTING,1466735,159645,2,1,30-Sep-13,13196,ITEM,10350,,,,10350,N,,,,,,,,,206363,,N,,,,,
INVOICE_ACCOUNTING,1466736,159645,3,1,30-Sep-13,13203,ITEM,10350,,,,10350,N,,,,,,,,,206364,,N,,,,,
INVOICE_ACCOUNTING,1466737,159645,4,1,30-Sep-13,13198,ITEM,11700,,,,11700,N,,,,,,,,,206365,,N,,,,,
INVOICE_ACCOUNTING,1466738,159645,5,1,30-Sep-13,83422,ITEM,14400,,,,14400,N,,,,,,,,,206366,,N,,,,,
INVOICE_ACCOUNTING,1466739,159645,6,1,30-Sep-13,13197,ITEM,14400,,,,14400,N,,,,,,,,,206367,,N,,,,,
INVOICE_ACCOUNTING,1466740,159645,7,1,30-Sep-13,13195,ITEM,14400,,,,14400,N,,,,,,,,,206368,,N,,,,,
INVOICE_ACCOUNTING,1466741,159645,8,1,30-Sep-13,82816,ITEM,14400,,,,14400,N,,,,,,,,,206369,,N,,,,,
INVOICE_ACCOUNTING,1466742,159645,9,1,30-Sep-13,13199,ITEM,12150,,,,12150,N,,,,,,,,,206370,,N,,,,,
INVOICE_ACCOUNTING,1551359,163016,1,1,10-Nov-13,13080,ITEM,97500,,,,97500,N,,,,,,,,,209887,,N,,,,,
INVOICE_ACCOUNTING,1551360,163016,2,1,10-Nov-13,13079,ITEM,97500,,,,97500,N,,,,,,,,,209888,,N,,,,,
INVOICE_ACCOUNTING,1551361,163016,3,1,10-Nov-13,13078,ITEM,97500,,,,97500,N,,,,,,,,,209889,,N,,,,,
INVOICE_ACCOUNTING,1551362,163016,4,1,10-Nov-13,13077,ITEM,97500,,,,97500,N,,,,,,,,,209890,,N,,,,,
INVOICE_ACCOUNTING,1608450,163703,1,1,15-Nov-13,13528,ITEM,472,,,,472,N,,,,,,,,,210500,,N,,,,,
INVOICE_ACCOUNTING,1617473,164364,1,1,17-Nov-13,13528,ITEM,2912,,,,2912,N,,,,,,,,,210855,,N,,,,,
INVOICE_ACCOUNTING,1651712,164513,1,1,20-Nov-13,13131,ITEM,101400,,,,101400,N,,,,,,,,,210956,,N,,,,,
INVOICE_ACCOUNTING,1651713,164513,2,1,20-Nov-13,13127,ITEM,101400,,,,101400,N,,,,,,,,,210957,,N,,,,,
INVOICE_ACCOUNTING,1651714,164513,3,1,20-Nov-13,13126,ITEM,101400,,,,101400,N,,,,,,,,,210958,,N,,,,,
INVOICE_ACCOUNTING,1651715,164513,4,1,20-Nov-13,13125,ITEM,101400,,,,101400,N,,,,,,,,,210959,,N,,,,,
INVOICE_ACCOUNTING,1651716,164513,5,1,20-Nov-13,13124,ITEM,101400,,,,101400,N,,,,,,,,,210960,,N,,,,,
INVOICE_ACCOUNTING,1662630,165173,1,1,27-Nov-13,13134,ITEM,101400,,,,101400,N,,,,,,,,,211419,,N,,,,,
INVOICE_ACCOUNTING,1662631,165173,2,1,27-Nov-13,13133,ITEM,101400,,,,101400,N,,,,,,,,,211420,,N,,,,,
INVOICE_ACCOUNTING,1662632,165173,3,1,27-Nov-13,13132,ITEM,101400,,,,101400,N,,,,,,,,,211421,,N,,,,,
INVOICE_ACCOUNTING,1674361,165833,1,1,1-Dec-13,13185,ITEM,4200,,,,4200,N,,,,,,,,,211867,,N,,,,,
INVOICE_ACCOUNTING,1674362,165833,2,1,1-Dec-13,13185,ITEM,3800,,,,3800,N,,,,,,,,,211866,,N,,,,,
INVOICE_ACCOUNTING,1679598,166271,1,1,6-Dec-13,13528,ITEM,828,,,,828,N,,,,,,,,,212309,,N,,,,,
INVOICE_ACCOUNTING,1694567,167181,1,9,19-Sep-13,13067,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694568,167181,1,10,19-Sep-13,13582,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694569,167181,1,11,19-Sep-13,13390,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694570,167181,1,12,19-Sep-13,13580,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694571,167181,1,13,19-Sep-13,82776,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694572,167181,1,14,19-Sep-13,82779,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694573,167181,1,15,19-Sep-13,82782,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694574,167181,1,16,19-Sep-13,13583,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694575,167181,1,17,19-Sep-13,13392,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694576,167181,1,18,19-Sep-13,13581,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694577,167181,1,19,19-Sep-13,13033,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694578,167181,1,20,19-Sep-13,13051,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694579,167181,1,21,19-Sep-13,13069,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694580,167181,1,22,19-Sep-13,13070,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694581,167181,1,23,19-Sep-13,13052,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694565,167181,1,7,19-Sep-13,13031,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694566,167181,1,8,19-Sep-13,13049,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694559,167181,1,1,19-Sep-13,13029,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694560,167181,1,2,19-Sep-13,13047,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694561,167181,1,3,19-Sep-13,13065,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694562,167181,1,4,19-Sep-13,13066,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694563,167181,1,5,19-Sep-13,13048,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694564,167181,1,6,19-Sep-13,13030,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694582,167181,1,24,19-Sep-13,13034,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694583,167181,1,25,19-Sep-13,13035,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694584,167181,1,26,19-Sep-13,13053,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694585,167181,1,27,19-Sep-13,13071,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694586,167181,1,28,19-Sep-13,13072,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694587,167181,1,29,19-Sep-13,13054,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694588,167181,1,30,19-Sep-13,13036,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694589,167181,1,31,19-Sep-13,13073,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694590,167181,1,32,19-Sep-13,13055,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694591,167181,1,33,19-Sep-13,13037,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694592,167181,1,34,19-Sep-13,13038,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694593,167181,1,35,19-Sep-13,13056,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694594,167181,1,36,19-Sep-13,13074,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694595,167181,1,37,19-Sep-13,13075,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694596,167181,1,38,19-Sep-13,13057,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694597,167181,1,39,19-Sep-13,13039,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694598,167181,1,40,19-Sep-13,13040,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694599,167181,1,41,19-Sep-13,13058,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694600,167181,1,42,19-Sep-13,13076,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694601,167181,1,43,19-Sep-13,13077,ITEM,1640.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694602,167181,1,44,19-Sep-13,13059,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694603,167181,1,45,19-Sep-13,13041,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694604,167181,1,46,19-Sep-13,13042,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694605,167181,1,47,19-Sep-13,13060,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694606,167181,1,48,19-Sep-13,13078,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694607,167181,1,49,19-Sep-13,13079,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694608,167181,1,50,19-Sep-13,13061,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694609,167181,1,51,19-Sep-13,13043,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694610,167181,1,52,19-Sep-13,13044,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694611,167181,1,53,19-Sep-13,13062,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694612,167181,1,54,19-Sep-13,13080,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694613,167181,1,55,19-Sep-13,13081,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694614,167181,1,56,19-Sep-13,13063,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694615,167181,1,57,19-Sep-13,13045,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694616,167181,1,58,19-Sep-13,13046,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694617,167181,1,59,19-Sep-13,13064,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694618,167181,1,60,19-Sep-13,13082,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694619,167181,1,61,19-Sep-13,82777,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694620,167181,1,62,19-Sep-13,82780,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694621,167181,1,63,19-Sep-13,82783,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694622,167181,1,67,19-Sep-13,83331,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694623,167181,1,68,19-Sep-13,83332,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694624,167181,1,69,19-Sep-13,83333,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694625,167181,1,70,19-Sep-13,99041,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694626,167181,1,71,19-Sep-13,99042,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694627,167181,1,72,19-Sep-13,99043,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694628,167181,1,73,19-Sep-13,99044,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694629,167181,1,74,19-Sep-13,99045,ITEM,273.45,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694630,167181,1,75,19-Sep-13,99046,ITEM,546.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694631,167181,1,76,19-Sep-13,99047,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694632,167181,1,77,19-Sep-13,99048,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1694633,167181,1,78,19-Sep-13,99049,ITEM,820.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695107,167203,1,22,19-Oct-13,99058,ITEM,1447.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695108,167203,1,23,19-Oct-13,82246,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695109,167203,1,24,19-Oct-13,99056,ITEM,723.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695110,167203,1,25,19-Oct-13,99057,ITEM,723.9,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695086,167203,1,1,19-Oct-13,13155,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695087,167203,1,2,19-Oct-13,13156,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695088,167203,1,3,19-Oct-13,13157,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695089,167203,1,4,19-Oct-13,13593,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695090,167203,1,5,19-Oct-13,13592,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695091,167203,1,6,19-Oct-13,13159,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695092,167203,1,7,19-Oct-13,13160,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695093,167203,1,8,19-Oct-13,82247,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695094,167203,1,9,19-Oct-13,13161,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695095,167203,1,10,19-Oct-13,13162,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695096,167203,1,11,19-Oct-13,13163,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695097,167203,1,12,19-Oct-13,13164,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695098,167203,1,13,19-Oct-13,13165,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695099,167203,1,14,19-Oct-13,13166,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695100,167203,1,15,19-Oct-13,13167,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695101,167203,1,16,19-Oct-13,13168,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695102,167203,1,17,19-Oct-13,13169,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695103,167203,1,18,19-Oct-13,13170,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695104,167203,1,19,19-Oct-13,13171,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695105,167203,1,20,19-Oct-13,13172,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695106,167203,1,21,19-Oct-13,82248,ITEM,965.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695869,167205,1,5,19-Oct-13,13575,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695870,167205,1,6,19-Oct-13,12979,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695871,167205,1,7,19-Oct-13,12980,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695872,167205,1,8,19-Oct-13,12981,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695873,167205,1,9,19-Oct-13,12982,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695874,167205,1,10,19-Oct-13,12983,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695875,167205,1,11,19-Oct-13,12984,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695876,167205,1,12,19-Oct-13,12985,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695877,167205,1,13,19-Oct-13,12986,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695878,167205,1,14,19-Oct-13,12987,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695879,167205,1,15,19-Oct-13,12988,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695880,167205,1,16,19-Oct-13,12989,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695881,167205,1,17,19-Oct-13,12990,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695882,167205,1,18,19-Oct-13,12991,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695883,167205,1,19,19-Oct-13,12992,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695884,167205,1,20,19-Oct-13,83883,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695885,167205,1,21,19-Oct-13,83884,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695886,167205,1,22,19-Oct-13,89130,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695887,167205,1,23,19-Oct-13,83886,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695888,167205,1,24,19-Oct-13,83887,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695889,167205,1,25,19-Oct-13,99059,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695890,167205,1,26,19-Oct-13,20151,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695865,167205,1,1,19-Oct-13,12975,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695866,167205,1,2,19-Oct-13,12976,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695867,167205,1,3,19-Oct-13,12977,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695868,167205,1,4,19-Oct-13,13574,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695236,167210,1,1,26-Oct-13,13105,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695237,167210,1,2,26-Oct-13,13106,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695238,167210,1,3,26-Oct-13,13107,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695239,167210,1,4,26-Oct-13,13108,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695240,167210,1,5,26-Oct-13,13109,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695241,167210,1,6,26-Oct-13,13110,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695242,167210,1,7,26-Oct-13,13111,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695243,167210,1,8,26-Oct-13,13112,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695244,167210,1,9,26-Oct-13,82251,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695245,167210,1,10,26-Oct-13,99053,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,1695246,167210,1,12,26-Oct-13,13101,ITEM,5094.8,,,,,N,,,,,,,,,,,N,,,,,
