"INVOICE_ID","CREATION_DATE","SUPPLIER_ID","SUPPLIER_SITE_ID","INVOICE_NUMBER","CANCEL_FLAG","DESCRIPTION","DOCUMENT_TYPE","PAY_TERMS","PAYMENT_TERMS_ID","PAYMENT_DUE_DATE","INVOICE_DATE","CURRENCY_CODE","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","INVOICE_CURRENCY_AMOUNT","PAY_CURRENCY_CODE","INVOICE_AMOUNT","CREATION_METHOD","INVOICE_TYPE","INVOICE_SUB_TYPE","APPROVAL_REQUIRED","PAYMENT_TYPE","PAY_GROUP","INVOICE_RECEIVED_DATE"
154331,"19-JUL-2013",11,15,"ERS-23358-117767","N","Receipt Invoice automatically created on 19-JUL-06","","2/10 Net 45",10007,"19-JUL-2013","19-JUL-2013","USD",,,"",35.4,"USD",35.4,"ERS","STANDARD","ERS","N","EFT","EDI","19-JUL-2013 00:00"
163703,"15-NOV-2013",557,1233,"ERS-8124-124198","N","Receipt Invoice automatically created on 15-NOV-06","","45 Net (terms date + 45)",10003,"15-NOV-2013","15-NOV-2013","USD",15/NOV/06,1,"",472,"USD",472,"ERS","STANDARD","ERS","N","","STANDARD","15-NOV-2013 00:00"
164364,"17-NOV-2013",557,1233,"ERS-8125-124371","N","Receipt Invoice automatically created on 17-NOV-06","","45 Net (terms date + 45)",10003,"17-NOV-2013","17-NOV-2013","USD",17/NOV/06,1,"",2912,"USD",2912,"ERS","STANDARD","ERS","N","","STANDARD","17-NOV-2013 00:00"
164513,"20-NOV-2013",578,1275,"ERS-8126-124411","N","Receipt Invoice automatically created on 20-NOV-06","","45 Net (terms date + 45)",10003,"20-NOV-2013","20-NOV-2013","USD",20/NOV/06,1,"",507000,"USD",507000,"ERS","STANDARD","ERS","N","","SIZZLE","20-NOV-2013 00:00"
165173,"27-NOV-2013",578,1275,"ERS-8135-124681","N","Receipt Invoice automatically created on 27-NOV-06","","45 Net (terms date + 45)",10003,"27-NOV-2013","27-NOV-2013","USD",27/NOV/06,1,"",304200,"USD",304200,"ERS","STANDARD","ERS","N","","SIZZLE","27-NOV-2013 00:00"
165833,"01-DEC-2013",147,259,"ERS-8140-124925","N","Receipt Invoice automatically created on 01-DEC-06","","45 Net (terms date + 45)",10003,"01-DEC-2013","01-DEC-2013","USD",01/DEC/06,1,"",8000,"USD",8000,"ERS","STANDARD","ERS","N","","STANDARD","01-DEC-2013 00:00"
166271,"06-DEC-2013",9,12,"ERS-8143-125133","N","Receipt Invoice automatically created on 06-DEC-06","","30 Net (terms date + 30)",10002,"06-DEC-2013","06-DEC-2013","USD",06/DEC/06,1,"",828,"USD",828,"ERS","STANDARD","ERS","N","","STANDARD","06-DEC-2013 00:00"
167181,"13-DEC-2013",4,4,"UPS091906","N","","","Immediate",10001,"19-SEP-2013","19-SEP-2013","USD",,,"",54690,"USD",54690,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167203,"13-DEC-2013",9,12,"OSI101906","N","","","Immediate",10001,"19-OCT-2013","19-OCT-2013","USD",,,"",24130,"USD",24130,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167210,"13-DEC-2013",209,330,"BMI102606","N","","","Immediate",10001,"26-OCT-2013","26-OCT-2013","USD",,,"",127370,"USD",127370,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167171,"13-DEC-2013",21,1969,"AND091206","N","","","30 Net (terms date + 30)",10002,"12-SEP-2013","12-SEP-2013","USD",,,"",106590,"USD",106590,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
167187,"13-DEC-2013",21,1969,"CMAND0906","N","","","30 Net (terms date + 30)",10002,"27-SEP-2013","27-SEP-2013","USD",,,"",-8908,"USD",-8908,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
167205,"13-DEC-2013",22,1971,"CSI101906","N","","","Immediate",10001,"19-OCT-2013","19-OCT-2013","USD",,,"",4020,"USD",4020,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168305,"10-JAN-2014",537,1193,"ERS-8157-126544","N","Receipt Invoice automatically created on 10-JAN-07","","45 Net (terms date + 45)",10003,"10-JAN-2014","10-JAN-2014","USD",10/JAN/07,1,"",428,"USD",428,"ERS","STANDARD","ERS","N","","STANDARD","10-JAN-2014 00:00"
168554,"11-JAN-2014",4,4,"UPS121906","N","","","Immediate",10001,"19-DEC-2013","19-DEC-2013","USD",,,"",49730,"USD",49730,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168556,"11-JAN-2014",209,330,"BMI121906","N","","","Immediate",10001,"19-DEC-2013","19-DEC-2013","USD",,,"",125030,"USD",125030,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168550,"11-JAN-2014",3,2036,"ERS-8166-126751","N","Receipt Invoice automatically created on 11-JAN-07","","45 Net (terms date + 45)",10003,"11-JAN-2014","11-JAN-2014","USD",11/JAN/07,1,"",55042,"USD",55042,"ERS","STANDARD","ERS","N","","SIZZLE","11-JAN-2014 00:00"
168551,"11-JAN-2014",578,1275,"ERS-8167-126752","N","Receipt Invoice automatically created on 11-JAN-07","","45 Net (terms date + 45)",10003,"11-JAN-2014","11-JAN-2014","USD",11/JAN/07,1,"",1055600,"USD",1055600,"ERS","STANDARD","ERS","N","","SIZZLE","11-JAN-2014 00:00"
168559,"11-JAN-2014",9,12,"OSI122606","N","","","Immediate",10001,"26-DEC-2013","26-DEC-2013","USD",,,"",23690,"USD",23690,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168560,"11-JAN-2014",22,1971,"CSI121906","N","","","Immediate",10001,"19-DEC-2013","19-DEC-2013","USD",,,"",3940,"USD",3940,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
223097,"08-OCT-2015",4,4,"OPS200839364","N","","","Immediate",10001,"08-OCT-2015","08-OCT-2015","USD",,,"",62951.7,"USD",62951.7,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
168575,"11-JAN-2014",22,1971,"CMCSI1206","N","","","Immediate",10001,"23-DEC-2013","23-DEC-2013","USD",,,"",-362,"USD",-362,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168576,"11-JAN-2014",6,7,"CMATT1206","N","","","30 Net (terms date + 30)",10002,"25-DEC-2013","25-DEC-2013","USD",,,"",-5191,"USD",-5191,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168577,"11-JAN-2014",21,1969,"CMAND1206","N","","","30 Net (terms date + 30)",10002,"27-DEC-2013","27-DEC-2013","USD",,,"",-8908,"USD",-8908,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168581,"11-JAN-2014",209,330,"BMI011207","N","","","Immediate",10001,"11-JAN-2014","11-JAN-2014","USD",,,"",117880,"USD",117880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
169388,"24-JAN-2014",11,15,"ERS-12046-127556","N","Receipt Invoice automatically created on 24-JAN-07","","2/10 Net 45",10007,"24-JAN-2014","24-JAN-2014","USD",24/JAN/07,1,"",83000,"USD",83000,"ERS","STANDARD","ERS","N","","EDI","24-JAN-2014 00:00"
170074,"05-FEB-2014",415,1087,"ERS-8186-128147","N","Receipt Invoice automatically created on 05-FEB-07","","45 Net (terms date + 45)",10003,"05-FEB-2014","05-FEB-2014","USD",05/FEB/07,1,"",1102400,"USD",1102400,"ERS","STANDARD","ERS","N","","STANDARD","05-FEB-2014 00:00"
170558,"12-FEB-2014",557,1233,"ERS-8194-128609","N","Receipt Invoice automatically created on 12-FEB-07","","45 Net (terms date + 45)",10003,"12-FEB-2014","12-FEB-2014","USD",12/FEB/07,1,"",476,"USD",476,"ERS","STANDARD","ERS","N","","STANDARD","12-FEB-2014 00:00"
171349,"19-FEB-2014",22,1971,"CSI021807","N","","","Immediate",10001,"17-FEB-2014","17-FEB-2014","USD",,,"",3640,"USD",3640,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171137,"16-FEB-2014",4,4,"UPS012607","N","","","Immediate",10001,"25-JAN-2014","25-JAN-2014","USD",,,"",46890,"USD",46890,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171140,"16-FEB-2014",209,330,"BMI012607","N","","","Immediate",10001,"25-JAN-2014","25-JAN-2014","USD",,,"",117880,"USD",117880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171144,"16-FEB-2014",22,1971,"CSI012607","N","","","Immediate",10001,"25-JAN-2014","25-JAN-2014","USD",,,"",3720,"USD",3720,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171151,"16-FEB-2014",209,330,"BMI020407","N","","","Immediate",10001,"03-FEB-2014","03-FEB-2014","USD",,,"",115480,"USD",115480,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171706,"28-FEB-2014",209,330,"BMI022507","N","","","Immediate",10001,"24-FEB-2014","24-FEB-2014","USD",,,"",115480,"USD",115480,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172589,"16-MAR-2014",147,2033,"ERS-8210-129772","N","Receipt Invoice automatically created on 16-MAR-07","","45 Net (terms date + 45)",10003,"16-MAR-2014","16-MAR-2014","USD",16/MAR/07,1,"",258000,"USD",258000,"ERS","STANDARD","ERS","N","","SIZZLE","16-MAR-2014 00:00"
172467,"06-MAR-2014",21,41,"ERS-5035-129687","N","Receipt Invoice automatically created on 06-MAR-07","","2/10 NET 30",10014,"06-MAR-2014","06-MAR-2014","USD",06/MAR/07,1,"",1232.5,"USD",1232.5,"ERS","STANDARD","ERS","N","","STANDARD","06-MAR-2014 00:00"
172433,"02-MAR-2014",415,1087,"ERS-8208-129651","N","Receipt Invoice automatically created on 02-MAR-07","","45 Net (terms date + 45)",10003,"02-MAR-2014","02-MAR-2014","USD",02/MAR/07,1,"",110400,"USD",110400,"ERS","STANDARD","ERS","N","","STANDARD","02-MAR-2014 00:00"
173116,"23-MAR-2014",415,1087,"ERS-8218-130210","N","Receipt Invoice automatically created on 23-MAR-07","","45 Net (terms date + 45)",10003,"23-MAR-2014","23-MAR-2014","USD",23/MAR/07,1,"",168300,"USD",168300,"ERS","STANDARD","ERS","N","","STANDARD","23-MAR-2014 00:00"
173537,"04-APR-2014",22,1971,"CSI040507","N","","","Immediate",10001,"04-APR-2014","04-APR-2014","USD",,,"",3950,"USD",3950,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
173534,"04-APR-2014",4,4,"UPS040507","N","","","Immediate",10001,"04-APR-2014","04-APR-2014","USD",,,"",49780,"USD",49780,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174049,"13-APR-2014",557,1233,"ERS-8231-131112","N","Receipt Invoice automatically created on 13-APR-07","","45 Net (terms date + 45)",10003,"13-APR-2014","13-APR-2014","USD",13/APR/07,1,"",497,"USD",497,"ERS","STANDARD","ERS","N","","STANDARD","13-APR-2014 00:00"
174055,"13-APR-2014",22,1971,"CSI041207","N","","","Immediate",10001,"13-APR-2014","13-APR-2014","USD",,,"",3950,"USD",3950,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
174195,"17-APR-2014",578,1275,"ERS-8235-131214","N","Receipt Invoice automatically created on 17-APR-07","","45 Net (terms date + 45)",10003,"17-APR-2014","17-APR-2014","USD",17/APR/07,1,"",1066000,"USD",1066000,"ERS","STANDARD","ERS","N","","SIZZLE","17-APR-2014 00:00"
174379,"18-APR-2014",21,41,"ERS-5036-131332","N","Receipt Invoice automatically created on 18-APR-07","","2/10 NET 30",10014,"18-APR-2014","18-APR-2014","USD",18/APR/07,1,"",1330,"USD",1330,"ERS","STANDARD","ERS","N","","STANDARD","18-APR-2014 00:00"
174805,"01-MAY-2014",21,1969,"550112","N","","","Immediate",10001,"01-MAY-2014","01-MAY-2014","USD",,,"",20000,"USD",20000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
175169,"07-MAY-2014",21,1969,"400167","N","","","Immediate",10001,"07-MAY-2014","07-MAY-2014","USD",,,"",19000,"USD",19000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
175040,"04-MAY-2014",4,4,"UPS050507","N","","","Immediate",10001,"04-MAY-2014","04-MAY-2014","USD",,,"",46560,"USD",46560,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
175044,"04-MAY-2014",6,7,"ATT050507","N","","","30 Net (terms date + 30)",10002,"04-MAY-2014","04-MAY-2014","USD",,,"",52880,"USD",52880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
175189,"08-MAY-2014",147,2033,"ERS-8246-132176","N","Receipt Invoice automatically created on 08-MAY-07","","45 Net (terms date + 45)",10003,"08-MAY-2014","08-MAY-2014","USD",08/MAY/07,1,"",33884,"USD",33884,"ERS","STANDARD","ERS","N","","SIZZLE","08-MAY-2014 00:00"
175353,"10-MAY-2014",9,12,"ERS-8249-132342","N","Receipt Invoice automatically created on 10-MAY-07","","30 Net (terms date + 30)",10002,"10-MAY-2014","10-MAY-2014","USD",10/MAY/07,1,"",852,"USD",852,"ERS","STANDARD","ERS","N","","STANDARD","10-MAY-2014 00:00"
175629,"15-MAY-2014",557,1233,"ERS-8251-132650","N","Receipt Invoice automatically created on 15-MAY-07","","45 Net (terms date + 45)",10003,"15-MAY-2014","15-MAY-2014","USD",15/MAY/07,1,"",472,"USD",472,"ERS","STANDARD","ERS","N","","STANDARD","15-MAY-2014 00:00"
175837,"18-MAY-2014",209,330,"BMI051907","N","","","Immediate",10001,"18-MAY-2014","18-MAY-2014","USD",,,"",117060,"USD",117060,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176482,"01-JUN-2014",21,1969,"81001","N","","","Immediate",10001,"01-JUN-2014","01-JUN-2014","USD",,,"",17500,"USD",17500,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
176521,"04-JUN-2014",6,7,"ATT070307","N","","","30 Net (terms date + 30)",10002,"02-JUN-2014","02-JUN-2014","USD",,,"",49180,"USD",49180,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176907,"11-JUN-2014",21,1969,"1777219","N","","","Immediate",10001,"11-JUN-2014","11-JUN-2014","USD",,,"",17900,"USD",17900,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
176883,"11-JUN-2014",6,7,"ATT071007","N","","","30 Net (terms date + 30)",10002,"09-JUN-2014","09-JUN-2014","USD",,,"",49180,"USD",49180,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176884,"11-JUN-2014",21,1969,"AND071007","N","","","30 Net (terms date + 30)",10002,"09-JUN-2014","09-JUN-2014","USD",,,"",84400,"USD",84400,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
177907,"27-JUN-2014",415,1087,"ERS-8275-134768","N","Receipt Invoice automatically created on 27-JUN-07","","45 Net (terms date + 45)",10003,"27-JUN-2014","27-JUN-2014","USD",27/JUN/07,1,"",88200,"USD",88200,"ERS","STANDARD","ERS","N","","STANDARD","27-JUN-2014 00:00"
178190,"04-JUL-2014",4,4,"UPS070507","N","","","Immediate",10001,"04-JUL-2014","04-JUL-2014","USD",,,"",48430,"USD",48430,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
178195,"04-JUL-2014",21,1969,"AND070507","N","","","30 Net (terms date + 30)",10002,"04-JUL-2014","04-JUL-2014","USD",,,"",94390,"USD",94390,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
178446,"09-JUL-2014",557,1233,"ERS-8281-135335","N","Receipt Invoice automatically created on 09-JUL-07","","45 Net (terms date + 45)",10003,"09-JUL-2014","09-JUL-2014","USD",09/JUL/07,1,"",2520,"USD",2520,"ERS","STANDARD","ERS","N","","STANDARD","09-JUL-2014 00:00"
178748,"12-JUL-2014",21,1969,"5100212","N","","","Immediate",10001,"12-JUL-2014","12-JUL-2014","USD",,,"",13000,"USD",13000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
179247,"30-JUL-2014",9,12,"OSI072607","N","","","Immediate",10001,"25-JUL-2014","25-JUL-2014","USD",,,"",23070,"USD",23070,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
179066,"20-JUL-2014",4,4,"UPS071907","N","","","Immediate",10001,"18-JUL-2014","18-JUL-2014","USD",,,"",48430,"USD",48430,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
179244,"30-JUL-2014",578,1275,"ERS-8289-136113","N","Receipt Invoice automatically created on 30-JUL-07","","45 Net (terms date + 45)",10003,"30-JUL-2014","30-JUL-2014","USD",30/JUL/07,1,"",312000,"USD",312000,"ERS","STANDARD","ERS","N","","SIZZLE","30-JUL-2014 00:00"
180241,"09-AUG-2014",1078,2651,"ERS-8300-136882","N","Receipt Invoice automatically created on 09-AUG-07","","45 Net (terms date + 45)",10003,"09-AUG-2014","09-AUG-2014","GBP",09/AUG/07,1.87265917602996254681647940074906367041,"Corporate",1086,"GBP",2033.71,"ERS","STANDARD","ERS","N","","STANDARD","09-AUG-2014 00:00"
180923,"24-AUG-2014",3,2036,"ERS-8318-137534","N","Receipt Invoice automatically created on 24-AUG-07","","45 Net (terms date + 45)",10003,"24-AUG-2014","24-AUG-2014","USD",24/AUG/07,1,"",52195,"USD",52195,"ERS","STANDARD","ERS","N","","SIZZLE","24-AUG-2014 00:00"
180598,"16-AUG-2014",145,255,"5728RR","N","","","45 Net (terms date + 45)",10003,"16-AUG-2014","16-AUG-2014","USD",,,"",1000,"USD",1000,"MANUAL INVOICE ENTRY","RETAINAGE RELEASE","MANUAL INVOICE ENTRY","N","","STANDARD",""
181022,"27-AUG-2014",22,1971,"CSI082607","N","","","Immediate",10001,"25-AUG-2014","25-AUG-2014","USD",,,"",3720,"USD",3720,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
181023,"27-AUG-2014",6,7,"ATT082607","N","","","30 Net (terms date + 30)",10002,"25-AUG-2014","25-AUG-2014","USD",,,"",53250,"USD",53250,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
180720,"21-AUG-2014",22,2035,"ERS-8316-137382","N","Receipt Invoice automatically created on 21-AUG-07","","4/10, 3/20, 2/30 Net  60",10009,"21-AUG-2014","21-AUG-2014","USD",21/AUG/07,1,"",13600,"USD",13600,"ERS","STANDARD","ERS","N","","STANDARD","21-AUG-2014 00:00"
181208,"04-SEP-2014",21,1969,"20018345","N","","","Immediate",10001,"04-SEP-2014","04-SEP-2014","USD",,,"",17000,"USD",17000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
180726,"21-AUG-2014",6,7,"ATT081907","N","","","30 Net (terms date + 30)",10002,"18-AUG-2014","18-AUG-2014","USD",,,"",53250,"USD",53250,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
181672,"10-SEP-2014",9,12,"ERS-8323-138081","N","Receipt Invoice automatically created on 10-SEP-07","","30 Net (terms date + 30)",10002,"10-SEP-2014","10-SEP-2014","USD",10/SEP/07,1,"",841,"USD",841,"ERS","STANDARD","ERS","N","","STANDARD","10-SEP-2014 00:00"
181958,"18-SEP-2014",9,12,"OSI091207","N","","","Immediate",10001,"11-SEP-2014","11-SEP-2014","USD",,,"",22230,"USD",22230,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
182277,"21-SEP-2014",537,1193,"ERS-8335-138638","N","Receipt Invoice automatically created on 21-SEP-07","","45 Net (terms date + 45)",10003,"21-SEP-2014","21-SEP-2014","USD",21/SEP/07,1,"",428,"USD",428,"ERS","STANDARD","ERS","N","","STANDARD","21-SEP-2014 00:00"
182690,"04-OCT-2014",209,330,"BMI100507","N","","","Immediate",10001,"04-OCT-2014","04-OCT-2014","USD",,,"",130440,"USD",130440,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
182693,"04-OCT-2014",6,7,"ATT100507","N","","","30 Net (terms date + 30)",10002,"04-OCT-2014","04-OCT-2014","USD",,,"",58930,"USD",58930,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
182935,"08-OCT-2014",21,1969,"81102","N","","","Immediate",10001,"08-OCT-2014","08-OCT-2014","USD",,,"",14500,"USD",14500,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
183188,"11-OCT-2014",4,4,"UPS101207","N","","","Immediate",10001,"11-OCT-2014","11-OCT-2014","USD",,,"",51890,"USD",51890,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
182896,"08-OCT-2014",1178,2854,"23-SEP-2007","N","","","2/10 NET 30",10014,"23-SEP-2014","23-SEP-2014","USD",,,"",2199,"USD",2199,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
183918,"19-OCT-2014",557,1233,"ERS-8353-140239","N","Receipt Invoice automatically created on 19-OCT-07","","45 Net (terms date + 45)",10003,"19-OCT-2014","19-OCT-2014","USD",19/OCT/07,1,"",495,"USD",495,"ERS","STANDARD","ERS","N","","STANDARD","19-OCT-2014 00:00"
185014,"29-OCT-2014",415,1087,"ERS-8361-141298","N","Receipt Invoice automatically created on 29-OCT-07","","45 Net (terms date + 45)",10003,"29-OCT-2014","29-OCT-2014","USD",29/OCT/07,1,"",71100,"USD",71100,"ERS","STANDARD","ERS","N","","STANDARD","29-OCT-2014 00:00"
188516,"13-NOV-2014",557,1233,"ERS-8372-143337","N","Receipt Invoice automatically created on 13-NOV-07","","45 Net (terms date + 45)",10003,"13-NOV-2014","13-NOV-2014","USD",13/NOV/07,1,"",97500,"USD",97500,"ERS","STANDARD","ERS","N","","STANDARD","13-NOV-2014 00:00"
188520,"13-NOV-2014",9,12,"OSI111407","N","","","Immediate",10001,"13-NOV-2014","13-NOV-2014","USD",,,"",22180,"USD",22180,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
188524,"13-NOV-2014",578,1275,"Cr- 5392","N","Double invoiced","","45 Net (terms date + 45)",10003,"31-AUG-2013","31-AUG-2013","USD",,,"",-930800,"USD",-930800,"EXTERNAL","CREDIT","EXTERNAL","N","","SIZZLE",""
188525,"13-NOV-2014",3,2036,"Cr- 5393","N","Double invoiced","","45 Net (terms date + 45)",10003,"31-AUG-2013","31-AUG-2013","USD",,,"",-52195,"USD",-52195,"EXTERNAL","CREDIT","EXTERNAL","N","","SIZZLE",""
188526,"13-NOV-2014",5,2034,"Cr- 5396","N","Double invoiced","","15 Net (terms date + 15)",10013,"31-AUG-2013","31-AUG-2013","USD",,,"",-23030,"USD",-23030,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
189285,"19-NOV-2014",209,330,"BMI111807","N","","","Immediate",10001,"17-NOV-2014","17-NOV-2014","USD",,,"",117030,"USD",117030,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
189705,"21-NOV-2014",22,2035,"ERS-8379-144388","N","Receipt Invoice automatically created on 21-NOV-07","","4/10, 3/20, 2/30 Net  60",10009,"21-NOV-2014","21-NOV-2014","USD",21/NOV/07,1,"",4450,"USD",4450,"ERS","STANDARD","ERS","N","","STANDARD","21-NOV-2014 00:00"
189282,"19-NOV-2014",5,2034,"ERS-8375-144022","N","Receipt Invoice automatically created on 19-NOV-07","","15 Net (terms date + 15)",10013,"19-NOV-2014","19-NOV-2014","USD",19/NOV/07,1,"",23030,"USD",23030,"ERS","STANDARD","ERS","N","","STANDARD","19-NOV-2014 00:00"
189504,"20-NOV-2014",578,1275,"ERS-8377-144227","N","Receipt Invoice automatically created on 20-NOV-07","","45 Net (terms date + 45)",10003,"20-NOV-2014","20-NOV-2014","USD",20/NOV/07,1,"",202800,"USD",202800,"ERS","STANDARD","ERS","N","","SIZZLE","20-NOV-2014 00:00"
190212,"26-NOV-2014",22,2035,"ERS-8380-144735","N","Receipt Invoice automatically created on 26-NOV-07","","4/10, 3/20, 2/30 Net  60",10009,"26-NOV-2014","26-NOV-2014","USD",26/NOV/07,1,"",2150,"USD",2150,"ERS","STANDARD","ERS","N","","STANDARD","26-NOV-2014 00:00"
191399,"10-DEC-2014",1718,4081,"ERS-07-DEC-07-145699","N","Receipt Invoice automatically created on 07-DEC-07","","45 Net (terms date + 45)",10003,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",79687.5,"USD",79687.5,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
191334,"07-DEC-2014",21,41,"ERS-12064-145634","N","Receipt Invoice automatically created on 01-OCT-06","","45 Net (terms date + 45)",10003,"01-OCT-2013","01-OCT-2013","USD",01/OCT/06,1,"",1506850,"USD",1506850,"ERS","STANDARD","ERS","N","","STANDARD","01-OCT-2013 00:00"
191337,"07-DEC-2014",21,41,"ERS-12067-145637","N","Receipt Invoice automatically created on 01-AUG-06","","45 Net (terms date + 45)",10003,"01-AUG-2013","01-AUG-2013","USD",01/AUG/06,1,"",1506850,"USD",1506850,"ERS","STANDARD","ERS","N","","STANDARD","01-AUG-2013 00:00"
191395,"10-DEC-2014",21,41,"ERS-23633-145695","N","Receipt Invoice automatically created on 07-DEC-07","","Immediate",10001,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",22637.3,"USD",22637.3,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
