RECORD_TYPE:INVOICES,INVOICE_ID,CREATION_DATE,SUPPLIER_ID,SUPPLIER_SITE_ID,INVOICE_NUMBER,CANCEL_FLAG,DESCRIPTION,DOCUMENT_TYPE,PAY_TERMS,PAYMENT_TERMS_ID,PAYMENT_DUE_DATE,INVOICE_DATE,CURRENCY_CODE,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,INVOICE_CURRENCY_AMOUNT,PAY_CURRENCY_CODE,INVOICE_AMOUNT,CREATION_METHOD,INVOICE_TYPE,INVOICE_SUB_TYPE,APPROVAL_REQUIRED,PAYMENT_TYPE,PAY_GROUP,INVOICE_RECEIVED_DATE
INVOICES,165173,27-Nov-13,578,1275,ERS-8135-124681,N,Receipt Invoice automatically created on 27-NOV-06,,45 Net (terms date + 45),10003,27-Nov-13,27-Nov-13,USD,27-Nov-06,1,,304200,USD,304200,ERS,STANDARD,ERS,N,,SIZZLE,27/11/13 0:00
INVOICES,165833,1-Dec-13,147,259,ERS-8140-124925,N,Receipt Invoice automatically created on 01-DEC-06,,45 Net (terms date + 45),10003,1-Dec-13,1-Dec-13,USD,1-Dec-06,1,,8000,USD,8000,ERS,STANDARD,ERS,N,,STANDARD,1/12/13 0:00
INVOICES,166271,6-Dec-13,9,12,ERS-8143-125133,N,Receipt Invoice automatically created on 06-DEC-06,,30 Net (terms date + 30),10002,6-Dec-13,6-Dec-13,USD,6-Dec-06,1,,828,USD,828,ERS,STANDARD,ERS,N,,STANDARD,6/12/13 0:00
INVOICES,167181,13-Dec-13,4,4,UPS091906,N,,,Immediate,10001,19-Sep-13,19-Sep-13,USD,,,,54690,USD,54690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167203,13-Dec-13,9,12,OSI101906,N,,,Immediate,10001,19-Oct-13,19-Oct-13,USD,,,,24130,USD,24130,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167210,13-Dec-13,209,330,BMI102606,N,,,Immediate,10001,26-Oct-13,26-Oct-13,USD,,,,127370,USD,127370,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167171,13-Dec-13,21,1969,AND091206,N,,,30 Net (terms date + 30),10002,12-Sep-13,12-Sep-13,USD,,,,106590,USD,106590,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167187,13-Dec-13,21,1969,CMAND0906,N,,,30 Net (terms date + 30),10002,27-Sep-13,27-Sep-13,USD,,,,-8908,USD,-8908,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167205,13-Dec-13,22,1971,CSI101906,N,,,Immediate,10001,19-Oct-13,19-Oct-13,USD,,,,4020,USD,4020,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168305,10-Jan-14,537,1193,ERS-8157-126544,N,Receipt Invoice automatically created on 10-JAN-07,,45 Net (terms date + 45),10003,10-Jan-14,10-Jan-14,USD,10-Jan-07,1,,428,USD,428,ERS,STANDARD,ERS,N,,STANDARD,10/01/14 0:00
INVOICES,168554,11-Jan-14,4,4,UPS121906,N,,,Immediate,10001,19-Dec-13,19-Dec-13,USD,,,,49730,USD,49730,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168556,11-Jan-14,209,330,BMI121906,N,,,Immediate,10001,19-Dec-13,19-Dec-13,USD,,,,125030,USD,125030,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168550,11-Jan-14,3,2036,ERS-8166-126751,N,Receipt Invoice automatically created on 11-JAN-07,,45 Net (terms date + 45),10003,11-Jan-14,11-Jan-14,USD,11-Jan-07,1,,55042,USD,55042,ERS,STANDARD,ERS,N,,SIZZLE,11/01/14 0:00
INVOICES,168551,11-Jan-14,578,1275,ERS-8167-126752,N,Receipt Invoice automatically created on 11-JAN-07,,45 Net (terms date + 45),10003,11-Jan-14,11-Jan-14,USD,11-Jan-07,1,,1055600,USD,1055600,ERS,STANDARD,ERS,N,,SIZZLE,11/01/14 0:00
INVOICES,168559,11-Jan-14,9,12,OSI122606,N,,,Immediate,10001,26-Dec-13,26-Dec-13,USD,,,,23690,USD,23690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168560,11-Jan-14,22,1971,CSI121906,N,,,Immediate,10001,19-Dec-13,19-Dec-13,USD,,,,3940,USD,3940,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,223097,8-Oct-15,4,4,OPS200839364,N,,,Immediate,10001,8-Oct-15,8-Oct-15,USD,,,,62951.7,USD,62951.7,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168575,11-Jan-14,22,1971,CMCSI1206,N,,,Immediate,10001,23-Dec-13,23-Dec-13,USD,,,,-362,USD,-362,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,168576,11-Jan-14,6,7,CMATT1206,N,,,30 Net (terms date + 30),10002,25-Dec-13,25-Dec-13,USD,,,,-5191,USD,-5191,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,168577,11-Jan-14,21,1969,CMAND1206,N,,,30 Net (terms date + 30),10002,27-Dec-13,27-Dec-13,USD,,,,-8908,USD,-8908,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,168581,11-Jan-14,209,330,BMI011207,N,,,Immediate,10001,11-Jan-14,11-Jan-14,USD,,,,117880,USD,117880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,169388,24-Jan-14,11,15,ERS-12046-127556,N,Receipt Invoice automatically created on 24-JAN-07,,2/10 Net 45,10007,24-Jan-14,24-Jan-14,USD,24-Jan-07,1,,83000,USD,83000,ERS,STANDARD,ERS,N,,EDI,24/01/14 0:00
INVOICES,170074,5-Feb-14,415,1087,ERS-8186-128147,N,Receipt Invoice automatically created on 05-FEB-07,,45 Net (terms date + 45),10003,5-Feb-14,5-Feb-14,USD,5-Feb-07,1,,1102400,USD,1102400,ERS,STANDARD,ERS,N,,STANDARD,5/02/14 0:00
INVOICES,170558,12-Feb-14,557,1233,ERS-8194-128609,N,Receipt Invoice automatically created on 12-FEB-07,,45 Net (terms date + 45),10003,12-Feb-14,12-Feb-14,USD,12-Feb-07,1,,476,USD,476,ERS,STANDARD,ERS,N,,STANDARD,12/02/14 0:00
INVOICES,171349,19-Feb-14,22,1971,CSI021807,N,,,Immediate,10001,17-Feb-14,17-Feb-14,USD,,,,3640,USD,3640,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171137,16-Feb-14,4,4,UPS012607,N,,,Immediate,10001,25-Jan-14,25-Jan-14,USD,,,,46890,USD,46890,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171140,16-Feb-14,209,330,BMI012607,N,,,Immediate,10001,25-Jan-14,25-Jan-14,USD,,,,117880,USD,117880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171144,16-Feb-14,22,1971,CSI012607,N,,,Immediate,10001,25-Jan-14,25-Jan-14,USD,,,,3720,USD,3720,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171151,16-Feb-14,209,330,BMI020407,N,,,Immediate,10001,3-Feb-14,3-Feb-14,USD,,,,115480,USD,115480,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171706,28-Feb-14,209,330,BMI022507,N,,,Immediate,10001,24-Feb-14,24-Feb-14,USD,,,,115480,USD,115480,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,172589,16-Mar-14,147,2033,ERS-8210-129772,N,Receipt Invoice automatically created on 16-MAR-07,,45 Net (terms date + 45),10003,16-Mar-14,16-Mar-14,USD,16-Mar-07,1,,258000,USD,258000,ERS,STANDARD,ERS,N,,SIZZLE,16/03/14 0:00
INVOICES,172467,6-Mar-14,21,41,ERS-5035-129687,N,Receipt Invoice automatically created on 06-MAR-07,,2/10 NET 30,10014,6-Mar-14,6-Mar-14,USD,6-Mar-07,1,,1232.5,USD,1232.5,ERS,STANDARD,ERS,N,,STANDARD,6/03/14 0:00
INVOICES,172433,2-Mar-14,415,1087,ERS-8208-129651,N,Receipt Invoice automatically created on 02-MAR-07,,45 Net (terms date + 45),10003,2-Mar-14,2-Mar-14,USD,2-Mar-07,1,,110400,USD,110400,ERS,STANDARD,ERS,N,,STANDARD,2/03/14 0:00
INVOICES,173116,23-Mar-14,415,1087,ERS-8218-130210,N,Receipt Invoice automatically created on 23-MAR-07,,45 Net (terms date + 45),10003,23-Mar-14,23-Mar-14,USD,23-Mar-07,1,,168300,USD,168300,ERS,STANDARD,ERS,N,,STANDARD,23/03/14 0:00
INVOICES,173537,4-Apr-14,22,1971,CSI040507,N,,,Immediate,10001,4-Apr-14,4-Apr-14,USD,,,,3950,USD,3950,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,173534,4-Apr-14,4,4,UPS040507,N,,,Immediate,10001,4-Apr-14,4-Apr-14,USD,,,,49780,USD,49780,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,174049,13-Apr-14,557,1233,ERS-8231-131112,N,Receipt Invoice automatically created on 13-APR-07,,45 Net (terms date + 45),10003,13-Apr-14,13-Apr-14,USD,13-Apr-07,1,,497,USD,497,ERS,STANDARD,ERS,N,,STANDARD,13/04/14 0:00
INVOICES,174055,13-Apr-14,22,1971,CSI041207,N,,,Immediate,10001,13-Apr-14,13-Apr-14,USD,,,,3950,USD,3950,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,174195,17-Apr-14,578,1275,ERS-8235-131214,N,Receipt Invoice automatically created on 17-APR-07,,45 Net (terms date + 45),10003,17-Apr-14,17-Apr-14,USD,17-Apr-07,1,,1066000,USD,1066000,ERS,STANDARD,ERS,N,,SIZZLE,17/04/14 0:00
INVOICES,174379,18-Apr-14,21,41,ERS-5036-131332,N,Receipt Invoice automatically created on 18-APR-07,,2/10 NET 30,10014,18-Apr-14,18-Apr-14,USD,18-Apr-07,1,,1330,USD,1330,ERS,STANDARD,ERS,N,,STANDARD,18/04/14 0:00
INVOICES,174805,1-May-14,21,1969,550112,N,,,Immediate,10001,1-May-14,1-May-14,USD,,,,20000,USD,20000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,175169,7-May-14,21,1969,400167,N,,,Immediate,10001,7-May-14,7-May-14,USD,,,,19000,USD,19000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,175040,4-May-14,4,4,UPS050507,N,,,Immediate,10001,4-May-14,4-May-14,USD,,,,46560,USD,46560,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,175044,4-May-14,6,7,ATT050507,N,,,30 Net (terms date + 30),10002,4-May-14,4-May-14,USD,,,,52880,USD,52880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,175189,8-May-14,147,2033,ERS-8246-132176,N,Receipt Invoice automatically created on 08-MAY-07,,45 Net (terms date + 45),10003,8-May-14,8-May-14,USD,8-May-07,1,,33884,USD,33884,ERS,STANDARD,ERS,N,,SIZZLE,8/05/14 0:00
INVOICES,175353,10-May-14,9,12,ERS-8249-132342,N,Receipt Invoice automatically created on 10-MAY-07,,30 Net (terms date + 30),10002,10-May-14,10-May-14,USD,10-May-07,1,,852,USD,852,ERS,STANDARD,ERS,N,,STANDARD,10/05/14 0:00
INVOICES,175629,15-May-14,557,1233,ERS-8251-132650,N,Receipt Invoice automatically created on 15-MAY-07,,45 Net (terms date + 45),10003,15-May-14,15-May-14,USD,15-May-07,1,,472,USD,472,ERS,STANDARD,ERS,N,,STANDARD,15/05/14 0:00
INVOICES,175837,18-May-14,209,330,BMI051907,N,,,Immediate,10001,18-May-14,18-May-14,USD,,,,117060,USD,117060,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176482,1-Jun-14,21,1969,81001,N,,,Immediate,10001,1-Jun-14,1-Jun-14,USD,,,,17500,USD,17500,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,176521,4-Jun-14,6,7,ATT070307,N,,,30 Net (terms date + 30),10002,2-Jun-14,2-Jun-14,USD,,,,49180,USD,49180,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176907,11-Jun-14,21,1969,1777219,N,,,Immediate,10001,11-Jun-14,11-Jun-14,USD,,,,17900,USD,17900,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,176883,11-Jun-14,6,7,ATT071007,N,,,30 Net (terms date + 30),10002,9-Jun-14,9-Jun-14,USD,,,,49180,USD,49180,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176884,11-Jun-14,21,1969,AND071007,N,,,30 Net (terms date + 30),10002,9-Jun-14,9-Jun-14,USD,,,,84400,USD,84400,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,177907,27-Jun-14,415,1087,ERS-8275-134768,N,Receipt Invoice automatically created on 27-JUN-07,,45 Net (terms date + 45),10003,27-Jun-14,27-Jun-14,USD,27-Jun-07,1,,88200,USD,88200,ERS,STANDARD,ERS,N,,STANDARD,27/06/14 0:00
INVOICES,178190,4-Jul-14,4,4,UPS070507,N,,,Immediate,10001,4-Jul-14,4-Jul-14,USD,,,,48430,USD,48430,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,178195,4-Jul-14,21,1969,AND070507,N,,,30 Net (terms date + 30),10002,4-Jul-14,4-Jul-14,USD,,,,94390,USD,94390,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,178446,9-Jul-14,557,1233,ERS-8281-135335,N,Receipt Invoice automatically created on 09-JUL-07,,45 Net (terms date + 45),10003,9-Jul-14,9-Jul-14,USD,9-Jul-07,1,,2520,USD,2520,ERS,STANDARD,ERS,N,,STANDARD,9/07/14 0:00
INVOICES,178748,12-Jul-14,21,1969,5100212,N,,,Immediate,10001,12-Jul-14,12-Jul-14,USD,,,,13000,USD,13000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,179247,30-Jul-14,9,12,OSI072607,N,,,Immediate,10001,25-Jul-14,25-Jul-14,USD,,,,23070,USD,23070,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,179066,20-Jul-14,4,4,UPS071907,N,,,Immediate,10001,18-Jul-14,18-Jul-14,USD,,,,48430,USD,48430,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,179244,30-Jul-14,578,1275,ERS-8289-136113,N,Receipt Invoice automatically created on 30-JUL-07,,45 Net (terms date + 45),10003,30-Jul-14,30-Jul-14,USD,30-Jul-07,1,,312000,USD,312000,ERS,STANDARD,ERS,N,,SIZZLE,30/07/14 0:00
INVOICES,180241,9-Aug-14,1078,2651,ERS-8300-136882,N,Receipt Invoice automatically created on 09-AUG-07,,45 Net (terms date + 45),10003,9-Aug-14,9-Aug-14,GBP,9-Aug-07,1.872659176,Corporate,1086,GBP,2033.71,ERS,STANDARD,ERS,N,,STANDARD,9/08/14 0:00
INVOICES,180923,24-Aug-14,3,2036,ERS-8318-137534,N,Receipt Invoice automatically created on 24-AUG-07,,45 Net (terms date + 45),10003,24-Aug-14,24-Aug-14,USD,24-Aug-07,1,,52195,USD,52195,ERS,STANDARD,ERS,N,,SIZZLE,24/08/14 0:00
INVOICES,180598,16-Aug-14,145,255,5728RR,N,,,45 Net (terms date + 45),10003,16-Aug-14,16-Aug-14,USD,,,,1000,USD,1000,MANUAL INVOICE ENTRY,RETAINAGE RELEASE,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,181022,27-Aug-14,22,1971,CSI082607,N,,,Immediate,10001,25-Aug-14,25-Aug-14,USD,,,,3720,USD,3720,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,181023,27-Aug-14,6,7,ATT082607,N,,,30 Net (terms date + 30),10002,25-Aug-14,25-Aug-14,USD,,,,53250,USD,53250,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,180720,21-Aug-14,22,2035,ERS-8316-137382,N,Receipt Invoice automatically created on 21-AUG-07,,"4/10, 3/20, 2/30 Net  60",10009,21-Aug-14,21-Aug-14,USD,21-Aug-07,1,,13600,USD,13600,ERS,STANDARD,ERS,N,,STANDARD,21/08/14 0:00
INVOICES,181208,4-Sep-14,21,1969,20018345,N,,,Immediate,10001,4-Sep-14,4-Sep-14,USD,,,,17000,USD,17000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,180726,21-Aug-14,6,7,ATT081907,N,,,30 Net (terms date + 30),10002,18-Aug-14,18-Aug-14,USD,,,,53250,USD,53250,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,181672,10-Sep-14,9,12,ERS-8323-138081,N,Receipt Invoice automatically created on 10-SEP-07,,30 Net (terms date + 30),10002,10-Sep-14,10-Sep-14,USD,10-Sep-07,1,,841,USD,841,ERS,STANDARD,ERS,N,,STANDARD,10/09/14 0:00
INVOICES,181958,18-Sep-14,9,12,OSI091207,N,,,Immediate,10001,11-Sep-14,11-Sep-14,USD,,,,22230,USD,22230,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,182277,21-Sep-14,537,1193,ERS-8335-138638,N,Receipt Invoice automatically created on 21-SEP-07,,45 Net (terms date + 45),10003,21-Sep-14,21-Sep-14,USD,21-Sep-07,1,,428,USD,428,ERS,STANDARD,ERS,N,,STANDARD,21/09/14 0:00
INVOICES,182690,4-Oct-14,209,330,BMI100507,N,,,Immediate,10001,4-Oct-14,4-Oct-14,USD,,,,130440,USD,130440,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,182693,4-Oct-14,6,7,ATT100507,N,,,30 Net (terms date + 30),10002,4-Oct-14,4-Oct-14,USD,,,,58930,USD,58930,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,182935,8-Oct-14,21,1969,81102,N,,,Immediate,10001,8-Oct-14,8-Oct-14,USD,,,,14500,USD,14500,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,183188,11-Oct-14,4,4,UPS101207,N,,,Immediate,10001,11-Oct-14,11-Oct-14,USD,,,,51890,USD,51890,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,182896,8-Oct-14,1178,2854,23-Sep-07,N,,,2/10 NET 30,10014,23-Sep-14,23-Sep-14,USD,,,,2199,USD,2199,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,183918,19-Oct-14,557,1233,ERS-8353-140239,N,Receipt Invoice automatically created on 19-OCT-07,,45 Net (terms date + 45),10003,19-Oct-14,19-Oct-14,USD,19-Oct-07,1,,495,USD,495,ERS,STANDARD,ERS,N,,STANDARD,19/10/14 0:00
INVOICES,185014,29-Oct-14,415,1087,ERS-8361-141298,N,Receipt Invoice automatically created on 29-OCT-07,,45 Net (terms date + 45),10003,29-Oct-14,29-Oct-14,USD,29-Oct-07,1,,71100,USD,71100,ERS,STANDARD,ERS,N,,STANDARD,29/10/14 0:00
INVOICES,188516,13-Nov-14,557,1233,ERS-8372-143337,N,Receipt Invoice automatically created on 13-NOV-07,,45 Net (terms date + 45),10003,13-Nov-14,13-Nov-14,USD,13-Nov-07,1,,97500,USD,97500,ERS,STANDARD,ERS,N,,STANDARD,13/11/14 0:00
INVOICES,188520,13-Nov-14,9,12,OSI111407,N,,,Immediate,10001,13-Nov-14,13-Nov-14,USD,,,,22180,USD,22180,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,188524,13-Nov-14,578,1275,Cr- 5392,N,Double invoiced,,45 Net (terms date + 45),10003,31-Aug-13,31-Aug-13,USD,,,,-930800,USD,-930800,EXTERNAL,CREDIT,EXTERNAL,N,,SIZZLE,
INVOICES,188525,13-Nov-14,3,2036,Cr- 5393,N,Double invoiced,,45 Net (terms date + 45),10003,31-Aug-13,31-Aug-13,USD,,,,-52195,USD,-52195,EXTERNAL,CREDIT,EXTERNAL,N,,SIZZLE,
INVOICES,188526,13-Nov-14,5,2034,Cr- 5396,N,Double invoiced,,15 Net (terms date + 15),10013,31-Aug-13,31-Aug-13,USD,,,,-23030,USD,-23030,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,189285,19-Nov-14,209,330,BMI111807,N,,,Immediate,10001,17-Nov-14,17-Nov-14,USD,,,,117030,USD,117030,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,189705,21-Nov-14,22,2035,ERS-8379-144388,N,Receipt Invoice automatically created on 21-NOV-07,,"4/10, 3/20, 2/30 Net  60",10009,21-Nov-14,21-Nov-14,USD,21-Nov-07,1,,4450,USD,4450,ERS,STANDARD,ERS,N,,STANDARD,21/11/14 0:00
INVOICES,189282,19-Nov-14,5,2034,ERS-8375-144022,N,Receipt Invoice automatically created on 19-NOV-07,,15 Net (terms date + 15),10013,19-Nov-14,19-Nov-14,USD,19-Nov-07,1,,23030,USD,23030,ERS,STANDARD,ERS,N,,STANDARD,19/11/14 0:00
INVOICES,189504,20-Nov-14,578,1275,ERS-8377-144227,N,Receipt Invoice automatically created on 20-NOV-07,,45 Net (terms date + 45),10003,20-Nov-14,20-Nov-14,USD,20-Nov-07,1,,202800,USD,202800,ERS,STANDARD,ERS,N,,SIZZLE,20/11/14 0:00
INVOICES,190212,26-Nov-14,22,2035,ERS-8380-144735,N,Receipt Invoice automatically created on 26-NOV-07,,"4/10, 3/20, 2/30 Net  60",10009,26-Nov-14,26-Nov-14,USD,26-Nov-07,1,,2150,USD,2150,ERS,STANDARD,ERS,N,,STANDARD,26/11/14 0:00
INVOICES,191399,10-Dec-14,1718,4081,ERS-07-DEC-07-145699,N,Receipt Invoice automatically created on 07-DEC-07,,45 Net (terms date + 45),10003,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,79687.5,USD,79687.5,ERS,STANDARD,ERS,N,,STANDARD,7/12/14 0:00
INVOICES,191334,7-Dec-14,21,41,ERS-12064-145634,N,Receipt Invoice automatically created on 01-OCT-06,,45 Net (terms date + 45),10003,1-Oct-13,1-Oct-13,USD,1-Oct-06,1,,1506850,USD,1506850,ERS,STANDARD,ERS,N,,STANDARD,1/10/13 0:00
INVOICES,191337,7-Dec-14,21,41,ERS-12067-145637,N,Receipt Invoice automatically created on 01-AUG-06,,45 Net (terms date + 45),10003,1-Aug-13,1-Aug-13,USD,1-Aug-06,1,,1506850,USD,1506850,ERS,STANDARD,ERS,N,,STANDARD,1/08/13 0:00
INVOICES,191395,10-Dec-14,21,41,ERS-23633-145695,N,Receipt Invoice automatically created on 07-DEC-07,,Immediate,10001,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,22637.3,USD,22637.3,ERS,STANDARD,ERS,N,,STANDARD,7/12/14 0:00
INVOICES,191397,10-Dec-14,11,15,ERS-23635-145697,N,Receipt Invoice automatically created on 07-DEC-07,,2/10 Net 45,10007,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,4156,USD,4156,ERS,STANDARD,ERS,N,,EDI,7/12/14 0:00
INVOICES,191346,7-Dec-14,21,41,ERS-12077-145646,N,Receipt Invoice automatically created on 01-AUG-07,,45 Net (terms date + 45),10003,1-Aug-14,1-Aug-14,USD,1-Aug-07,1,,1506850,USD,1506850,ERS,STANDARD,ERS,N,,STANDARD,1/08/14 0:00
INVOICES,191425,11-Dec-14,21,41,ERS-23648-145725,N,Receipt Invoice automatically created on 07-DEC-07,,Immediate,10001,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,44747.65,USD,44747.65,ERS,STANDARD,ERS,N,,STANDARD,7/12/14 0:00
INVOICES,191368,7-Dec-14,147,259,ERS-12098-145668,N,Receipt Invoice automatically created on 01-DEC-07,,45 Net (terms date + 45),10003,1-Dec-14,1-Dec-14,USD,1-Dec-07,1,,396165,USD,396165,ERS,STANDARD,ERS,N,,STANDARD,1/12/14 0:00
INVOICES,191369,7-Dec-14,557,1233,ERS-8389-145669,N,Receipt Invoice automatically created on 07-SEP-06,,45 Net (terms date + 45),10003,7-Sep-13,7-Sep-13,USD,7-Sep-06,1,,3125,USD,3125,ERS,STANDARD,ERS,N,,STANDARD,7/09/13 0:00
INVOICES,191415,10-Dec-14,21,41,ERS-23638-145715,N,Receipt Invoice automatically created on 07-DEC-07,,Immediate,10001,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,13954.5,USD,13954.5,ERS,STANDARD,ERS,N,,STANDARD,7/12/14 0:00
INVOICES,191363,7-Dec-14,147,259,ERS-12093-145663,N,Receipt Invoice automatically created on 01-JUL-07,,45 Net (terms date + 45),10003,1-Jul-14,1-Jul-14,USD,1-Jul-07,1,,396165,USD,396165,ERS,STANDARD,ERS,N,,STANDARD,1/07/14 0:00
INVOICES,191364,7-Dec-14,147,259,ERS-12094-145664,N,Receipt Invoice automatically created on 01-AUG-07,,45 Net (terms date + 45),10003,1-Aug-14,1-Aug-14,USD,1-Aug-07,1,,396165,USD,396165,ERS,STANDARD,ERS,N,,STANDARD,1/08/14 0:00
INVOICES,191374,7-Dec-14,1718,4081,ERS-01-AUG-06-145674,N,Receipt Invoice automatically created on 01-AUG-06,,45 Net (terms date + 45),10003,1-Aug-13,1-Aug-13,USD,1-Aug-06,1,,4219560,USD,4219560,ERS,STANDARD,ERS,N,,STANDARD,1/08/13 0:00
INVOICES,191386,7-Dec-14,1718,4081,ERS-01-NOV-07-145687,N,Receipt Invoice automatically created on 01-NOV-07,,45 Net (terms date + 45),10003,1-Nov-14,1-Nov-14,USD,1-Nov-07,1,,4219560,USD,4219560,ERS,STANDARD,ERS,N,,STANDARD,1/11/14 0:00
INVOICES,191461,13-Dec-14,11,15,ERS-23667-145761,N,Receipt Invoice automatically created on 07-DEC-07,,2/10 Net 45,10007,7-Dec-14,7-Dec-14,USD,7-Dec-07,1,,831.2,USD,831.2,ERS,STANDARD,ERS,N,,EDI,7/12/14 0:00
INVOICES,191321,7-Dec-14,11,15,ERS-12051-145621,N,Receipt Invoice automatically created on 01-SEP-06,,45 Net (terms date + 45),10003,1-Sep-13,1-Sep-13,USD,1-Sep-06,1,,798720,USD,798720,ERS,STANDARD,ERS,N,,EDI,1/09/13 0:00
INVOICES,193370,26-Dec-14,5,2034,ERS-8397-147426,N,Receipt Invoice automatically created on 19-DEC-07,,15 Net (terms date + 15),10013,19-Dec-14,19-Dec-14,USD,19-Dec-07,1,,20580,USD,20580,ERS,STANDARD,ERS,N,,STANDARD,19/12/14 0:00
INVOICES,193384,26-Dec-14,22,1971,CSI121907,N,,,Immediate,10001,18-Dec-14,18-Dec-14,USD,,,,3310,USD,3310,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,193385,26-Dec-14,22,1971,CSI122607,N,,,Immediate,10001,25-Dec-14,25-Dec-14,USD,,,,3310,USD,3310,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,193391,26-Dec-14,21,1969,AND122607,N,,,30 Net (terms date + 30),10002,25-Dec-14,25-Dec-14,USD,,,,81500,USD,81500,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
